,CHAPTER,CHAPTER NAME SANSKRIT,CHAPTER NAME ENGLISH,VERSE NUMBER,SANSKRIT VERSE,SANSKRIT TRANSLITERATION,WORD TRANSLATION,SANSKRIT ENGLISH,VERSE TRANSLATION,VERSE COMMENTARY
0,10,Vibhūti Yog,Yog through Appreciating the Infinite Opulences of God,1,श्रीभगवानुवाच |भूय एव महाबाहो शृणु मे परमं वच: |यत्तेऽहं प्रीयमाणाय वक्ष्यामि हितकाम्यया || 1||,śhrī bhagavān uvāchabhūya eva mahā-bāho śhṛiṇu me paramaṁ vachaḥyatte ’haṁ prīyamāṇāya vakṣhyāmi hita-kāmyayā,śhrī-bhagavān uvācha—the Lord said;bhūyaḥ—again;eva—verily;mahā-bāho—mighty armed one;śhṛiṇu—hear;me—my;paramam—divine;vachaḥ—teachings;yat—which;te—to you;aham—I;prīyamāṇāya—you are my beloved confidant;vakṣhyāmi—say;hita-kāmyayā—desiring your welfare,shri bhagavan uvachabhuya eva maha-baho shrinu me paramam vachahyatte ’ham priyamanaya vakshyami hita-kamyaya,"BG 10.1:The Lord said: Listen again to My divine teachings, O mighty armed one. Desiring your welfare because you are My beloved friend, I shall reveal them to you.","Shree Krishna is delighted with Arjun’s keen interest in hearing his glories. Now, to further enhance his joy and fan his enthusiasm for loving devotion, Shree Krishna declares that he will narrate his sublime glories and incomparable attributes. He uses the words teprīyamāṇāya, implying “You are my beloved confidant, and so I am revealing this very special knowledge to you.”"
1,10,Vibhūti Yog,Yog through Appreciating the Infinite Opulences of God,2,न मे विदु: सुरगणा: प्रभवं न महर्षय: |अहमादिर्हि देवानां महर्षीणां च सर्वश: || 2||,na me viduḥ sura-gaṇāḥ prabhavaṁ na maharṣhayaḥaham ādir hi devānāṁ maharṣhīṇāṁ cha sarvaśhaḥ,na—neither;me—my;viduḥ—know;sura-gaṇāḥ—the celestial gods;prabhavam—origin;na—nor;mahā-ṛiṣhayaḥ—the great sages;aham—I;ādiḥ—the source;hi—certainly;devānām—of the celestial gods;mahā-ṛiṣhīṇām—of the great seers;cha—also;sarvaśhaḥ—in every way,na me viduh sura-ganah prabhavam na maharshayahaham adir hi devanam maharshinam cha sarvashah,BG 10.2:Neither celestial gods nor the great sages know of My origin. I am the source from which the gods and great seers come.,"A father knows about the birth and life of his son, because he witnesses it. But the birth and childhood of his father are beyond the ken of the son, because they occurred before he was born. Likewise, thedevatās(celestial gods) and theṛiṣhis(sages) cannot comprehend the real nature of the origin of God, who existed before they were even born. And so, the Rig Veda states:ko addhā veda ka iha prāvochat, kuta ā jātā kuta iyaṁ viśhrushtiḥarvāgdevā asya visarjanāya, athā ko veda yata ābabhūva(10.129.6)[v1]“Who in the world can know clearly? Who can proclaim from where this universe was born? Who can state where this creation has come from? Thedevatāscame after creation. Therefore, who knows from where the universe arose?” Again, the Īśhopaniṣhad states:nainaddevā āpnuvan pūrvamarṣhat(Īśhopaniṣhad 4)[v2]“God cannot be known by the celestialdevatās, as he existed before them.” Yet, such inaccessible knowledge will now be given by Shree Krishna to nurture the devotion of his dear friend."
2,10,Vibhūti Yog,Yog through Appreciating the Infinite Opulences of God,3,यो मामजमनादिं च वेत्ति लोकमहेश्वरम् |असम्मूढ: स मर्त्येषु सर्वपापै: प्रमुच्यते || 3||,yo māmajam anādiṁ cha vetti loka-maheśhvaramasammūḍhaḥ sa martyeṣhu sarva-pāpaiḥ pramuchyate,yaḥ—who;mām—me;ajam—unborn;anādim—beginningless;cha—and;vetti—know;loka—of the universe;mahā-īśhvaram—the Supreme Lord;asammūḍhaḥ—undeluded;saḥ—they;martyeṣhu—among mortals;sarva-pāpaiḥ—from all evils;pramuchyate—are free from,yo mamajam anadim cha vetti loka-maheshvaramasammudhah sa martyeshu sarva-papaih pramuchyate,"BG 10.3:Those who know Me as unborn and beginningless, and as the Supreme Lord of the universe, they among mortals are free from illusion and released from all evils.","Having said that no one can know him, Shree Krishna now states that some people do know him. Is he contradicting himself? No, he means that by self-efforts no one can know God, but if God himself bestows his grace upon someone, that fortunate soul gets to know him. Hence, all those who come to know God do so by virtue of his divine grace. As he mentions in verse 10 of this chapter: “To those whose minds are always united with me in loving devotion, I give the divine knowledge by which they can attain me.” Here, Shree Krishna says that those who know him as the Supreme Lord of all lords are not deluded. Such blessed souls become free from all reactions to their past and present actions, and develop loving devotion toward him.To make the distinction between the souls and himself, Shree Krishna declares that he isloka maheśhwaram(the great Lord of all the abodes of existence). The same declaration has been made in the Śhwetāśhvatar Upaniṣhad:tamīśhwarāṇāṁ paramaṁ maheśhwaraṁtaṁ devatānāṁ paramaṁ cha daivataṁpatiṁ patīnāṁ paramaṁ parastādvidāma devaṁ bhuvaneśhamīḍyam(6.7)[v3]“The Supreme Lord is the Controller of all controllers; he is the God of all gods. He is the Beloved of all beloveds; he is the Ruler of the world, and beyond the material energy.”"
3,10,Vibhūti Yog,Yog through Appreciating the Infinite Opulences of God,4,बुद्धिर्ज्ञानमसम्मोह: क्षमा सत्यं दम: शम: |सुखं दु:खं भवोऽभावो भयं चाभयमेव च || 4||अहिंसा समता तुष्टिस्तपो दानं यशोऽयश: |भवन्ति भावा भूतानां मत्त एव पृथग्विधा: || 5||,buddhir jñānam asammohaḥ kṣhamā satyaṁ damaḥ śhamaḥsukhaṁ duḥkhaṁ bhavo ’bhāvo bhayaṁ chābhayameva chaahinsā samatā tuṣhṭis tapo dānaṁ yaśho ’yaśhaḥbhavanti bhāvā bhūtānāṁ matta eva pṛithag-vidhāḥ,buddhiḥ—intellect;jñānam—knowledge;asammohaḥ—clarity of thought;kṣhamā—forgiveness;satyam—truthfulness;damaḥ—control over the senses;śhamaḥ—control of the mind;sukham—joy;duḥkham—sorrow;bhavaḥ—birth;abhāvaḥ—death;bhayam—fear;cha—and;abhayam—courage;eva—certainly;cha—and;ahinsā—nonviolence;samatā—equanimity;tuṣhṭiḥ—contentment;tapaḥ—austerity;dānam—charity;yaśhaḥ—fame;ayaśhaḥ—infamy;bhavanti—arise;bhāvāḥ—qualities;bhūtānām—amongst humans;mattaḥ—from me;eva—alone;pṛithak-vidhāḥ—varieties of,buddhir jnanam asammohah kshama satyam damah shamahsukham duhkham bhavo ’bhavo bhayam chabhayameva chaahinsa samata tushtis tapo danam yasho ’yashahbhavanti bhava bhutanam matta eva prithag-vidhah,"BG 10.4-5:From Me alone arise the varieties of qualities in humans, such as intellect, knowledge, clarity of thought, forgiveness, truthfulness, control over the senses and mind, joy and sorrow, birth and death, fear and courage, non-violence, equanimity, contentment, austerity, charity, fame, and infamy.","In these two verses, Lord Krishna continues to confirm his Supreme Lordship and absolute dominion over all that exists in creation. Here, he mentions twenty emotions that manifest in a variety of degrees and combinations in different people to form the individual fabric of human nature. He declares that the various moods, temperaments, and dispositions of humankind all emanate from him.Buddhiis the ability to analyze things in their proper perspective.Jñānamis the ability to discriminate spiritual from material.Asammohamis the absence of confusion.Kṣhamāis the ability to forgive those who have harmed us.Satyamis the veracity to declare the truth for the benefit of all.Dammeans restraining the senses from the sense objects.Śhamis restraint and control of the mind.Sukhamis the emotion of joy and delight.Duḥkhamis the emotion of sorrow and affliction.Bhavaḥis the perception of one’s existence “I am.”Abhāvaḥis the experience of death.Bhayais the fear of oncoming difficulties.Abhayais freedom from fear.Ahinsāis abstinence from harming any being through word, deed, or thought.Samatāis equanimity in good and bad situations.Tuṣhṭiis feeling content in whatever comes by ones karma.Tapais voluntary austerities for spiritual benefit, in accordance with the Vedas.Dānis giving in charity to one who is worthy.Yaśhis fame arising from possessing good qualities.Ayaśhis infamy for possessing bad qualities.Shree Krishna states that all these qualities manifest in individuals to the extent sanctioned by him alone. Hence, he is the source of all good and bad natures in living beings. This can be likened to the electric power supplied by the power house being used by various gadgets. The same electric power passing through different gadgets creates different effects. It creates sound in one, light in the other, and heat in the third. Although the manifestations are different, their source is the same electric supply from the powerhouse. Similarly, the energy of God manifests in us positively or negatively according to ourpuruṣhārth(the actions we perform by exercising our freedom of choice) in the present and past lives."
4,10,Vibhūti Yog,Yog through Appreciating the Infinite Opulences of God,5,बुद्धिर्ज्ञानमसम्मोह: क्षमा सत्यं दम: शम: |सुखं दु:खं भवोऽभावो भयं चाभयमेव च || 4||अहिंसा समता तुष्टिस्तपो दानं यशोऽयश: |भवन्ति भावा भूतानां मत्त एव पृथग्विधा: || 5||,buddhir jñānam asammohaḥ kṣhamā satyaṁ damaḥ śhamaḥsukhaṁ duḥkhaṁ bhavo ’bhāvo bhayaṁ chābhayameva chaahinsā samatā tuṣhṭis tapo dānaṁ yaśho ’yaśhaḥbhavanti bhāvā bhūtānāṁ matta eva pṛithag-vidhāḥ,buddhiḥ—intellect;jñānam—knowledge;asammohaḥ—clarity of thought;kṣhamā—forgiveness;satyam—truthfulness;damaḥ—control over the senses;śhamaḥ—control of the mind;sukham—joy;duḥkham—sorrow;bhavaḥ—birth;abhāvaḥ—death;bhayam—fear;cha—and;abhayam—courage;eva—certainly;cha—and;ahinsā—nonviolence;samatā—equanimity;tuṣhṭiḥ—contentment;tapaḥ—austerity;dānam—charity;yaśhaḥ—fame;ayaśhaḥ—infamy;bhavanti—arise;bhāvāḥ—qualities;bhūtānām—amongst humans;mattaḥ—from me;eva—alone;pṛithak-vidhāḥ—varieties of,buddhir jnanam asammohah kshama satyam damah shamahsukham duhkham bhavo ’bhavo bhayam chabhayameva chaahinsa samata tushtis tapo danam yasho ’yashahbhavanti bhava bhutanam matta eva prithag-vidhah,"BG 10.4-5:From Me alone arise the varieties of qualities in humans, such as intellect, knowledge, clarity of thought, forgiveness, truthfulness, control over the senses and mind, joy and sorrow, birth and death, fear and courage, non-violence, equanimity, contentment, austerity, charity, fame, and infamy.","In these two verses, Lord Krishna continues to confirm his Supreme Lordship and absolute dominion over all that exists in creation. Here, he mentions twenty emotions that manifest in a variety of degrees and combinations in different people to form the individual fabric of human nature. He declares that the various moods, temperaments, and dispositions of humankind all emanate from him.Buddhiis the ability to analyze things in their proper perspective.Jñānamis the ability to discriminate spiritual from material.Asammohamis the absence of confusion.Kṣhamāis the ability to forgive those who have harmed us.Satyamis the veracity to declare the truth for the benefit of all.Dammeans restraining the senses from the sense objects.Śhamis restraint and control of the mind.Sukhamis the emotion of joy and delight.Duḥkhamis the emotion of sorrow and affliction.Bhavaḥis the perception of one’s existence “I am.”Abhāvaḥis the experience of death.Bhayais the fear of oncoming difficulties.Abhayais freedom from fear.Ahinsāis abstinence from harming any being through word, deed, or thought.Samatāis equanimity in good and bad situations.Tuṣhṭiis feeling content in whatever comes by ones karma.Tapais voluntary austerities for spiritual benefit, in accordance with the Vedas.Dānis giving in charity to one who is worthy.Yaśhis fame arising from possessing good qualities.Ayaśhis infamy for possessing bad qualities.Shree Krishna states that all these qualities manifest in individuals to the extent sanctioned by him alone. Hence, he is the source of all good and bad natures in living beings. This can be likened to the electric power supplied by the power house being used by various gadgets. The same electric power passing through different gadgets creates different effects. It creates sound in one, light in the other, and heat in the third. Although the manifestations are different, their source is the same electric supply from the powerhouse. Similarly, the energy of God manifests in us positively or negatively according to ourpuruṣhārth(the actions we perform by exercising our freedom of choice) in the present and past lives."
5,10,Vibhūti Yog,Yog through Appreciating the Infinite Opulences of God,6,महर्षय: सप्त पूर्वे चत्वारो मनवस्तथा |मद्भावा मानसा जाता येषां लोक इमा: प्रजा: || 6||,maharṣhayaḥ sapta pūrve chatvāro manavas tathāmad-bhāvā mānasā jātā yeṣhāṁ loka imāḥ prajāḥ,mahā-ṛiṣhayaḥ—the great Sages;sapta—seven;pūrve—before;chatvāraḥ—four;manavaḥ—Manus;tathā—also;mat bhāvāḥ—are born from me;mānasāḥ—mind;jātāḥ—born;yeṣhām—from them;loke—in the world;imāḥ—all these;prajāḥ—people,maharshayah sapta purve chatvaro manavas tathamad-bhava manasa jata yesham loka imah prajah,"BG 10.6:The seven great Sages, the four great Saints before them, and the fourteen Manus, are all born from My mind. From them, all the people in the world have descended.","Here, Shree Krishna continues explaining how he is the source of everything that exists. Previously, he mentioned twenty emotions; now, he mentions twenty-five elevated personalities. These are the seven great Sages, the four great Saints, and the fourteen Manus. He also gives a genealogical synopsis of the universe that is born of him.Brahma was born from theHiraṇyagarbhenergy of Vishnu (the form of God that is responsible for administering the material creation). From Brahma were born the four great saints, who are Sanak, Sanandan, Sanat, Sanatan. They are also called the four Kumars. In our universe, the four Kumars are the eldest children of Brahma. Since theirs was an asexual birth from the mind of their father alone, they have no mother. Being eternally liberated souls and experts in the science of Yog, they were empowered to help others attain liberation through spiritualsādhanā. After the four Kumars, came the seven sages. These are Mareech, Angira, Atri, Pulastya, Pulaha, Kratu, and Vasishtha. They were empowered with the task of procreation of the human population. Then come the fourteen Manus, Svayambhuva, Swarochisha, Uttam, Tamas, Raivat, Chakshusha, Vaivasvat, Savarni, Dakshasavarni, Brahmasavarni, Dharmasavarni, Rudra-putra, Rochya, and Bhautyaka. They were empowered for the administration of humankind from the celestial abodes, and for the establishment and protection of Vedic dharma. We are presently in the era of the seventh Manu, who is called Vaivasvat Manu. This era is thus called Vaivasvat Manvantar. In the presentkalp(day of Brahma), there will be seven more Manus.In the celestial abodes, there are manydevatāswho are discharging the function of maintaining the universe. All these personalities are sons and grandsons of Brahma, who in turn was born from Lord Vishnu, who in turn is a non-different expansion of Shree Krishna. Therefore, we can say that Shree Krishna is the original forefather of all forefathers (prapitāmaha)."
6,10,Vibhūti Yog,Yog through Appreciating the Infinite Opulences of God,7,एतां विभूतिं योगं च मम यो वेत्ति तत्त्वत: |सोऽविकम्पेन योगेन युज्यते नात्र संशय: || 7||,etāṁ vibhūtiṁ yogaṁ cha mama yo vetti tattvataḥso ’vikampena yogena yujyate nātra sanśhayaḥ,etām—these;vibhūtim—glories;yogam—divine powers;cha—and;mama—my;yaḥ—those who;vetti—know;tattvataḥ—in truth;saḥ—they;avikalpena—unwavering;yogena—in bhakti yog;yujyate—becomes united;na—never;atra—here;sanśhayaḥ—doubt,etam vibhutim yogam cha mama yo vetti tattvatahso ’vikampena yogena yujyate natra sanshayah,BG 10.7:Those who know in truth My glories and divine powers become united with Me through unwavering Bhakti Yog. Of this there is no doubt.,"The wordvibhūtirefers to the greatśhaktis(powers) of God manifesting in the universe. The wordyogamrefers to God’s connection with these wonderful powers. In this verse, Shree Krishna explains that when we become aware of the magnificence of the Supreme Lord and become convinced about his glory, we naturally become inclined to engage in his devotion.Knowledge of the greatness of God nourishes the love of the devotees and enhances their devotion. There is a direct relationship between knowledge and love, as the following example reveals. Let us say that your friend shows you a black pebble-like stone. You have no knowledge of its importance, and thus, you have no love for it either. Your friend says, “This is aśhāligrām, and a saintly personality has gifted it to me.” Aśhāligrāmis a special kind of fossil stone worshipped as a representation of Lord Vishnu. If you are aware of the significance ofśhāligrāms, when you receive this knowledge that the stone is aśhāligrām, your appreciation for it will increase. Let us say your friend further adds, “Do you know it used to be worshipped five hundred years ago by the great saint, Swami Ramananda?” The moment you hear this piece of knowledge, your respect for the stone will increase further. Each time, it is the knowledge that is boosting your reverence for the stone. Similarly, proper knowledge of God enhances devotion toward him. Thus, having described God’s majestic splendors that manifest in the wondrous workings of unlimited universes, Shree Krishna states that those who become situated in this knowledge naturally become united with him through unflinchingbhakti."
7,10,Vibhūti Yog,Yog through Appreciating the Infinite Opulences of God,8,अहं सर्वस्य प्रभवो मत्त: सर्वं प्रवर्तते |इति मत्वा भजन्ते मां बुधा भावसमन्विता: || 8||,ahaṁ sarvasya prabhavo mattaḥ sarvaṁ pravartateiti matvā bhajante māṁ budhā bhāva-samanvitāḥ,aham—I;sarvasya—of all creation;prabhavaḥ—the origin of;mattaḥ—from me;sarvam—everything;pravartate—proceeds;iti—thus;matvā—having known;bhajante—worship;mām—me;budhāḥ—the wise;bhāva-samanvitāḥ—endowed with great faith and devotion,aham sarvasya prabhavo mattah sarvam pravartateiti matva bhajante mam budha bhava-samanvitah,BG 10.8:I am the origin of all creation. Everything proceeds from Me. The wise who know this perfectly worship Me with great faith and devotion.,"Shree Krishna begins the verse by sayingahaṁ sarvasya prabhavo, meaning “I am the Supreme Ultimate Truth and the cause of all causes.” He has repeated this multiple times in theBhagavad Gita, in verses 7.7, 7.12, 10.2-3, and 15.15. It is also strongly proclaimed in all the other scriptures. The Rig Veda states:yaṁ kāmaye taṁ taṁ ugraṁ kṛiṣhṇomi taṁ brahmāṇaṁ taṁ ṛiṣhiṁ taṁ sumedhsam(10.125.5)[v4]“I make the persons I love exceedingly mighty; I make them men or women; I make them wise sages; I make a soul empowered for the seat of Brahma.” The wise who comprehend this truth develop firm faith and worship him with loving devotion.Thus, Shree Krishna is the Supreme Lord of both the material and spiritual creations. However, administering creation is not the primary work of God. Chaitanya Mahaprabhu states:swayaṁ bhagavānera karma nahe bhāra-haraṇa(Chaitanya Charitāmṛit, Ādi Leela 4.8)[v5]“Shree Krishna does not directly involve himself in the works of creating, maintaining, and dissolving the material universes.” Shree Krishna’s primary activity is to engage in eternal loving pastimes with the liberated souls in Golok, his divine abode. For the purpose of material creation, he expands himself as Karanodakshayi Vishnu, who is also called Maha Vishnu.Maha Vishnu is thus the form of the Lord that presides over the material realm, consisting of infinite material universes. Maha Vishnu is also known asPratham Puruṣh(first expansion of God in the material realm). He resides in the divine water of thekāraṇ(causal) ocean and manifests innumerable material universes from the pores of his body. He then expands himself to reside at the bottom of each universe as Garbhodakshayi Vishnu, who is calledDwitīya Puruṣh(second expansion of God in the material realm).From Garbhodakshayi Vishnu, Brahma is born. He guides the process of creation—creating the various gross and subtle elements of the universe, the laws of nature, the galaxies and planetary systems, the forms of life residing in them, etc. Hence, Brahma is often referred to as the creator of the universe. However, he is actually the secondary creator.Garbhodakashayi Vishnu further expands himself as Kshirodakshayi Vishnu, and resides at the top of each universe, in a place calledKṣhīra Sāgar. Kshirodakshayi Vishnu is also known asTṛitīya Puruṣh(third expansion of God in the material realm). He resides at the top of the universe, but he also resides as the Supreme soul, in the heart of all living beings in the universe, noting their karmas, keeping an account, and giving the results at the appropriate time. He is thus known as the maintainer of the universe.All the three forms of Lord Vishnu mentioned here are non-different from Shree Krishna. Thus, in this verse, Shree Krishna states that all spiritual and material creation emanate from him. Shree Krishna is also called theAvatārī(the source of all theAvatārs). The Śhrīmad Bhāgvatam states:ete chāṁśha kalāḥ puṁsaḥ kṛiṣhṇas tu bhagavān svayam(1.3.28)[v6] “All the forms of God are the expansions, or the expansions of the expansions of Shree Krishna, who is the primordial form of God.” And so, the secondary creator Brahma prays to Shree Krishna:yasyaikaniśhvasita kālamathāvalambyajīvanti lomavilajā jagadaṇḍanāthāḥviṣhṇurmahān saihayasya kalāviśheṣhogovindamādi puruṣhaṁ tamahaṁ bhajāmi(Brahma Samhitā 5.48)[v7]“Infinite universes—each having Shankar, Brahma, and Vishnu—manifest from the pores of Maha Vishnu’s body when he breathes in, and again dissolve into him when he breathes out. I worship Shree Krishna of whom Maha Vishnu is an expansion.”Shree Krishna now goes on to explain how devotees worship him."
8,10,Vibhūti Yog,Yog through Appreciating the Infinite Opulences of God,9,मच्चित्ता मद्गतप्राणा बोधयन्त: परस्परम् |कथयन्तश्च मां नित्यं तुष्यन्ति च रमन्ति च || 9||,mach-chittā mad-gata-prāṇā bodhayantaḥ parasparamkathayantaśh cha māṁ nityaṁ tuṣhyanti cha ramanti cha,mat-chittāḥ—those with minds fixed on me;mat-gata-prāṇāḥ—those who have surrendered their lives to me;bodhayantaḥ—enlightening (with divine knowledge of God);parasparam—one another;kathayantaḥ—speaking;cha—and;mām—about me;nityam—continously;tuṣhyanti—satisfaction;cha—and;ramanti—(they) delight;cha—also,mach-chitta mad-gata-prana bodhayantah parasparamkathayantash cha mam nityam tushyanti cha ramanti cha,"BG 10.9:With their minds fixed on Me and their lives surrendered to Me, My devotees remain ever content in Me. They derive great satisfaction and bliss in enlightening one another about Me and in conversing about My glories.","The nature of the mind is to become absorbed in what it likes most. Devotees of the Lord become absorbed in remembering him because they develop deep adoration for him. His devotion becomes the basis of their life, from which they derive meaning, purpose, and the strength to live. They feel it as essential to remember God as a fish feels it essential to have water.What is most dear to people’s hearts can be determined by where they dedicate their mind, body, and wealth. The Bible states: “For where your treasure is, there your heart will also be.” (Matthew 6:21)[v8]. You can see where people’s hearts are by studying their checkbooks and credit card statements. If they are spending money on fancy cars, that’s where their heart is. If they are spending on luxurious holidays, that’s what is most dear to them. If they are donating in charity to African children with AIDS, that is what absorbs their attention the most. The love of parents for their children is visible in the fact that they are willing to sacrifice their time and wealth in their welfare. Likewise, the love of the devotees manifests in their dedicating themselves to God. Shree Krishna says:mad-gata-prāṇāḥ, implying, “My devotees surrender their lives to me.”From such surrender, comes contentment. Since devotees offer the results of their activities to their beloved Lord, they see every situation as coming from him. Hence, they gladly accept both positive and negative circumstances as the will of God, and remain equipoised in both.While the devotees’ love for God is displayed in the form of the above characteristics, it also manifests on their lips. They find great relish in conversing about the glories of God, and his names, forms, virtues, pastimes, abodes, and devotees. In this way, by engaging inkīrtan(chanting) andshravaṇa(hearing) regarding the glories of God, they relish his sweetness for themselves and share it with others as well. They contribute to one another’s progress by enlightening others about divine knowledge of God (bodhayanti). Speaking and singing about the glories of God gives the devotees great satisfaction (tuṣhyanti), and delight (ramanti). In this way, they worship him through the processes of remembering, hearing, and chanting. This is the threefoldbhakticomprising ofshravaṇa, kīrtan,andsmaraṇa. This has previously been described in the commentary on verse 9.14.Having described how his devotees worship him, Shree Krishna now explains how he responds to their devotional activities."
9,10,Vibhūti Yog,Yog through Appreciating the Infinite Opulences of God,10,तेषां सततयुक्तानां भजतां प्रीतिपूर्वकम् |ददामि बुद्धियोगं तं येन मामुपयान्ति ते || 10||,teṣhāṁ satata-yuktānāṁ bhajatāṁ prīti-pūrvakamdadāmi buddhi-yogaṁ taṁ yena mām upayānti te,teṣhām—to them;satata-yuktānām—ever steadfast;bhajatām—who engage in devotion;prīti-pūrvakam—with love;dadāmi—I give;buddhi-yogam—divine knowledge;tam—that;yena—by which;mām—to me;upayānti—come;te—they,tesham satata-yuktanam bhajatam priti-purvakamdadami buddhi-yogam tam yena mam upayanti te,"BG 10.10:To those whose minds are always united with Me in loving devotion, I give the divine knowledge by which they can attain Me.","Divine knowledge of God is not attained by the flight of our intellect. No matter how powerful a mental machine we may possess, we have to admit the fact that our intellect is made from the material energy. Hence, our thoughts, understanding, and wisdom are confined to the material realm; God and his divine realm remain entirely beyond the scope of our corporeal intellect. The Vedas emphatically declare:yasyā mataṁ tasya mataṁ mataṁ yasya na veda saḥavijñātaṁ vijānatāṁ vijñātamavijānatām(Kenopaniṣhad 2.3)[v9]“Those who think they can understand God with their intellects have no understanding of God. Only those who think that he is beyond the scope of their comprehension truly understand him.”The Bṛihadāraṇyak Upaniṣhad states:sa eṣha neti netyātmā gṛihyoḥ(3.9.26)[v10]“One can never comprehend God by self-effort based upon the intellect.” The Ramayan states:rāma atarkya buddhi mana bānī, mata hamāra asa sunahi sayānī[v11]“Lord Ram is beyond the scope of our intellect, mind, and words.” Now, if these statements on the topic of knowing God plainly declare that it is not possible to know him, how then can God-realization be possible for anyone? Shree Krishna reveals here how knowledge of God can be gained. He says that it is God who bestows divine knowledge upon the soul, and the fortunate soul who receives his grace is able to know him. The Yajur Veda states:tasya no rāsva tasya no dhehī[v12]“Without bathing oneself in the nectar emanating from the lotus feet of God, no one can know him.” Thus, true knowledge of God is not a result of intellectual gymnastics but a consequence of divine grace. Shree Krishna also mentions in this verse that he does not choose the recipient of his grace in a whimsical manner. Rather, he bestows it upon those who unite their minds with him in devotion.He next talks about what happens when we receive divine grace."
