,CHAPTER,CHAPTER NAME SANSKRIT,CHAPTER NAME ENGLISH,VERSE NUMBER,SANSKRIT VERSE,SANSKRIT TRANSLITERATION,WORD TRANSLATION,SANSKRIT ENGLISH,VERSE TRANSLATION,VERSE COMMENTARY
0,18,Mokṣha Sanyās Yog,Yog through the Perfection of Renunciation and Surrender,1,अर्जुन उवाच |सन्न्यासस्य महाबाहो तत्त्वमिच्छामि वेदितुम् |त्यागस्य च हृषीकेश पृथक्केशिनिषूदन || 1||,arjuna uvāchasannyāsasya mahā-bāho tattvam ichchhāmi veditumtyāgasya cha hṛiṣhīkeśha pṛithak keśhi-niṣhūdana,"arjunaḥ uvācha—Arjun said;sanyāsasya—of renunciation of actions;mahā-bāho—mighty-armed one;tattvam—the truth;ichchhāmi—I wish;veditum—to understand;tyāgasya—of renunciation of desires for enjoying the fruits of actions;cha—and;hṛiṣhīkeśha—Krishna, the Lord of the senses;pṛithak—difference;keśhī-niṣhūdana—Krishna, the killer of the Keshi demon",arjuna uvachasannyasasya maha-baho tattvam ichchhami veditumtyagasya cha hrishikesha prithak keshi-nishudana,"BG 18.1:Arjun said: O mighty-armed Krishna, I wish to understand the nature ofsanyās(renunciation of actions) andtyāg(renunciation of desire for the fruits of actions). O Hrishikesh, I also wish to know the distinction between the two, O Keshinisudan.","Arjun addresses Shree Krishna as “Keshi-nisudan,” meaning “killer of the Keshi demon.” In his divine pastimes on the earth, Lord Krishna had killed a furious and violent demon called Keshi, who had taken the form of a mad horse and created havoc in the land of Braj. Doubt is also like an untamed horse that runs wild in the mind and destroys the garden of devotion. Arjun indicates, “Just as you slayed the Keshi demon, please slay the demon of doubt in my mind.” His question is penetrating and poignant. He wishes to know the nature ofsanyās, which means “renunciation of actions.” He also wishes to know the nature oftyāg, which means “renunciation of desires for enjoying the fruits of actions.” Further, he uses the wordpṛithak, meaning difference; he wishes to understand the distinction between the two terms. Arjun also refers to Shree Krishna as Hrishikesh, meaning “master of the senses.” Arjun’s goal is to accomplish the greatest of conquests, which is to subdue the mind and the senses. It is this conquest that can bestow the state of perfect peace. And the Supreme Lord Shree Krishna, as the Master of the senses, himself embodies this state of perfection.This topic had been explained in the previous chapters as well. Shree Krishna had talked aboutsanyāsin verses 5.13 and 9.28, and abouttyāgin verses 4.20 and 12.11, but he explains it here from another angle. The same truth permits itself to be presented from a variety of perspectives and each perspective provides its own unique appeal. For example, various sections of a garden leave differing impressions on the viewer’s mind, while the entire garden creates yet another impression. The Bhagavad Gita is very much like this. Each chapter is designated as a particular Yog, while the eighteenth chapter is considered the synopsis. In this chapter, Shree Krishna briefly summarizes the perennial principles and eternal truths that were presented in the previous seventeen chapters and establishes the collective conclusion of all of them. After discussing the topics of renunciation and detachment, he goes on to explain the natures of the threeguṇasand how they affect people’s natural propensities for work. He reiterates that the mode of goodness is the only mode worthy of cultivation. He then concludes thatbhakti, or exclusive loving devotion to the Supreme Lord is the paramount duty, and its attainment is the goal of human life."
1,18,Mokṣha Sanyās Yog,Yog through the Perfection of Renunciation and Surrender,2,श्रीभगवानुवाच |काम्यानां कर्मणां न्यासं सन्न्यासं कवयो विदु: |सर्वकर्मफलत्यागं प्राहुस्त्यागं विचक्षणा: || 2||,śhrī-bhagavān uvāchakāmyānāṁ karmaṇāṁ nyāsaṁ sannyāsaṁ kavayo viduḥsarva-karma-phala-tyāgaṁ prāhus tyāgaṁ vichakṣhaṇāḥ,śhrī-bhagavān uvācha—the Supreme Divine Personality said;kāmyānām—desireful;karmaṇām—of actions;nyāsam—giving up;sanyāsam—renunciation of actions;kavayaḥ—the learned;viduḥ—to understand;sarva—all;karma-phala—fruits of actions;tyāgam—renunciation of desires for enjoying the fruits of actions;prāhuḥ—declare;tyāgam—renunciation of desires for enjoying the fruits of actions;vichakṣhaṇāḥ—the wise,shri-bhagavan uvachakamyanam karmanam nyasam sannyasam kavayo viduhsarva-karma-phala-tyagam prahus tyagam vichakshanah,BG 18.2:The Supreme Divine Personality said: Giving up of actions motivated by desire is what the learned understand assanyās. Relinquishing the fruits of all actions is what the wise declare to betyāg.,"Kavayaḥare the learned. Shree Krishna states that learned people considersanyāsas the renunciation of works. Those who renounce works for material enjoyment and enter the renounced order are calledkarm sanyāsīs. They continue to do some of thenitya karm(daily works for the maintenance of the body), but they renouncekāmya karm(works related to acquisition of wealth, progeny, prestige, status, power, etc). Such works bind the soul further in the wheel of karma and lead to repeated rebirths in thesamsaraof birth and death.Vichakṣhaṇāḥare the wise. Shree Krishna states that wise people lay emphasis ontyāg, meaning “internal renunciation.” This implies not relinquishing the prescribed Vedic duties, rather renouncing the desires for enjoying their fruits. Therefore, the attitude of giving up attachment to the rewards of actions istyāg, while the attitude of giving up works is sanyas. Bothsanyāsandtyāgseem plausible and reasonable options to pursue for enlightenment. Of these two courses of action, which one does Shree Krishna recommend? He provides more clarity on this topic in the subsequent verses."
2,18,Mokṣha Sanyās Yog,Yog through the Perfection of Renunciation and Surrender,3,त्याज्यं दोषवदित्येके कर्म प्राहुर्मनीषिण: |यज्ञदानतप:कर्म न त्याज्यमिति चापरे || 3||,tyājyaṁ doṣha-vad ity eke karma prāhur manīṣhiṇaḥyajña-dāna-tapaḥ-karma na tyājyam iti chāpare,tyājyam—should be given up;doṣha-vat—as evil;iti—thus;eke—some;karma—actions;prāhuḥ—declare;manīṣhiṇaḥ—the learned;yajña—sacrifice;dāna—charity;tapaḥ—penance;karma—acts;na—never;tyājyam—should be abandoned;iti—thus;cha—and;apare—others,tyajyam dosha-vad ity eke karma prahur manishinahyajna-dana-tapah-karma na tyajyam iti chapare,"BG 18.3:Some learned people declare that all kinds of actions should be given up as evil, while others maintain that acts of sacrifice, charity, and penance should never be abandoned.","Some philosophers, such as those of theSānkhyaschool of thought, are in favor of liquidating mundane life as quickly as possible. They opine that all actions should be abandoned because they are motivated by desire, which promotes further transmigration in the cycle of life and death. They contend that all works are subject to inherent defects, such as indirect violence. For example, if one lights a fire, there is always the possibility of insects getting involuntarily burnt in it. Hence, they recommend the path of cessation of all actions, except those for the sustenance of the body.Other learned philosophers, such as those of theMīmānsāschool of thought, declare that prescribed Vedic activities should never be given up. They contend that wherever there are two contradictory injunctions of the Vedas, if a specific one is more prominent, it annuls the general one. For example, the Vedas instruct us:mā hinsyāt sarvā bhūtāni[v1] “Do not commit violence toward any living entity.” This is a general instruction. The same Vedas also instruct us to perform fire sacrifice. This is a specific instruction. It is possible that in performing a fire sacrifice some creatures may get killed in the fire unintentionally. But theMīmānsakas(followers of theMīmānsāphilosophy) contend that the specific instruction for performing the sacrifice prevails, and it must be followed even though it conflicts with the general instruction for not committing violence. Therefore, theMimānsakassay we must never give up beneficial activities, such as sacrifice, charity, and penance."
3,18,Mokṣha Sanyās Yog,Yog through the Perfection of Renunciation and Surrender,4,निश्चयं शृणु मे तत्र त्यागे भरतसत्तम |त्यागो हि पुरुषव्याघ्र त्रिविध: सम्प्रकीर्तित: || 4||,niśhchayaṁ śhṛiṇu me tatra tyāge bharata-sattamatyāgo hi puruṣha-vyāghra tri-vidhaḥ samprakīrtitaḥ,niśhchayam—conclusion;śhṛiṇu—hear;me—my;tatra—there;tyāge—about renunciation of desires for enjoying the fruits of actions;bharata-sat-tama—best of the Bharatas;tyāgaḥ—renunciation of desires for enjoying the fruits of actions;hi—indeed;puruṣha-vyāghra—tiger amongst men;tri-vidhaḥ—of three kinds;samprakīrtitaḥ—declared,nishchayam shrinu me tatra tyage bharata-sattamatyago hi purusha-vyaghra tri-vidhah samprakirtitah,"BG 18.4:Now hear My conclusion on the subject of renunciation, O tiger amongst men, for renunciation has been declared to be of three kinds.","Renunciation is important because it is the basis for higher life. It is only by giving up the lower desires that we can cultivate the higher aspirations. Likewise, it is by giving up lower actions that we can dedicate ourselves to higher duties and activities, and walk the path of enlightenment. However in the previous verse, Shree Krishna revealed that there are differing views on the true understanding of what renunciation actually entails. Having mentioned the two primary opposing views in the previous verse, Shree Krishna now reveals his opinion, which is the final verdict on the subject. He says that he will expound upon the subject by dividing renunciation into three categories (described in verses 7 to 9). He addresses Arjun asvyāghra, meaning “tiger amongst men” because renunciation is for the brave-hearted. Saint Kabir said:tīra talavār se jo laṛai, so śhūravīra nahīṅ hoyamāyā taji bhakti kare, śhūra kahāvai soya[v2]“One is not brave by virtue of fighting with arrows and swords; that person is truly brave who renounces Maya and engages inbhakti.”"
4,18,Mokṣha Sanyās Yog,Yog through the Perfection of Renunciation and Surrender,5,यज्ञदानतप:कर्म न त्याज्यं कार्यमेव तत् |यज्ञो दानं तपश्चैव पावनानि मनीषिणाम् || 5||,yajña-dāna-tapaḥ-karma na tyājyaṁ kāryam eva tatyajño dānaṁ tapaśh chaiva pāvanāni manīṣhiṇām,yajña—sacrifice;dāna—charity;tapaḥ—penance;karma—actions;na—never;tyājyam—should be abandoned;kāryam eva—must certainly be performed;tat—that;yajñaḥ—sacrifice;dānam—charity;tapaḥ—penance;cha—and;eva—indeed;pāvanāni—purifying;manīṣhiṇām—for the wise,yajna-dana-tapah-karma na tyajyam karyam eva tatyajno danam tapash chaiva pavanani manishinam,"BG 18.5:Actions based upon sacrifice, charity, and penance should never be abandoned; they must certainly be performed. Indeed, acts of sacrifice, charity, and penance are purifying even for those who are wise.","Here, Shree Krishna pronounces his verdict that we should never renounce actions which elevate us and are beneficial for humankind. Such actions, if performed in the proper consciousness, do not bind us, instead they help us grow spiritually. Consider, for example, a caterpillar. In order to transform itself, it weaves a cocoon for its evolution and encages itself in it. Once it becomes a butterfly, it breaks open the cocoon and soars into the sky. Our position in the world is similar to this. Like the ugly caterpillar, we are presently attached to the world and bereft of noble qualities. As a part of our self-preparation and self-education, we need to perform actions that bring about the inner transformation we desire.Yajña(sacrifice),dān(charity), andtapa(penance) are acts that help in our spiritual evolution and growth. At times, it may seem that they are binding too, but they are like the caterpillar’s cocoon. They melt our impurities, beautify us from within, and effectually help us break through the shackles of earthly life. Hence, Shree Krishna instructs in this verse that such auspicious activities must never be abandoned. He now qualifies his statement by revealing the proper attitude with which they must be performed."
5,18,Mokṣha Sanyās Yog,Yog through the Perfection of Renunciation and Surrender,6,एतान्यपि तु कर्माणि सङ्गं त्यक्त्वा फलानि च |कर्तव्यानीति मे पार्थ निश्चितं मतमुत्तमम् || 6||,etāny api tu karmāṇi saṅgaṁ tyaktvā phalāni chakartavyānīti me pārtha niśhchitaṁ matam uttamam,"etāni—these;api tu—must certainly be;karmāṇi—activities;saṅgam—attachment;tyaktvā—giving up;phalāni—rewards;cha—and;kartavyāni—should be done as duty;iti—such;me—my;pārtha—Arjun, the son of Pritha;niśhchitam—definite;matam—opinion;uttamam—supreme",etany api tu karmani sangam tyaktva phalani chakartavyaniti me partha nishchitam matam uttamam,"BG 18.6:These activities must be performed without attachment and expectation for rewards. This is My definite and supreme verdict, O Arjun.","Acts of sacrifice, charity, and penance should be done in the mood of devotion to the Supreme Lord. If that consciousness has not been attained, then they should verily be performed as a matter of duty, without desire for reward. A mother abandons her selfish joys to perform her duty to her offspring. She offers the milk in her breast to her baby and nourishes the baby. She does not lose by giving to the child, rather she fulfills her motherhood. Similarly, a cow grazes grass in the meadow all day long, but yields the milk in her udder to her calf. The cow does not become any less by performing its duty; on the other hand, people hold it in greater respect. Because these activities are performed selflessly, they are viewed as sacred. Shree Krishna states in this verse that the wise should perform auspicious and beneficial acts in the same attitude of selflessness. He now explains the three kinds of renunciation in the following three verses."
6,18,Mokṣha Sanyās Yog,Yog through the Perfection of Renunciation and Surrender,7,नियतस्य तु सन्न्यास: कर्मणो नोपपद्यते |मोहात्तस्य परित्यागस्तामस: परिकीर्तित: || 7||,niyatasya tu sannyāsaḥ karmaṇo nopapadyatemohāt tasya parityāgas tāmasaḥ parikīrtitaḥ,niyatasya—of prescribed duties;tu—but;sanyāsaḥ—renunciation;karmaṇaḥ—actions;na—never;upapadyate—to be performed;mohāt—deluded;tasya—of that;parityāgaḥ—renunciation;tāmasaḥ—in the mode of ignorance;parikīrtitaḥ—has been declared,niyatasya tu sannyasah karmano nopapadyatemohat tasya parityagas tamasah parikirtitah,BG 18.7:Prescribed duties should never be renounced. Such deluded renunciation is said to be in the mode of ignorance.,"Renouncing prohibited actions and unrighteous actions is proper; renouncing desire for the rewards of actions is also proper; but renouncing prescribed duties is never proper. Prescribed duties help purify the mind and elevate it fromtamo guṇatorajo guṇatosattva guṇa. Abandoning them is an erroneous display of foolishness. Shree Krishna states that giving up prescribed duties in the name of renunciation is said to be in the mode of ignorance.Having come in this world, we all have obligatory duties. Fulfilling them helps develop many qualities in an individual, such as responsibility, discipline of the mind and senses, tolerance of pain and hardships, etc. Abandoning them, out of ignorance, leads to the degradation of the soul. These obligatory duties vary according to one’s level of consciousness. For an ordinary person, acts such as earning wealth, taking care of the family, bathing, eating, etc. are prescribed duties. As one gets elevated, these obligatory duties change. For an elevated soul, sacrifice, charity, and penance are the duties."
7,18,Mokṣha Sanyās Yog,Yog through the Perfection of Renunciation and Surrender,8,दु:खमित्येव यत्कर्म कायक्लेशभयात्यजेत् |स कृत्वा राजसं त्यागं नैव त्यागफलं लभेत् || 8||,duḥkham ity eva yat karma kāya-kleśha-bhayāt tyajetsa kṛitvā rājasaṁ tyāgaṁ naiva tyāga-phalaṁ labhet,duḥkham—troublesome;iti—as;eva—indeed;yat—which;karma—duties;kāya—bodily;kleśha—discomfort;bhayāt—out of fear;tyajet—giving up;saḥ—they;kṛitvā—having done;rājasam—in the mode of passion;tyāgam—renunciation of desires for enjoying the fruits of actions;na—never;eva—certainly;tyāga—renunciation of desires for enjoying the fruits of actions;phalam—result;labhet—attain,duhkham ity eva yat karma kaya-klesha-bhayat tyajetsa kritva rajasam tyagam naiva tyaga-phalam labhet,BG 18.8:To give up prescribed duties because they are troublesome or cause bodily discomfort is renunciation in the mode of passion. Such renunciation is never beneficial or elevating.,"To advance in life does not mean abandoning our responsibilities, instead it entails increasing them. Novice spiritualists often do not understand this truth. Wishing to avoid pain and taking an escapist attitude, they make spiritual aspiration a pretext for relinquishing their obligatory duties. However, life is never meant to be without burdens. Advancedsādhaksare not those who are undisturbed because they do nothing, on the contrary, they retain their peace despite upholding a huge burden placed upon their shoulders. Shree Krishna declares in this verse that giving up duties because they are troublesome is renunciation in the mode of passion.From the beginning, theBhagavad Gitais a call for action. Arjun finds his duty unpleasant and bothersome and, as a result, wishes to run away from the battlefield. Shree Krishna calls this ignorance and weakness. He encourages Arjun to continue doing his duty, even though it may be unpleasant, while simultaneously bringing about an internal transformation within him. For this purpose, he enlightens Arjun with spiritual knowledge and helps him develop the eyes of wisdom. Having heard theBhagavad Gita, Arjun does not change his profession, but changes the consciousness he brings to bear upon his activities. Previously, the motive behind his work was to secure the kingdom of Hastinapur for his comfort and glory. Later, he continues to do his work, but as an act of devotion to God."
8,18,Mokṣha Sanyās Yog,Yog through the Perfection of Renunciation and Surrender,9,कार्यमित्येव यत्कर्म नियतं क्रियतेऽर्जुन |सङ्गं त्यक्त्वा फलं चैव स त्याग: सात्त्विको मत: || 9||,kāryam ity eva yat karma niyataṁ kriyate ‘rjunasaṅgaṁ tyaktvā phalaṁ chaiva sa tyāgaḥ sāttviko mataḥ,kāryam—as a duty;iti—as;eva—indeed;yat—which;karma niyatam—obligatory actions;kriyate—are performed;arjuna—Arjun;saṅgam—attachment;tyaktvā—relinquishing;phalam—reward;cha—and;eva—certainly;saḥ—such;tyāgaḥ—renunciation of desires for enjoying the fruits of actions;sāttvikaḥ—in the mode of goodness;mataḥ—considered,karyam ity eva yat karma niyatam kriyate ‘rjunasangam tyaktva phalam chaiva sa tyagah sattviko matah,"BG 18.9:When actions are undertaken in response to duty, and one relinquishes attachment to any reward, O Arjun, it is considered renunciation in the nature of goodness.","Shree Krishna now describes the superior kind of renunciation, where we continue to perform our obligatory duties, but give up attachment to the fruit of actions. He describes this as the highest kind of renunciation, which is situated in the mode of goodness (sāttvic).Renunciation is definitely necessary for spiritual attainment. But the problem is that people’s understanding of renunciation is very shallow and they consider it to be only the external abandonment of works. Such renunciation leads to hypocrisy in which, while externally donning the robes of a renunciant, one internally contemplates upon the objects of the senses. There are many sadhus in India who come in this category. They left the world with the noble intention of God-realization, but because the mind was not yet detached from the objects of their senses, their renunciation did not bestow the desired fruits. Consequently, they found their actions did not lead them to a higher spiritual life at all. The defect was in their sequence—they strove first for external renunciation and later for internal detachment. The instruction of this verse is to reverse the sequence—first develop internal detachment and then renounce externally."
9,18,Mokṣha Sanyās Yog,Yog through the Perfection of Renunciation and Surrender,10,न द्वेष्ट्यकुशलं कर्म कुशले नानुषज्जते |त्यागी सत्त्वसमाविष्टो मेधावी छिन्नसंशय: || 10||,na dveṣhṭy akuśhalaṁ karma kuśhale nānuṣhajjatetyāgī sattva-samāviṣhṭo medhāvī chhinna-sanśhayaḥ,na—neither;dveṣhṭi—hate;akuśhalam—disagreeable;karma—work;kuśhale—to an agreeable;na—nor;anuṣhajjate—seek;tyāgī—one who renounces desires for enjoying the fruits of actions;sattva—in the mode of goodness;samāviṣhṭaḥ—endowed with;medhāvī—intelligent;chhinna-sanśhayaḥ—those who have no doubts,na dveshty akushalam karma kushale nanushajjatetyagi sattva-samavishto medhavi chhinna-sanshayah,BG 18.10:Those who neither avoid disagreeable work nor seek work because it is agreeable are persons of true renunciation. They are endowed with the quality of the mode of goodness and have no doubts (about the nature of work).,"People who are situated insāttvicrenunciation are not miserable in disagreeable circumstances; nor do they get attached to situations that are agreeable to them. They simply do their duty under all conditions, without feeling elated when the going is good or feeling dejected when life becomes tough. They are not like a dry leaf that is tossed hither and tither by every passing breeze. Instead, they are like the reeds in the sea, gently negotiating every rising and falling wave. While retaining their equanimity and without succumbing to anger, greed, envy, or attachment, they watch the waves of events rising and falling around them. Bal Gangadhar Tilak was a scholar of theBhagavad Gitaand a famouskarm yogi. Before Mahatma Gandhi came on the scene, he was at the forefront of the freedom struggle of India. He was asked what position he would choose if India became independent—Prime Minister or Foreign Minister? He replied, “My ambition was to write a book on Differential Calculus. I will fulfill it.” Once, the police arrested him for creating unrest. He asked his friend to find out the provisions under which he was arrested, and to inform him in prison. When the friend reached him after an hour, he was fast asleep in the jail. Another time, he was working in his office, and his clerk brought him the news that his elder son was seriously ill. Instead of getting emotionally wrought, he asked the clerk to get a doctor, and he continued working. Half an hour later, his friend came and conveyed the same news. He said, “I have called for the doctor to see him. What else can I do?” These instances reveal how he retained his composure despite being in the midst of tumultuous situations. He was able to continue performing his actions because of the internal emotional composure; had he been emotionally distressed he would have been unable to sleep in the jail cell or concentrate on his work at the office."
