,CHAPTER,CHAPTER NAME SANSKRIT,CHAPTER NAME ENGLISH,VERSE NUMBER,SANSKRIT VERSE,SANSKRIT TRANSLITERATION,WORD TRANSLATION,SANSKRIT ENGLISH,VERSE TRANSLATION,VERSE COMMENTARY
0,1,Arjun Viṣhād Yog,Lamenting the Consequences of War,1,धृतराष्ट्र उवाच |धर्मक्षेत्रे कुरुक्षेत्रे समवेता युयुत्सवः |मामकाः पाण्डवाश्चैव किमकुर्वत सञ्जय ||1||,dhṛitarāśhtra uvāchadharma-kṣhetre kuru-kṣhetre samavetā yuyutsavaḥmāmakāḥ pāṇḍavāśhchaiva kimakurvata sañjaya,dhṛitarāśhtraḥ uvācha—Dhritarashtra said;dharma-kṣhetre—the land of dharma;kuru-kṣhetre—at Kurukshetra;samavetāḥ—having gathered;yuyutsavaḥ—desiring to fight;māmakāḥ—my sons;pāṇḍavāḥ—the sons of Pandu;cha—and;eva—certainly;kim—what;akurvata—did they do;sañjaya—Sanjay,dhritarashtra uvachadharma-kshetre kuru-kshetre samaveta yuyutsavahmamakah pandavashchaiva kimakurvata sanjaya,"BG 1.1:Dhritarashtra said: O Sanjay, after gathering on the holy field of Kurukshetra, and desiring to fight, what did my sons and the sons of Pandu do?","The two armies had gathered on the battlefield of Kurukshetra, well prepared to fight a war that was inevitable. Still, in this verse, King Dhritarashtra asked Sanjay, what his sons and his brother Pandu’s sons were doing on the battlefield? It was apparent that they would fight, then why did he ask such a question?The blind King Dhritarashtra’s fondness for his own sons had clouded his spiritual wisdom and deviated him from the path of virtue. He had usurped the kingdom of Hastinapur from the rightful heirs; the Pandavas, sons of his brother Pandu. Feeling guilty of the injustice he had done towards his nephews, his conscience worried him about the outcome of this battle.The wordsdharmakṣhetre, the land of dharma(virtuous conduct) used by Dhritarashtra depict the dilemma he was experiencing.  Kurukshetra is described askurukṣhetraṁ deva yajanamin the Shatapath Brahman, the Vedic textbook detailing rituals. It means “Kurukshetra is the sacrificial arena of the celestial gods.” Hence, it was regarded as the sacred land that nourished dharma.Dhritarashtra feared that the holy land might influence the minds of his sons. If it aroused the faculty of discrimination, they might turn away from killing their cousins and negotiate a truce. A peaceful settlement meant that the Pandavas would continue being a hindrance for them. He felt great displeasure at these possibilities, instead preferred that this war transpires. He was uncertain of the consequences of the war, yet desired to determine the fate of his sons. Therefore, he asked Sanjay about the activities of the two armies on the battleground."
1,1,Arjun Viṣhād Yog,Lamenting the Consequences of War,2,सञ्जय उवाच ।दृष्ट्वा तु पाण्डवानीकं व्यूढं दुर्योधनस्तदा ।आचार्यमुपसङ्गम्य राजा वचनमब्रवीत् ।। 2।।,sañjaya uvāchadṛiṣhṭvā tu pāṇḍavānīkaṁ vyūḍhaṁ duryodhanastadāāchāryamupasaṅgamya rājā vachanamabravīt,sanjayaḥ uvācha—Sanjay said;dṛiṣhṭvā—on observing;tu—but;pāṇḍava-anīkam—the Pandava army;vyūḍham—standing in a military formation;duryodhanaḥ—King Duryodhan;tadā—then;āchāryam—teacher;upasaṅgamya—approached;rājā—the king;vachanam—words;abravīt—spoke,sanjaya uvachadrishtva tu pandavanikam vyudham duryodhanastadaacharyamupasangamya raja vachanamabravit,"BG 1.2:Sanjay said: On observing the Pandava army standing in military formation, King Duryodhan approached his teacher Dronacharya, and said the following words.","Sanjay understood Dhritarashtra’s concern, who wanted an assurance that the battle would eventuate. Sanjay tried to allay his worry by informing that the Pandava army was standing in a military formation, ready for battle. Then he moved on to tell him what his son Duryodhana was doing on the battlefield.As King Dhritarashtra was blind, his eldest son Duryodhana virtually ruled the kingdom of Hastinapur. In the Mahabharata, he is described as very rude, egoistic, evil and cruel by nature. Since his childhood, he had a strong dislike for the Pandavas and left no opportunity to demean them. He was aware that to rule over the entire kingdom of Hastinapur unchallenged he needed to eliminate them. However, standing on the battlefield, when he saw the large Pandava army, he was baffled.  He had underestimated the Pandavas, the extent of military might they had gathered was way beyond his expectation.Duryodhana approached his guru Dronacharya with the pretense of offering respect, but his actual purpose was to palliate his own nervousness. His move towards his guru also reveals that the mammoth military formation of the Pandava army unnerved him and he was now fearful of the outcome of this war.The next nine verses are spoken by Duryodhan."
2,1,Arjun Viṣhād Yog,Lamenting the Consequences of War,3,पश्यैतां पाण्डुपुत्राणामाचार्य महतीं चमूम् ।व्यूढां द्रुपदपुत्रेण तव शिष्येण धीमता ।। 3।।,paśhyaitāṁ pāṇḍu-putrāṇām āchārya mahatīṁ chamūmvyūḍhāṁ drupada-putreṇa tava śhiṣhyeṇa dhīmatā,"paśhya—behold;etām—this;pāṇḍu-putrāṇām—of the sons of Pandu;āchārya—respected teacher;mahatīm—mighty;chamūm—army;vyūḍhām—arrayed in a military formation;drupada-putreṇa—son of Drupad, Dhrishtadyumna;tava—by your;śhiṣhyeṇa—disciple;dhī-matā—intelligent",pashyaitam pandu-putranam acharya mahatim chamumvyudham drupada-putrena tava shishyena dhimata,"BG 1.3:Duryodhan said: Respected teacher!  Behold the mighty army of the sons of Pandu, so expertly arrayed for battle by your own gifted disciple, the son of Drupad.","Duryodhana asked Dronacharya to look at the skillfully arranged military phalanx of the Pandava army led by their commander-in-chief Dhristadyumna, King Dhrupad’s son. He was also one of Dronacharya’s pupils. Duryodhana was subtly reminding his teacher of a mistake he had committed in the past.Many years back, Dronacharya along with the Pandavas had defeated King Drupad in a battle and took away half his kingdom. To avenge his defeat, Drupad performed a sacrifice to beget a son. Dhristadyumna was born out of that sacrificial fire, with a boon that he would kill Dronacharya in the future. Even though Dronacharya was aware, when he was approached for Dhristadyumna’s military training, he very humbly accepted and imparted all his knowledge impartially to his pupil.Duryodhana was reminding Dronacharya that even though Dhristadyumna was his pupil, he was also Drupad’s son, with a boon to kill him. He wanted to ensure that as in the past, Dhronacharya should not become lenient towards his pupils, now that, they were on the battlefield."
3,1,Arjun Viṣhād Yog,Lamenting the Consequences of War,4,अत्र शूरा महेष्वासा भीमार्जुनसमा युधियुयुधानो विराटश्च द्रुपदश्च महारथ: || 4||धृष्टकेतुश्चेकितान: काशिराजश्च वीर्यवान् |पुरुजित्कुन्तिभोजश्च शैब्यश्च नरपुङ्गव: || 5||युधामन्युश्च विक्रान्त उत्तमौजाश्च वीर्यवान् |सौभद्रो द्रौपदेयाश्च सर्व एव महारथा: || 6||,atra śhūrā maheṣhvāsā bhīmārjuna-samā yudhiyuyudhāno virāṭaśhcha drupadaśhcha mahā-rathaḥdhṛiṣhṭaketuśhchekitānaḥ kāśhirājaśhcha vīryavānpurujit kuntibhojaśhcha śhaibyaśhcha nara-puṅgavaḥyudhāmanyuśhcha vikrānta uttamaujāśhcha vīryavānsaubhadro draupadeyāśhcha sarva eva mahā-rathāḥ,atra—here;śhūrāḥ—powerful warriors;mahā-iṣhu-āsāḥ—great bowmen;bhīma-arjuna-samāḥ—equal to Bheem and Arjun;yudhi—in military prowess;yuyudhānaḥ—Yuyudhan;virāṭaḥ—Virat;cha—and;drupadaḥ—Drupad;cha—also;mahā-rathaḥ—warriors who could single handedly match the strength of ten thousand ordinary warriors;dhṛiṣhṭaketuḥ—Dhrishtaketu;chekitānaḥ—Chekitan;kāśhirājaḥ—Kashiraj;cha—and;vīrya-vān—heroic;purujit—Purujit;kuntibhojaḥ—Kuntibhoj;cha—and;śhaibyaḥ—Shaibya;cha—and;nara-puṅgavaḥ—best of men;yudhāmanyuḥ—Yudhamanyu;cha—and;vikrāntaḥ—courageous;uttamaujāḥ—Uttamauja;cha—and;vīrya-vān—gallant;saubhadraḥ—the son of Subhadra;draupadeyāḥ—the sons of Draupadi;cha—and;sarve—all;eva—indeed;mahā-rathāḥ—warriors who could single handedly match the strength of ten thousand ordinary warriors,atra shura maheshvasa bhimarjuna-sama yudhiyuyudhano viratashcha drupadashcha maha-rathahdhrishtaketushchekitanah kashirajashcha viryavanpurujit kuntibhojashcha shaibyashcha nara-pungavahyudhamanyushcha vikranta uttamaujashcha viryavansaubhadro draupadeyashcha sarva eva maha-rathah,"BG 1.4-6:Behold in their ranks are many powerful warriors, like Yuyudhan, Virat, and Drupad, wielding mighty bows and equal in military prowess to Bheem and Arjun.  There are also accomplished heroes like Dhrishtaketu, Chekitan, the gallant King of Kashi, Purujit, Kuntibhoj, and Shaibya—all the best of men.  In their ranks, they also have the courageous Yudhamanyu, the gallant Uttamauja, the son of Subhadra, and the sons of Draupadi, who are all great warrior chiefs.","Due to his anxiety, the Pandava army seemed much larger to Duryodhan than it actually was. He had never expected his opponents would mobilize an army of warriors with such military prowess, who would be formidable in battle. Out of fear of the looming catastrophe, he started enumerating the names of all themahārathīs(warriors who were singly equivalent in strength to ten thousand ordinary warriors) gathered on the Pandava side. They were all exceptional heroes, and great military commanders, equivalent in valor to his cousins Arjun and Bheem."
4,1,Arjun Viṣhād Yog,Lamenting the Consequences of War,5,अत्र शूरा महेष्वासा भीमार्जुनसमा युधियुयुधानो विराटश्च द्रुपदश्च महारथ: || 4||धृष्टकेतुश्चेकितान: काशिराजश्च वीर्यवान् |पुरुजित्कुन्तिभोजश्च शैब्यश्च नरपुङ्गव: || 5||युधामन्युश्च विक्रान्त उत्तमौजाश्च वीर्यवान् |सौभद्रो द्रौपदेयाश्च सर्व एव महारथा: || 6||,atra śhūrā maheṣhvāsā bhīmārjuna-samā yudhiyuyudhāno virāṭaśhcha drupadaśhcha mahā-rathaḥdhṛiṣhṭaketuśhchekitānaḥ kāśhirājaśhcha vīryavānpurujit kuntibhojaśhcha śhaibyaśhcha nara-puṅgavaḥyudhāmanyuśhcha vikrānta uttamaujāśhcha vīryavānsaubhadro draupadeyāśhcha sarva eva mahā-rathāḥ,atra—here;śhūrāḥ—powerful warriors;mahā-iṣhu-āsāḥ—great bowmen;bhīma-arjuna-samāḥ—equal to Bheem and Arjun;yudhi—in military prowess;yuyudhānaḥ—Yuyudhan;virāṭaḥ—Virat;cha—and;drupadaḥ—Drupad;cha—also;mahā-rathaḥ—warriors who could single handedly match the strength of ten thousand ordinary warriors;dhṛiṣhṭaketuḥ—Dhrishtaketu;chekitānaḥ—Chekitan;kāśhirājaḥ—Kashiraj;cha—and;vīrya-vān—heroic;purujit—Purujit;kuntibhojaḥ—Kuntibhoj;cha—and;śhaibyaḥ—Shaibya;cha—and;nara-puṅgavaḥ—best of men;yudhāmanyuḥ—Yudhamanyu;cha—and;vikrāntaḥ—courageous;uttamaujāḥ—Uttamauja;cha—and;vīrya-vān—gallant;saubhadraḥ—the son of Subhadra;draupadeyāḥ—the sons of Draupadi;cha—and;sarve—all;eva—indeed;mahā-rathāḥ—warriors who could single handedly match the strength of ten thousand ordinary warriors,atra shura maheshvasa bhimarjuna-sama yudhiyuyudhano viratashcha drupadashcha maha-rathahdhrishtaketushchekitanah kashirajashcha viryavanpurujit kuntibhojashcha shaibyashcha nara-pungavahyudhamanyushcha vikranta uttamaujashcha viryavansaubhadro draupadeyashcha sarva eva maha-rathah,"BG 1.4-6:Behold in their ranks are many powerful warriors, like Yuyudhan, Virat, and Drupad, wielding mighty bows and equal in military prowess to Bheem and Arjun.  There are also accomplished heroes like Dhrishtaketu, Chekitan, the gallant King of Kashi, Purujit, Kuntibhoj, and Shaibya—all the best of men.  In their ranks, they also have the courageous Yudhamanyu, the gallant Uttamauja, the son of Subhadra, and the sons of Draupadi, who are all great warrior chiefs.","Due to his anxiety, the Pandava army seemed much larger to Duryodhan than it actually was. He had never expected his opponents would mobilize an army of warriors with such military prowess, who would be formidable in battle. Out of fear of the looming catastrophe, he started enumerating the names of all themahārathīs(warriors who were singly equivalent in strength to ten thousand ordinary warriors) gathered on the Pandava side. They were all exceptional heroes, and great military commanders, equivalent in valor to his cousins Arjun and Bheem."
5,1,Arjun Viṣhād Yog,Lamenting the Consequences of War,6,अत्र शूरा महेष्वासा भीमार्जुनसमा युधियुयुधानो विराटश्च द्रुपदश्च महारथ: || 4||धृष्टकेतुश्चेकितान: काशिराजश्च वीर्यवान् |पुरुजित्कुन्तिभोजश्च शैब्यश्च नरपुङ्गव: || 5||युधामन्युश्च विक्रान्त उत्तमौजाश्च वीर्यवान् |सौभद्रो द्रौपदेयाश्च सर्व एव महारथा: || 6||,atra śhūrā maheṣhvāsā bhīmārjuna-samā yudhiyuyudhāno virāṭaśhcha drupadaśhcha mahā-rathaḥdhṛiṣhṭaketuśhchekitānaḥ kāśhirājaśhcha vīryavānpurujit kuntibhojaśhcha śhaibyaśhcha nara-puṅgavaḥyudhāmanyuśhcha vikrānta uttamaujāśhcha vīryavānsaubhadro draupadeyāśhcha sarva eva mahā-rathāḥ,atra—here;śhūrāḥ—powerful warriors;mahā-iṣhu-āsāḥ—great bowmen;bhīma-arjuna-samāḥ—equal to Bheem and Arjun;yudhi—in military prowess;yuyudhānaḥ—Yuyudhan;virāṭaḥ—Virat;cha—and;drupadaḥ—Drupad;cha—also;mahā-rathaḥ—warriors who could single handedly match the strength of ten thousand ordinary warriors;dhṛiṣhṭaketuḥ—Dhrishtaketu;chekitānaḥ—Chekitan;kāśhirājaḥ—Kashiraj;cha—and;vīrya-vān—heroic;purujit—Purujit;kuntibhojaḥ—Kuntibhoj;cha—and;śhaibyaḥ—Shaibya;cha—and;nara-puṅgavaḥ—best of men;yudhāmanyuḥ—Yudhamanyu;cha—and;vikrāntaḥ—courageous;uttamaujāḥ—Uttamauja;cha—and;vīrya-vān—gallant;saubhadraḥ—the son of Subhadra;draupadeyāḥ—the sons of Draupadi;cha—and;sarve—all;eva—indeed;mahā-rathāḥ—warriors who could single handedly match the strength of ten thousand ordinary warriors,atra shura maheshvasa bhimarjuna-sama yudhiyuyudhano viratashcha drupadashcha maha-rathahdhrishtaketushchekitanah kashirajashcha viryavanpurujit kuntibhojashcha shaibyashcha nara-pungavahyudhamanyushcha vikranta uttamaujashcha viryavansaubhadro draupadeyashcha sarva eva maha-rathah,"BG 1.4-6:Behold in their ranks are many powerful warriors, like Yuyudhan, Virat, and Drupad, wielding mighty bows and equal in military prowess to Bheem and Arjun.  There are also accomplished heroes like Dhrishtaketu, Chekitan, the gallant King of Kashi, Purujit, Kuntibhoj, and Shaibya—all the best of men.  In their ranks, they also have the courageous Yudhamanyu, the gallant Uttamauja, the son of Subhadra, and the sons of Draupadi, who are all great warrior chiefs.","Due to his anxiety, the Pandava army seemed much larger to Duryodhan than it actually was. He had never expected his opponents would mobilize an army of warriors with such military prowess, who would be formidable in battle. Out of fear of the looming catastrophe, he started enumerating the names of all themahārathīs(warriors who were singly equivalent in strength to ten thousand ordinary warriors) gathered on the Pandava side. They were all exceptional heroes, and great military commanders, equivalent in valor to his cousins Arjun and Bheem."
6,1,Arjun Viṣhād Yog,Lamenting the Consequences of War,7,अस्माकं तु विशिष्टा ये तान्निबोध द्विजोत्तम |नायका मम सैन्यस्य संज्ञार्थं तान्ब्रवीमि ते || 7||,asmākaṁ tu viśhiṣhṭā ye tānnibodha dwijottamanāyakā mama sainyasya sanjñārthaṁ tānbravīmi te,asmākam—ours;tu—but;viśhiṣhṭāḥ—special;ye—who;tān—them;nibodha—be informed;dwija-uttama—best of Brahmins;nāyakāḥ—principal generals;mama—our;sainyasya—of army;sanjñā-artham—for information;tān—them;bravīmi—I recount;te—unto you,asmakam tu vishishta ye tannibodha dwijottamanayaka mama sainyasya sanjnartham tanbravimi te,"BG 1.7:O best of Brahmins, hear too about the principal generals on our side, who are especially qualified to lead. These I now recount unto you.","Dronacharya was a teacher of military science and not really a warrior. However, he was on the battlefield as one of the commanders of the Kaurava army. An impudent Duryodhana even doubted the loyalty of his own preceptor. Cunning Duryodhana purposefully addressed his teacher asdwijottama(best amongst the twice-born, or Brahmins). His denigrating and vailed reminder for Dronacharya was that, if he did not display his valor in this battle, he would be considered a lowly Brahmin, who was only interested in the fine food and lavish lifestyle at the king’s palace.Then to cover up his vicious words and boost his teacher’s and his own morale; Duryodhana started naming all the great generals present on the Kaurava side, describing their valor and military expertise."
7,1,Arjun Viṣhād Yog,Lamenting the Consequences of War,8,भवान्भीष्मश्च कर्णश्च कृपश्च समितिञ्जय: |अश्वत्थामा विकर्णश्च सौमदत्तिस्तथैव च || 8||,bhavānbhīṣhmaśhcha karṇaśhcha kṛipaśhcha samitiñjayaḥaśhvatthāmā vikarṇaśhcha saumadattis tathaiva cha,bhavān—yourself;bhīṣhmaḥ—Bheeshma;cha—and;karṇaḥ—Karna;cha—and;kṛipaḥ—Kripa;cha—and;samitim-jayaḥ—victorious in battle;aśhvatthāmā—Ashvatthama;vikarṇaḥ—Vikarna;cha—and;saumadattiḥ—Bhurishrava;tathā—thus;eva—even;cha—also,bhavanbhishmashcha karnashcha kripashcha samitinjayahashvatthama vikarnashcha saumadattis tathaiva cha,"BG 1.8:There are personalities like yourself, Bheeshma, Karna, Kripa, Ashwatthama, Vikarn, and Bhurishrava, who are ever victorious in battle.",
8,1,Arjun Viṣhād Yog,Lamenting the Consequences of War,9,अन्ये च बहव: शूरा मदर्थे त्यक्तजीविता: |नानाशस्त्रप्रहरणा: सर्वे युद्धविशारदा: || 9||,anye cha bahavaḥ śhūrā madarthe tyaktajīvitāḥnānā-śhastra-praharaṇāḥ sarve yuddha-viśhāradāḥ,anye—others;cha—also;bahavaḥ—many;śhūrāḥ—heroic warriors;mat-arthe—for my sake;tyakta-jīvitāḥ—prepared to lay down their lives;nānā-śhastra-praharaṇāḥ—equipped with various kinds of weapons;sarve—all;yuddha-viśhāradāḥ—skilled in the art of warfare,anye cha bahavah shura madarthe tyaktajivitahnana-shastra-praharanah sarve yuddha-visharadah,"BG 1.9:Also, there are many other heroic warriors, who are prepared to lay down their lives for my sake. They are all skilled in the art of warfare, and equipped with various kinds of weapons.",
9,1,Arjun Viṣhād Yog,Lamenting the Consequences of War,10,अपर्याप्तं तदस्माकं बलं भीष्माभिरक्षितम् |पर्याप्तं त्विदमेतेषां बलं भीमाभिरक्षितम् || 10||,aparyāptaṁ tadasmākaṁ balaṁ bhīṣhmābhirakṣhitamparyāptaṁ tvidameteṣhāṁ balaṁ bhīmābhirakṣhitam,aparyāptam—unlimited;tat—that;asmākam—ours;balam—strength;bhīṣhma—by Grandsire Bheeshma;abhirakṣhitam—safely marshalled;paryāptam—limited;tu—but;idam—this;eteṣhām—their;balam—strength;bhīma—Bheem;abhirakṣhitam—carefully marshalled,aparyaptam tadasmakam balam bhishmabhirakshitamparyaptam tvidametesham balam bhimabhirakshitam,"BG 1.10:The strength of our army is unlimited and we are safely marshalled by Grandsire Bheeshma, while the strength of the Pandava army, carefully marshalled by Bheem, is limited.","The commander-in-chief of the Kaurava army was Grandsire Bheeshma. Apart from being an exceptional warrior, he had an extraordinary boon. He could choose the time of his death, this meant he was practically invincible. Duryodhana felt that under Bheeshma’s command their army was undefeatable. Whereas, the Pandava army was secured by Duryodhana’s sworn enemy, Bheema. Hence, he started comparing his Grandfather Bheeshma’s strength with his cousin Bheema.Vinaash kale vipreet buddhias the proverb goes, which means that when the end draws near, egoistic people indulge in vainglory instead of being humble in evaluating their situation. This tragic irony of fate is reflected here in Duryodhana’s self-aggrandizing statement that; their army’s strength secured by Bheeshma was unlimited.However, both Kauravas and Pandavas were Bheeshma’s grandchildren and as the oldest living member of the Kuru family, he was concerned about their welfare. He was compassionate towards the Pandavas, but was bound by his ethical commitment towards the throne of Hastinapur and its subjects. Therefore, halfheartedly, he led the Kaurava army against them.Bheeshma was also aware that in this holy war, along with all the great warriors of the world the Supreme Lord Krishna Himself was present. Lord Krishna was with the Pandavas, which meantDharmawas on their side, and no power in the entire universe could make the side ofAdharmawin.He had vowed to protect the kingdom of Hastinapur and its subjects and to fulfill his responsibility towards them Bheeshma led the Kaurava army, even though he was aware of their wrongdoings. This decision of Bheeshma accentuates his strength of character and enigmatic personality."
