,CHAPTER,CHAPTER NAME SANSKRIT,CHAPTER NAME ENGLISH,VERSE NUMBER,SANSKRIT VERSE,SANSKRIT TRANSLITERATION,WORD TRANSLATION,SANSKRIT ENGLISH,VERSE TRANSLATION,VERSE COMMENTARY
0,5,Karm Sanyās Yog,The Yog of Renunciation,1,अर्जुन उवाच |संन्यासं कर्मणां कृष्ण पुनर्योगं च शंससि |यच्छ्रेय एतयोरेकं तन्मे ब्रूहि सुनिश्चितम् || 1||,arjuna uvāchasannyāsaṁ karmaṇāṁ kṛiṣhṇa punar yogaṁ cha śhansasiyach chhreya etayor ekaṁ tan me brūhi su-niśhchitam,arjunaḥ uvācha—Arjun said;sanyāsam—renunciation;karmaṇām—of actions;kṛiṣhṇa—Shree Krishna;punaḥ—again;yogam—about karm yog;cha—also;śhansasi—You praise;yat—which;śhreyaḥ—more beneficial;etayoḥ—of the two;ekam—one;tat—that;me—unto me;brūhi—please tell;su-niśhchitam—conclusively,arjuna uvachasannyasam karmanam krishna punar yogam cha shansasiyach chhreya etayor ekam tan me bruhi su-nishchitam,"BG 5.1:Arjun said: O Shree Krishna, You praisedkarm sanyās(the path of renunciation of actions), and You also advised to dokarm yog(work with devotion).  Please tell me decisively which of the two is more beneficial?","This is the fifth of Arjun’s sixteen questions.  Shree Krishna praised both the renunciation of works and work with devotion.  Arjun is confused by these apparently equivocal instructions and wishes to understand which of the two is more auspicious for him.  Let us review the context of the question.The first chapter described the nature of Arjun’s grief and created the setting for Shree Krishna to begin to relate spiritual knowledge to him.  In the second chapter, Shree Krishna revealed to Arjun the science of the self and explained that since the soul is immortal, nobody would die in the war, and hence it was foolish to lament.  He then reminded Arjun that hiskarm(social duty) as a warrior was to fight the war on the side of righteousness.  But, sincekarmbinds one to the fruits of actions, Shree Krishna encouraged Arjun to dedicate the fruits of his works to God.  His actions would then becomekarm-yog, or “united with God through works.”In the third chapter, the Supreme Lord explained that performing one’s duties is necessary because it helps to purify the mind.  But He also said that a person who has already developed purity of mind is not obliged to perform any social duty (verse 3.17).In the fourth chapter, the Lord explained the various kinds of sacrifices (works that can be done for the pleasure of God).  He concluded by saying that sacrifice performed in knowledge is better than mechanical ritualistic sacrifice.  He also said that all sacrifice ends in the knowledge of one’s relationship with God.  Finally, in verse 4.41, He introduced the principle ofkarm sanyās, in which ritualistic duties and social obligations are renounced and one engages in devotional service with the body, mind, and soul.These instructions perplexed Arjun.  He thought thatkarm sanyās(renunciation of works) andkarm-yog(work in devotion) have opposite natures, and it is not possible to perform both simultaneously.  Hence, he raises his doubt before Shree Krishna."
1,5,Karm Sanyās Yog,The Yog of Renunciation,2,श्रीभगवानुवाच |संन्यास: कर्मयोगश्च नि:श्रेयसकरावुभौ |तयोस्तु कर्मसंन्यासात्कर्मयोगो विशिष्यते || 2||,śhrī bhagavān uvāchasannyāsaḥ karma-yogaśh cha niḥśhreyasa-karāvubhautayos tu karma-sannyāsāt karma-yogo viśhiṣhyate,śhrī-bhagavān uvācha—the Supreme Lord said;sanyāsaḥ—renunciation;karma-yogaḥ—working in devotion;cha—and;niḥśhreyasa-karau—lead to the supreme goal;ubhau—both;tayoḥ—of the two;tu—but;karma-sanyāsāt—renunciation of actions;karma-yogaḥ—working in devotion;viśhiṣhyate—is superior,shri bhagavan uvachasannyasah karma-yogash cha nihshreyasa-karavubhautayos tu karma-sannyasat karma-yogo vishishyate,BG 5.2:The Supreme Lord said: Both the path ofkarm sanyās(renunciation of actions) andkarm yog(working in devotion) lead to the supreme goal. Butkarm yogis superior tokarm sanyās.,"In this verse, Shree Krishna compareskarm sanyāsandkarm-yog.  It is a very deep verse; so let’s understand it one word at a time.Akarm yogiis one who does both, spiritual and social, duties.  Social duties are done with the body while the mind is attached to God.  Jagadguru Kripaluji Maharaj states:sochu mana yaha karm mama saba lakhata hari guru pyāre(Sādhan Bhakti Tattva)“Dear one!  Think always that all your actions are being observed by God and Guru.”  This is thesādhanāofkarm-yog, by which we gradually elevate ourselves from bodily consciousness to spiritual consciousness.Karm sanyāsis for elevated souls, who have already risen beyond the bodily platform.  Akarm sanyāsīis one who discards social duties due to complete absorption in God, and engages entirely in the performance of spiritual duties (devotional service to God).  This sentiment ofkarm sanyāswas nicely expressed by Lakshman, when Lord Ram asked him to fulfill his worldly duties:more sabai eka tumha swāmī, dīnabandhu ura antarayāmī(Ramayan)Lakshman said to Ram, “You are my Master, Father, Mother, Friend, and everything.  I will only fulfill my duty toward You with all my might.  So please do not tell me about any of my bodily duties.”Those who practicekarm sanyāsdo not consider themselves to be the body, and as a result, they do not feel obligated to discharge their bodily duties.  Suchkarm sanyāsīsdedicate their full time and energy to spirituality, whilekarm yogishave to split their time between worldly and spiritual duties.  Thekarm sanyāsīscan thus move much faster toward God, while thekarm yogisare encumbered with social duties.However, in this verse, Shree Krishna extolskarm-yogbeyondkarm sanyāsand recommends it to Arjun as the preferred path.  This is becausekarm sanyāsīsare exposed to a danger.  If, having renounced their duties they cannot absorb their mind in God, they are left neither here nor there.  In India, there are tens of thousands of such sadhus, who felt they were detached, and thus, renounced the world, but their mind was not yet attached to God.  Consequently, they could not experience the divine bliss of the spiritual path.  And so, although wearing the saffron clothes of mendicants, they indulge in grossly sinful activities such as smoking opium.  Only the ignorant mistake their sloth as detachment from the world.On the other hand,karm yogisdo both their worldly duties and spiritual practice.  So if their mind turns away from spirituality, at least they have their work to fall back upon.Karm-yogis thus the safer path for majority of the people, whilekarm sanyāsis only to be pursued under the expert guidance of a Guru."
2,5,Karm Sanyās Yog,The Yog of Renunciation,3,ज्ञेय: स नित्यसंन्यासी यो न द्वेष्टि न काङ् क्षति |निर्द्वन्द्वो हि महाबाहो सुखं बन्धात्प्रमुच्यते || 3||,jñeyaḥ sa nitya-sannyāsī yo na dveṣhṭi na kāṅkṣhatinirdvandvo hi mahā-bāho sukhaṁ bandhāt pramuchyate,jñeyaḥ—should be considered;saḥ—that person;nitya—always;sanyāsī—practising renunciation;yaḥ—who;na—never;dveṣhṭi—hate;na—nor;kāṅkṣhati—desire;nirdvandvaḥ—free from all dualities;hi—certainly;mahā-bāho—mighty-armed one;sukham—easily;bandhāt—from bondage;pramuchyate—is liberated,jneyah sa nitya-sannyasi yo na dveshti na kankshatinirdvandvo hi maha-baho sukham bandhat pramuchyate,"BG 5.3:Thekarm yogis, who neither desire nor hate anything, should be considered always renounced.  Free from all dualities, they are easily liberated from the bonds of material energy.","Karm yogiscontinue to discharge their worldly duties while internally practicing detachment.  Hence, they accept both positive and negative outcomes with equanimity, as the grace of God.  The Lord has designed this world so beautifully that it makes us experience both happiness and distress for our gradual elevation.  If we continue to lead our regular lives and tolerate whatever comes our way, while happily doing our duty, the world naturally pushes us toward gradual spiritual elevation.There is a sweet story that illustrates this concept.  There was once a piece of wood.  It went to a sculptor and said, “Can you please make me beautiful?”  The sculptor said, “I am ready to do that.  But are you ready for it?”  The wood replied, “Yes, I am also ready.”  The sculptor took out his tools and began hammering and chiseling.  The wood screamed, “What are you doing?  Please stop!  This is so painful.”  The sculptor replied wisely, “If you wish to become beautiful, you will have to bear the pain.”  “All right,” said the wood, “Go ahead and do it.  But please be gentle and considerate.”  The sculptor continued his work again.  The wood kept screaming, “Enough for today; I can’t bear it any further.  Please do it tomorrow.”  The sculptor was undeterred in his task, and in a few days, the wood was transformed into a beautiful deity, fit to sit on the altar of the temple.In the same way, our hearts are rough and unfinished because of endless lifetimes of attachment in the world.  If we wish to become internally beautiful, we must be willing to tolerate pain and let the world do its job of purifying us.  Sokarm yogiswork with devotion, are equipoised in the results, and practice attaching their mind to God."
3,5,Karm Sanyās Yog,The Yog of Renunciation,4,साङ्ख्ययोगौ पृथग्बाला: प्रवदन्ति न पण्डिता: |एकमप्यास्थित: सम्यगुभयोर्विन्दते फलम् || 4||,sānkhya-yogau pṛithag bālāḥ pravadanti na paṇḍitāḥekamapyāsthitaḥ samyag ubhayor vindate phalam,sānkhya—renunciation of actions;yogau—karm yog;pṛithak—different;bālāḥ—the ignorant;pravadanti—say;na—never;paṇḍitāḥ—the learned;ekam—in one;api—even;āsthitaḥ—being situated;samyak—completely;ubhayoḥ—of both;vindate—achieve;phalam—the result,sankhya-yogau prithag balah pravadanti na panditahekamapyasthitah samyag ubhayor vindate phalam,"BG 5.4:Only the ignorant speak ofsānkhya(renunciation of actions, orkarm sanyās) andkarm yog(work in devotion) as different.  Those who are truly learned say that by applying ourselves to any one of these paths, we can achieve the results of both.","Here, Shree Krishna uses the wordsānkhyato refer tokarm sanyās, or the renunciation of actions with the cultivation of knowledge.  It is important to understand here that renunciation is of two kinds:phalgu vairāgyaandyukt vairāgya.Phalgu vairāgyais where people look upon the world as cumbersome, and renounce it with the desire of getting rid of responsibilities and hardships.  Suchphalgu vairāgyais an escapist attitude and is unstable.  The renunciation of such persons is motivated by the desire to run away from difficulties.  When such persons encounter difficulties on the spiritual path, they become detached from there as well, and desire to run back to worldly life.Yukt vairāgyais where people see the whole world as the energy of God.  They do not see what they possess as belonging to them, and do not wish to enjoy it for themselves.  Instead, they are motivated by the desire to serve God with whatever He has given to them.Yukt vairāgyais stable and undeterred by difficulties.Thekarm yogis, while conducting their daily duties externally, develop the sentiment ofyukt vairāgya, or stable renunciation.  They see themselves as the servants and God as the enjoyer, and hence they become fixed in the consciousness of doing everything for His pleasure.  Thus, their internal state becomes the same as that of thekarm sanyāsīs, who are completely absorbed in divine consciousness.  Externally, they may appear to be worldly people, but internally they are no less thansanyāsīs.The Puranas and Itihās relate the examples of great kings in Indian history, who, though externally discharging their kingly duties with diligence and living in royal opulence, were mentally completely absorbed in God-consciousness.  Prahlad, Dhruv, Ambarish, Prithu, Vibheeshan, Yudhishthir, etc. were all such exemplarykarm yogis.  The Shreemad Bhagavatam states:gṛihītvāpīndriyair arthān yo na dveṣhṭi na hṛiṣhyativiṣhṇor māyām idaṁ paśhyan sa vai bhāgavatottamaḥ(11.2.48)“One who accepts the objects of the senses, neither yearning for them nor running away from them, in the divine consciousness that everything is the energy of God and is to be used in His service, such a person is the highest devotee.”  Thus, the truly learned see no difference betweenkarm-yogandkarm sanyās.  By following one of them, the results of both are achieved."
4,5,Karm Sanyās Yog,The Yog of Renunciation,5,यत्साङ्ख्यै: प्राप्यते स्थानं तद्योगैरपि गम्यते |एकं साङ्ख्यं च योगं च य: पश्यति स पश्यति || 5||,yat sānkhyaiḥ prāpyate sthānaṁ tad yogair api gamyateekaṁ sānkhyaṁ cha yogaṁ cha yaḥ paśhyati sa paśhyati,yat—what;sānkhyaiḥ—by means of karm sanyās;prāpyate—is attained;sthānam—place;tat—that;yogaiḥ—by working in devotion;api—also;gamyate—is attained;ekam—one;sānkhyam—renunciation of actions;cha—and;yogam—karm yog;cha—and;yaḥ—who;paśhyati—sees;saḥ—that person;paśhyati—actually sees,yat sankhyaih prapyate sthanam tad yogair api gamyateekam sankhyam cha yogam cha yah pashyati sa pashyati,"BG 5.5:The supreme state that is attained by means ofkarm sanyāsis also attained by working in devotion. Hence, those who seekarm sanyāsandkarm yogto be identical, truly see things as they are.","In spiritual practice, the intention of the mind is what matters, not the external activities.  One may be living in the holy land of Vrindavan, but if the mind contemplates on eatingrasgullāsin Kolkata, one will be deemed to be living in Kolkata.  Conversely, if a person lives amidst the hubbub of Kolkata and keeps the mind absorbed in the divine land of Vrindavan, he will get the benefit of residing there.  All the Vedic scriptures state that our level of consciousness is determined by the state of our mind:mana eva manuṣhyāṇāṁ kāraṇaṁ bandha mokṣhayoḥ(Pañchadaśhī)“The mind is the cause of bondage, and the mind is the cause of liberation.”  Jagadguru Shree Kripaluji Maharaj states the same principle:bandhan aur mokṣha kā, kāraṇ manahi bakhānyāte kauniu bhakti karu, karu mana te haridhyān(Bhakti Śhatak verse 19)“Bondage and liberation depend upon the state of the mind.  Whatever form of devotion you choose to do, keep the mind engaged in meditation upon God.”Those who do not possess this spiritual vision see the external distinction between akarm sanyāsīand akarm yogi, and declare thekarm sanyāsīto be superior because of the external renunciation.  But those who are learned see that both thekarm sanyāsīand thekarm yogihave absorbed their minds in God, and so they are both identical in their internal consciousness."
5,5,Karm Sanyās Yog,The Yog of Renunciation,6,संन्यासस्तु महाबाहो दु:खमाप्तुमयोगत: |योगयुक्तो मुनिर्ब्रह्म नचिरेणाधिगच्छति || 6||,sannyāsas tu mahā-bāho duḥkham āptum ayogataḥyoga-yukto munir brahma na chireṇādhigachchhati,sanyāsaḥ—renunciation;tu—but;mahā-bāho—mighty-armed one;duḥkham—distress;āptum—attains;ayogataḥ—without karm-yog;yoga-yuktaḥ—one who is adept in karm-yog;muniḥ—a sage;brahma—Brahman;na chireṇa—quickly;adhigachchhati—goes,sannyasas tu maha-baho duhkham aptum ayogatahyoga-yukto munir brahma na chirenadhigachchhati,"BG 5.6:Perfect renunciation(karm sanyās)is difficult to attain without performing work in devotion(karm yog), O mighty-armed Arjun, but the sage who is adept inkarm yogquickly attains the Supreme.","Living in a cave in the Himalayas, a yogi may feel that he has renounced, but the test of that renunciation comes when he returns to the city.  For instance, one sadhupracticed austerities for twelve years in the mountains of Garhwal.  He came down to Haridwar to participate in the holy fair calledKumbh Melā.  In the hustle and bustle of the fair, someone accidentally placed his shoe on the sadhu’s bare foot.  The sadhuwas infuriated, and screamed, “Are you blind?  Can you not see where you are going?”  Later he repented for permitting anger to overcome him, and lamented, “Twelve years of austerities in the mountains got washed away by living one day in the city!”  The world is the arena where our renunciation gets tested.In this verse, Shree Krishna says that while performing one’s duties in the world, a person should slowly learn to rise above anger, greed, and desire.  Instead, if one first gives up duties, it is very difficult to purify the mind; and without a pure mind, true detachment remains a distant dream.We are all propelled to work by our nature.  Arjun was a warrior, and if he had artificially renounced his duty, to retire to the forest, his nature would make him work there as well.  He would probably gather a few tribesmen and declare himself their king.  Instead, it would be more fruitful to use his natural inclinations and talents in the service of God.  So the Lord instructs him, “Continue to fight, but make one change.  At first, you came to this battleground on the presumption of saving a kingdom.  Now, instead, simply dedicate your service unselfishly to God.  In this way, you will naturally purify the mind and achieve true renunciation from within.”A tender and unripe fruit clings fast to the tree that bears and nourishes it.  But the same fruit, when fully ripe, severs its connection from its sustainer.  Similarly from the material existence, thekarm yogigets the experience that matures into wisdom.  Just as sound sleep is only possible for those who have worked hard, deep meditation comes to those who have purified their minds throughkarm-yog."
6,5,Karm Sanyās Yog,The Yog of Renunciation,7,योगयुक्तो विशुद्धात्मा विजितात्मा जितेन्द्रिय: |सर्वभूतात्मभूतात्मा कुर्वन्नपि न लिप्यते || 7||,yoga-yukto viśhuddhātmā vijitātmā jitendriyaḥsarva-bhūtātma-bhūtātmā kurvann api na lipyate,yoga-yuktaḥ—united in consciousness with God;viśhuddha-ātmā—one with purified intellect;vijita-ātmā—one who has conquered the mind;jita-indriyaḥ—having conquered the senses;sarva-bhūta-ātma-bhūta-ātmā—one who sees the Soul of all souls in every living being;kurvan—performing;api—although;na—never;lipyate—entangled,yoga-yukto vishuddhatma vijitatma jitendriyahsarva-bhutatma-bhutatma kurvann api na lipyate,"BG 5.7:Thekarm yogis, who are of purified intellect, and who control the mind and senses, see the Soul of all souls in every living being.  Though performing all kinds of actions, they are never entangled.","The wordātmāhas been used in multiple ways in the Vedic literature: for God, for the soul, for the mind, and for the intellect.  This verse typifies all these uses.  Shree Krishna describes thekarm yogiwho isyog yukt(united in consciousness with God).  He says that such a noble soul is:  1)viśhuddhātmā, of purified intellect, 2)vijitātmā, who has conquered the mind, and 3)jitendriya, one who has controlled the senses.Suchkarm yogis, with purified intellect, see God situated in all living beings, and behave respectfully toward everyone without attachment.  Since their actions are not motivated by the desire for self-enjoyment, their knowledge is progressively clarified.  As their desires are eliminated, the senses, mind, and intellect that were being propelled for sense pleasures come under control.  These instruments are now available for the service of the Lord.  Devotional service leads to realized knowledge from within.  In this way,karm-yognaturally brings about these successive stages of enlightenment, and hence is no different fromkarm sanyās."
7,5,Karm Sanyās Yog,The Yog of Renunciation,8,नैव किञ्चित्करोमीति युक्तो मन्येत तत्त्ववित् |पश्यञ्शृण्वन्स्पृशञ्जिघ्रन्नश्नन्गच्छन्स्वपञ्श्वसन् || 8||प्रलपन्विसृजन्गृह्ण्न्नुन्मिषन्निमिषन्नपि |इन्द्रियाणीन्द्रियार्थेषु वर्तन्त इति धारयन् || 9||,naiva kiñchit karomīti yukto manyeta tattva-vitpaśhyañ śhṛiṇvan spṛiśhañjighrann aśhnangachchhan svapañśhvasanpralapan visṛijan gṛihṇann unmiṣhan nimiṣhann apiindriyāṇīndriyārtheṣhu vartanta iti dhārayan,na—not;eva—certainly;kiñchit—anything;karomi—I do;iti—thus;yuktaḥ—steadfast in karm yog;manyeta—thinks;tattva-vit—one who knows the truth;paśhyan—seeing;śhṛiṇvan—hearing;spṛiśhan—touching;jighran—smelling;aśhnan—eating;gachchhan—moving;svapan—sleeping;śhvasan—breathing;pralapan—talking;visṛijan—giving up;gṛihṇan—accepting;unmiṣhan—opening (the eyes);nimiṣhan—closing (the eyes);api—although;indriyāṇi—the senses;indriya-artheṣhu—in sense-objects;vartante—moving;iti—thus;dhārayan—convinced,naiva kinchit karomiti yukto manyeta tattva-vitpashyan shrinvan sprishanjighrann ashnangachchhan svapanshvasanpralapan visrijan grihnann unmishan nimishann apiindriyanindriyartheshu vartanta iti dharayan,"BG 5.8-9:Those steadfast in karm yog, always think, “I am not the doer,” even while engaged in seeing, hearing, touching, smelling, moving, sleeping, breathing, speaking, excreting, grasping, and opening or closing the eyes. With the light of divine knowledge, they see that it is only the material senses that are moving amongst their objects.","Whenever we accomplish anything substantial, we are overcome with the pride that we have done something great.  The pride of being the doer of one’s actions is a stumbling block to rising beyond material consciousness.  However, the God-consciouskarm yogisovercome this obstacle with ease.  With purified intellect, they see themselves as separate from the body, and hence they do not attribute their bodily actions to themselves.  The body is made from the material energy of God, and thus they attribute all their works as done by the power of God.  Since they have surrendered to the will of God, they depend upon Him to inspire their mind and intellect in accordance with His divine will.  So, they remain situated in the understanding that God is the doer of everything.The Sage Vasishth advised Lord Ram:kartā bahirkartāntarloke vihara rāghava(Yog Vāsiṣhṭh)“O Ram, externally engage in actions diligently, but internally practice to see yourself as the non-doer and God as the prime mover of all your activities.”  In this divine consciousness, thekarm yogissee themselves as mere instruments in the hands of God.Shree Krishna explains in the following verse the consequences of work done in this consciousness."
8,5,Karm Sanyās Yog,The Yog of Renunciation,9,नैव किञ्चित्करोमीति युक्तो मन्येत तत्त्ववित् |पश्यञ्शृण्वन्स्पृशञ्जिघ्रन्नश्नन्गच्छन्स्वपञ्श्वसन् || 8||प्रलपन्विसृजन्गृह्ण्न्नुन्मिषन्निमिषन्नपि |इन्द्रियाणीन्द्रियार्थेषु वर्तन्त इति धारयन् || 9||,naiva kiñchit karomīti yukto manyeta tattva-vitpaśhyañ śhṛiṇvan spṛiśhañjighrann aśhnangachchhan svapañśhvasanpralapan visṛijan gṛihṇann unmiṣhan nimiṣhann apiindriyāṇīndriyārtheṣhu vartanta iti dhārayan,na—not;eva—certainly;kiñchit—anything;karomi—I do;iti—thus;yuktaḥ—steadfast in karm yog;manyeta—thinks;tattva-vit—one who knows the truth;paśhyan—seeing;śhṛiṇvan—hearing;spṛiśhan—touching;jighran—smelling;aśhnan—eating;gachchhan—moving;svapan—sleeping;śhvasan—breathing;pralapan—talking;visṛijan—giving up;gṛihṇan—accepting;unmiṣhan—opening (the eyes);nimiṣhan—closing (the eyes);api—although;indriyāṇi—the senses;indriya-artheṣhu—in sense-objects;vartante—moving;iti—thus;dhārayan—convinced,naiva kinchit karomiti yukto manyeta tattva-vitpashyan shrinvan sprishanjighrann ashnangachchhan svapanshvasanpralapan visrijan grihnann unmishan nimishann apiindriyanindriyartheshu vartanta iti dharayan,"BG 5.8-9:Those steadfast in karm yog, always think, “I am not the doer,” even while engaged in seeing, hearing, touching, smelling, moving, sleeping, breathing, speaking, excreting, grasping, and opening or closing the eyes. With the light of divine knowledge, they see that it is only the material senses that are moving amongst their objects.","Whenever we accomplish anything substantial, we are overcome with the pride that we have done something great.  The pride of being the doer of one’s actions is a stumbling block to rising beyond material consciousness.  However, the God-consciouskarm yogisovercome this obstacle with ease.  With purified intellect, they see themselves as separate from the body, and hence they do not attribute their bodily actions to themselves.  The body is made from the material energy of God, and thus they attribute all their works as done by the power of God.  Since they have surrendered to the will of God, they depend upon Him to inspire their mind and intellect in accordance with His divine will.  So, they remain situated in the understanding that God is the doer of everything.The Sage Vasishth advised Lord Ram:kartā bahirkartāntarloke vihara rāghava(Yog Vāsiṣhṭh)“O Ram, externally engage in actions diligently, but internally practice to see yourself as the non-doer and God as the prime mover of all your activities.”  In this divine consciousness, thekarm yogissee themselves as mere instruments in the hands of God.Shree Krishna explains in the following verse the consequences of work done in this consciousness."
9,5,Karm Sanyās Yog,The Yog of Renunciation,10,ब्रह्मण्याधाय कर्माणि सङ्गं त्यक्त्वा करोति य: |लिप्यते न स पापेन पद्मपत्रमिवाम्भसा || 10||,brahmaṇyādhāya karmāṇi saṅgaṁ tyaktvā karoti yaḥlipyate na sa pāpena padma-patram ivāmbhasā,brahmaṇi—to God;ādhāya—dedicating;karmāṇi—all actions;saṅgam—attachment;tyaktvā—abandoning;karoti—performs;yaḥ—who;lipyate—is affected;na—never;saḥ—that person;pāpena—by sin;padma-patram—a lotus leaf;iva—like;ambhasā—by water,brahmanyadhaya karmani sangam tyaktva karoti yahlipyate na sa papena padma-patram ivambhasa,"BG 5.10:Those who dedicate their actions to God, abandoning all attachment, remain untouched by sin, just as a lotus leaf is untouched by water.","Both Hindu and Buddhist scriptures abound with analogies of the lotus flower.  The word is used as a respectful appellation while describing various parts of God’s divine body.  Hencecharaṇ-kamalmeans “lotus-like feet,”kamalekṣhaṇameans “lotus-like eyes,”kar-kamalmeans “lotus-like hands,” etc.Another word for the lotus flower ispaṅkaj, which means “born from mud.”  The lotus flower grows from the mud found at the bottom of the lake, yet it rises above the water and blossoms toward the sun.  Thus, the lotus flower is often used in Sanskrit literature as an example of something that is born amidst the dirt, and rises above it while retaining its beautiful purity.Further, the lotus plant has large leaves that float atop the water surface of the lake.  Lotus leaves are used in Indian villages for plates, as they are waterproof, and liquid poured on them does not soak through, but runs off.  The beauty of the lotus leaf is that, although the lotus owes its birth, growth, and sustenance to the water, the leaf does not permit itself to be wetted.  Water poured on the lotus leaf runs off the side, due to the small hair growing on its surface.With the help of the beautiful analogy of the lotus leaf, Shree Krishna says that just as it floats atop the surface of the lake, but does not allow itself to be wetted by the water, similarly, thekarm yogisremain untouched by sin, although performing all kinds of works, because they perform their works in divine consciousness."
