,CHAPTER,CHAPTER NAME SANSKRIT,CHAPTER NAME ENGLISH,VERSE NUMBER,SANSKRIT VERSE,SANSKRIT TRANSLITERATION,WORD TRANSLATION,SANSKRIT ENGLISH,VERSE TRANSLATION,VERSE COMMENTARY
0,6,Dhyān Yog,The Yog of Meditation,1,श्रीभगवानुवाच |अनाश्रित: कर्मफलं कार्यं कर्म करोति य: |स संन्यासी च योगी च न निरग्निर्न चाक्रिय: || 1||,śhrī bhagavān uvāchaanāśhritaḥ karma-phalaṁ kāryaṁ karma karoti yaḥsa sannyāsī cha yogī cha na niragnir na chākriyaḥ,śhrī-bhagavān uvācha—the Supreme Lord said;anāśhritaḥ—not desiring;karma-phalam—results of actions;kāryam—obligatory;karma—work;karoti—perform;yaḥ—one who;saḥ—that person;sanyāsī—in the renounced order;cha—and;yogī—yogi;cha—and;na—not;niḥ—without;agniḥ—fire;na—not;cha—also;akriyaḥ—without activity,shri bhagavan uvachaanashritah karma-phalam karyam karma karoti yahsa sannyasi cha yogi cha na niragnir na chakriyah,"BG 6.1:The Supreme Lord said: Those who perform prescribed duties without desiring the results of their actions are actualsanyāsīs(renunciates) and yogis, not those who have merely ceased performing sacrifices such as Agnihotra yajna or abandoned bodily activities.","The ritualistic activities described in the Vedas include fire sacrifices, such as Agnihotra yajna. The rules for those who enter the renounced order ofsanyāsstate that they should not perform the ritualistickarm kāṇḍactivities; in fact they should not touch fire at all, not even for the purpose of cooking. And they should subsist on alms instead. However, Shree Krishna states in this verse that merely giving up the sacrificial fire does not make one asanyāsī(renunciant).Who are true yogis, and who are truesanyāsīs? There is much confusion in this regard. People say, “This swamiji isphalāhārī(one who eats only fruits and nothing else), and so he must be an elevated yogi.” “Thisbābājī(renunciant) isdūdhāhārī(subsists on milk alone), and hence he must be an even higher yogi.” “This guruji ispavanāhārī(does not eat, lives only on the breath), and so he must definitely be God-realized.” “This sadhu is anāgā bābā(ascetic who does not wear clothes), and thus he is perfectly renounced.” However, Shree Krishna dismisses all these concepts. He says that such external acts of asceticism do not make anyone either asanyāsīor a yogi. Those who can renounce the fruits of their actions, by offering them to God, are the true renunciants and yogis.Nowadays Yoga has become the buzz word in the western world. Numerous Yoga studios have sprung up in every town of every country of the world. Statistics reveal that one out of every ten persons in America is practicing Yoga. But this word “Yoga” does not exist in the Sanskrit scriptures. The actual word is “Yog,” which means “union.” It refers to the union of the individual consciousness with the divine consciousness. In other words, a yogi is one whose mind is fully absorbed in God. It also follows that such a yogi’s mind is naturally detached from the world. Hence, the true yogi is also the truesanyāsī.Persons who performkarm yogdo all activities in the spirit of humble service to God without any desire whatsoever for rewards. Even though they may begṛihasthas(living with a family), such persons are true yogis and the real renunciants."
1,6,Dhyān Yog,The Yog of Meditation,2,यं संन्यासमिति प्राहुर्योगं तं विद्धि पाण्डव |न ह्यसंन्यस्तसङ्कल्पो योगी भवति कश्चन || 2||,yaṁ sannyāsam iti prāhur yogaṁ taṁ viddhi pāṇḍavana hyasannyasta-saṅkalpo yogī bhavati kaśhchana,"yam—what;sanyāsam—renunciation;iti—thus;prāhuḥ—they say;yogam—yog;tam—that;viddhi—know;pāṇḍava—Arjun, the son of Pandu;na—not;hi—certainly;asannyasta—without giving up;saṅkalpaḥ—desire;yogī—a yogi;bhavati—becomes;kaśhchana—anyone",yam sannyasam iti prahur yogam tam viddhi pandavana hyasannyasta-sankalpo yogi bhavati kashchana,"BG 6.2:What is known assanyāsis non-different from Yog, for none become yogis without renouncing worldly desires.","Asanyāsīis one who renounces the pleasures of the mind and senses. But mere renunciation is not the goal, nor is it sufficient to reach the goal. Renunciation means that our running in the wrong direction has stopped. We were searching for happiness in the world, and we understood that there is no happiness in material pleasures, so we stopped running toward the world. But, the destination is not reached just by stopping. The destination of the soul is God-realization. The process of going toward God—taking the mind toward him—is the path of Yog. Those who have incomplete knowledge of the goal of life, look upon renunciation as the highest goal of spirituality. Those who truly understand the goal of life, regard God-realization as the ultimate goal of their spiritual endeavor.In the purport to verse 5.4, it was explained that there are two kinds of renunciation—phalgu vairāgyaandyukt vairāgya.Phalgu vairāgyais that where worldly objects are seen as objects of Maya, the material energy, and hence renounced because they are detrimental to spiritual progress.Yukt vairāgyais that where everything is seen as belonging to God, and hence meant to be utilized in his service. In the first kind of renunciation, one would say, “Give up money. Do not touch it. It is a form of Maya, and it impedes the path of spirituality.” In the second kind of renunciation, one would say, “Money is also a form of the energy of God. Do not waste it or throw it away; utilize whatever you have in your possession for the service of God.”Phalgu vairāgyais unstable, and can easily revert to attachment for the world. The name“Phalgu”comes from a river in the city of Gaya, in the state of Bihar in India. The riverPhalguruns below the surface. From atop, it seems as if there is no water, but if you dig a few feet, you encounter the stream below. Similarly, many persons renounce the world to go and live in monasteries, only to find that in a few years the renunciation has vanished and the mind is again attached to the world. Their detachment wasphalgu vairāgya. Finding the world to be troublesome and miserable, they desired to get away from it by taking shelter in monastery. But when they found spiritual life also to be difficult and arduous, they got detached from spirituality as well. Then there are others who establish their loving relationship with God. Motivated by the desire to serve him, they renounce the world to live in a monastery. Their renunciation isyukt vairāgya. They usually continue the journey even if they face difficulties.In the first line of this verse, Shree Krishna states that a realsanyāsī(renunciant) is one who is a yogi, i.e. one who is uniting the mind with God in loving service. In the second line, Shree Krishna states that one cannot be a yogi without giving up material desires. If there are material desires in the mind, then it will naturally run toward the world. Since it is the mind that has to be united with God, this is only possible if the mind is free from all material desires. Thus, to be a yogi one has to be asanyāsīfrom within; and one can only be asanyāsīif one is a yogi."
2,6,Dhyān Yog,The Yog of Meditation,3,आरुरुक्षोर्मुनेर्योगं कर्म कारणमुच्यते |योगारूढस्य तस्यैव शम: कारणमुच्यते || 3||,ārurukṣhor muner yogaṁ karma kāraṇam uchyateyogārūḍhasya tasyaiva śhamaḥ kāraṇam uchyate,ārurukṣhoḥ—a beginner;muneḥ—of a sage;yogam—Yog;karma—working without attachment;kāraṇam—the cause;uchyate—is said;yoga ārūḍhasya—of those who are elevated in Yog;tasya—their;eva—certainly;śhamaḥ—meditation;kāraṇam—the cause;uchyate—is said,arurukshor muner yogam karma karanam uchyateyogarudhasya tasyaiva shamah karanam uchyate,"BG 6.3:To the soul who is aspiring for perfection in Yog, work without attachment is said to be the means; to the sage who is already elevated in Yog, tranquility in meditation is said to be the means.","In chapter 3, verse 3, Shree Krishna mentioned that there are two paths for attaining welfare—the path of contemplation and the path of action. Between these, he recommended to Arjun to follow the path of action. Again in chapter 5, verse 2, he declared it to be the better path. Does this mean that we must keep doing work all our life? Anticipating such a question, Shree Krishna sets the limits for it. When we performkarm yog, it leads to the purification of the mind and the ripening of spiritual knowledge. But once the mind has been purified and we advance in Yog, then we can leavekarm yogand take tokarm sanyās.Material activities now serve no purpose and meditation now becomes the means.So the path we must follow filters down to a matter of our eligibility and Shree Krishna explains the criteria of eligibility in this verse. He says that for those who are aspiring for Yog, the path ofkarm yogis more suitable; and those who are elevated in Yog, the path ofkarm sanyāsis more suitable.The word Yog refers to both the goal and the process to reach the goal. When we talk of it as being the goal, we use Yog as meaning “union with God.” And when we talk of it as being the process, we use Yog as meaning the “path” to union with God.In this second context, Yog is like a ladder we climb to reach God. At the lowest rung, the soul is caught in worldliness, with the consciousness absorbed in mundane matter. The ladder of Yog takes the soul from that level to the stage where the consciousness is absorbed in the divine. The various rungs of the ladder have different names, but Yog is a term common to them all.Yog-ārurukṣhuare thosesādhakswho aspire for union with God and have just begun climbing the ladder.Yog-ārūḍhaare those who have become elevated on the ladder.So, how do we understand when one is elevated in the science of Yog? Shree Krishna explains this next."
3,6,Dhyān Yog,The Yog of Meditation,4,यदा हि नेन्द्रियार्थेषु न कर्मस्वनुषज्जते |सर्वसङ्कल्पसंन्यासी योगारूढस्तदोच्यते || 4||,yadā hi nendriyārtheṣhu na karmasv-anuṣhajjatesarva-saṅkalpa-sannyāsī yogārūḍhas tadochyate,yadā—when;hi—certainly;na—not;indriya-artheṣhu—for sense-objects;na—not;karmasu—to actions;anuṣhajjate—is attachment;sarva-saṅkalpa—all desires for the fruits of actions;sanyāsī—renouncer;yoga-ārūḍhaḥ—elevated in the science of Yog;tadā—at that time;uchyate—is said,yada hi nendriyartheshu na karmasv-anushajjatesarva-sankalpa-sannyasi yogarudhas tadochyate,"BG 6.4:When one is neither attached to sense objects nor to actions, such a person is said to be elevated in the science of Yog, having renounced all desires for the fruits of actions.","As the mind becomes attached to God in Yog, it naturally becomes detached from the world. So an easy criterion of evaluating the state of one’s mind is to check whether it has become free from all material desires. A person will be considered detached from the world when one no longer craves for sense objects nor is inclined to perform any actions for attaining them. Such a person ceases to look for opportunities to create circumstances to enjoy sensual pleasures, eventually extinguishes all thoughts of enjoying sense objects, and also dissolves the memories of previous enjoyments.The mind now no longer gushes into self-centered activities at the urge of the senses. When we achieve this level of mastery over the mind, we will be considered elevated in Yog."
4,6,Dhyān Yog,The Yog of Meditation,5,उद्धरेदात्मनात्मानं नात्मानमवसादयेत् |आत्मैव ह्यात्मनो बन्धुरात्मैव रिपुरात्मन: || 5||,uddhared ātmanātmānaṁ nātmānam avasādayetātmaiva hyātmano bandhur ātmaiva ripur ātmanaḥ,uddharet—elevate;ātmanā—through the mind;ātmānam—the self;na—not;ātmānam—the self;avasādayet—degrade;ātmā—the mind;eva—certainly;hi—indeed;ātmanaḥ—of the self;bandhuḥ—friend;ātmā—the mind;eva—certainly;ripuḥ—enemy;ātmanaḥ—of the self,uddhared atmanatmanam natmanam avasadayetatmaiva hyatmano bandhur atmaiva ripur atmanah,"BG 6.5:Elevate yourself through the power of your mind, and not degrade yourself, for the mind can be the friend and also the enemy of the self.","We are responsible for our own elevation or debasement. Nobody can traverse the path of God-realization for us. Saints and Gurus show us the way, but we have to travel it ourselves. There is a saying in Hindi:ek peḍa do pakṣhī baiṭhe, ek guru ek chelā, apanī karanī guru utare, apanī karanī chelā[v.01]“There are two birds sitting on a tree—one Guru and one disciple. The Guru will descend by his own works, and the disciple will also only be able to climb down by his own karmas.”We have had innumerable lifetimes before this one, and God-realized Saints were always present on Earth. At any period of time, if the world is devoid of such Saints, then the souls of that period cannot become God-realized. How then can they fulfill the purpose of human life, which is God-realization? Thus, God ensures that God-realized Saints are always present in every era, to guide the sincere seekers and inspire humanity. So, in infinite past lifetimes, many times we must have met God-realized Saints and yet we did not become God-realized. This means that the problem was not lack of proper guidance, but either our reticence in accepting it or working according to it. Thus, we must first accept responsibility for our present level of spirituality, or lack thereof. Only then will we gain the confidence that if we have brought ourselves to our present state, we can also elevate ourselves by our efforts.When we suffer reversals on the path of spiritual growth, we tend to complain that others have caused havoc to us, and they are our enemies. However, our biggest enemy is our own mind. It is the saboteur that thwarts our aspirations for perfection. Shree Krishna states that, on the one hand, as the greatest benefactor of the soul, the mind has the potential of giving us the most benefit; on the other hand, as our greatest adversary, it also has the potential for causing the maximum harm. A controlled mind can accomplish many beneficial endeavors, whereas an uncontrolled mind can degrade the consciousness with most ignoble thoughts.In order to be able to use it as a friend, it is important to understand the mind’s nature. Our mind operates at four levels:Mind: When it creates thoughts, we call itmana, or the mind.Intellect: When it analyses and decides, we call itbuddhi, or intellect.Chitta: When it gets attached to an object or person, we call itchitta.Ego: When it identifies with the bodily identifications and becomes proud of things like wealth, status, beauty, and learning, we call itahankār, or ego.These are not four separate entities. They are simply four levels of functioning of the one mind. Hence, we may refer to them all together as the mind, or as the mind-intellect, or as the mind-intellect-ego, or as the mind-intellect-chitta-ego. They all refer to the same thing.The use of the word ego here is different from its connotation in Freudian psychology. Sigmund Freud (1856 – 1939), an Austrian neurologist, proposed the first theory of psychology regarding how the mind works. According to him, the ego is the “real self” that bridges the gap between our untamed desires (Id) and the value system that is learnt during childhood (Superego).Various scriptures describe the mind in one of these four ways for the purpose of explaining the concepts presented there. They are all referring to the same internal apparatus within us, which is together calledantaḥ karaṇ, or the mind. For example:The Pañchadaśhī refers to all four together as the mind, and states that it is the cause of material bondage.In theBhagavad Gita, Shree Krishna repeatedly talks of the mind and the intellect as being two things, and emphasizes the need to surrender both to God.The Yog Darśhan, while analyzing the different elements of nature, talks of three entities: mind, intellect, and ego.Shankaracharya, while explaining the apparatus available to the soul, classifies the mind into four—mind, intellect,chittaand ego.So when Shree Krishna says that we must use the mind to elevate the self, he means we must use the higher mind to elevate the lower mind. In other words, we must use the intellect to control the mind. How this can be done has been explained in detail in verses 2.41 to 2.44 and again in verse 3.43."
5,6,Dhyān Yog,The Yog of Meditation,6,बन्धुरात्मात्मनस्तस्य येनात्मैवात्मना जित: |अनात्मनस्तु शत्रुत्वे वर्ते तात्मैव शत्रुवत् || 6||,bandhur ātmātmanas tasya yenātmaivātmanā jitaḥanātmanas tu śhatrutve vartetātmaiva śhatru-vat,bandhuḥ—friend;ātmā—the mind;ātmanaḥ—for the person;tasya—of him;yena—by whom;ātmā—the mind;eva—certainly;ātmanā—for the person;jitaḥ—conquered;anātmanaḥ—of those with unconquered mind;tu—but;śhatrutve—for an enemy;varteta—remains;ātmā—the mind;eva—as;śhatru-vat—like an enemy,bandhur atmatmanas tasya yenatmaivatmana jitahanatmanas tu shatrutve vartetatmaiva shatru-vat,"BG 6.6:For those who have conquered the mind, it is their friend. For those who have failed to do so, the mind works like an enemy.","We dissipate a large portion of our thought power and energy in combating people whom we perceive as enemies and potentially harmful to us. The Vedic scriptures say the biggest enemies—lust, anger, greed, envy, illusion, etc.—reside in our own mind. These internal enemies are even more pernicious than the outer ones. The external demons may injure us for some time, but the demons sitting within our own mind have the ability to make us live in constant wretchedness. We all know people who had everything favorable in the world, but lived miserable lives because their own mind tormented them incessantly through depression, hatred, tension, anxiety, and stress.The Vedic philosophy lays great emphasis on the ramification of thoughts. Illness is not only caused by viruses and bacteria, but also by the negativities we harbor in the mind. If someone accidentally throws a stone at you, it may hurt for a few minutes, but by the next day, you will probably have forgotten about it. However, if someone says something unpleasant, it may continue to agitate your mind for years. This is the immense power of the thoughts. In the Buddhist scripture, the Dhammapada (1.3), the Buddha also expresses this truth vividly:“I have been insulted! I have been hurt! I have been beaten! I have been robbed! Misery does not cease in those who harbor such thoughts.When we nourish hatred in our mind, our negative thoughts do more damage to us than the object of our hatred. It has been very sagaciously stated: “Resentment is like drinking poison and hoping that the other person dies.” The problem is that most people do not even realize that their own uncontrolled mind is causing them so much harm. Hence, Jagadguru Shree Kripaluji Maharaj advises:mana ko mano shatru usaki sunahu jani kachhu pyare(Sadhan Bhakti Tattva)[v1]“Dear spiritual aspirant, look on your uncontrolled mind as your enemy. Do not come under its sway.”However, the same mind has the potential of becoming our best friend, if we bring it under control of the intellect, through spiritual practice. The more powerful an entity is, the greater is the danger of its misuse, and also the greater is the scope for its utilization. Since the mind is such a powerful machine fitted into our bodies, it can work as a two-edged sword. Thus, those who slide to demoniac levels do so because of their own mind while those who attain sublime heights also do so because of their purified minds. Accordingly, Franklin D. Roosevelt, former President of America, expressed this very nicely: “Men are not prisoners of fate, but only prisoners of their own minds.” In this verse, Shree Krishna enlightens Arjun about the potential harm and benefits our mind can bestow upon us.In the following three verses, Shree Krishna describes the symptoms of one who isyog-aru?ha (advanced in Yog)."
6,6,Dhyān Yog,The Yog of Meditation,7,जितात्मन: प्रशान्तस्य परमात्मा समाहित: |शीतोष्णसुखदु:खेषु तथा मानापमानयो: || 7||,jitātmanaḥ praśhāntasya paramātmā samāhitaḥśhītoṣhṇa-sukha-duḥkheṣhu tathā mānāpamānayoḥ,jita-ātmanaḥ—one who has conquered one’s mind;praśhāntasya—of the peaceful;parama-ātmā—God;samāhitaḥ—steadfast;śhīta—in cold;uṣhṇa—heat;sukha—happiness;duḥkheṣhu—in distress;tathā—also;māna—in honor;apamānayoḥ—and dishonor,jitatmanah prashantasya paramatma samahitahshitoshna-sukha-duhkheshu tatha manapamanayoh,"BG 6.7:The yogis who have conquered the mind rise above the dualities of cold and heat, joy and sorrow, and honor and dishonor. Such yogis remain peaceful and steadfast in their devotion to God.","Shree Krishna explained in verse 2.14 that the contact between the senses and the sense objects gives the mind the experience of heat and cold, joy and sorrow. As long as the mind has not been subdued, a person chases after the sensual perceptions of pleasure and recoils from the perceptions of pain. The yogi who conquers the mind is able to see these fleeting perceptions as the workings of the bodily senses, distinct from the immortal soul, and thus, remain unmoved by them. Such an advanced yogi rises above the dualities of heat and cold, joy and sorrow, etc.There are only two realms in which the mind may dwell—one is the realm of Maya and the other is the realm of God. If the mind rises above the sensual dualities of the world, it can easily get absorbed in God. Thus, Shree Krishna has stated that an advanced yogi’s mind becomes situated insamādhi(deep meditation) upon God."
7,6,Dhyān Yog,The Yog of Meditation,8,ज्ञानविज्ञानतृप्तात्मा कूटस्थो विजितेन्द्रिय: |युक्त इत्युच्यते योगी समलोष्टाश्मकाञ्चन: || 8||,jñāna-vijñāna-tṛiptātmā kūṭa-stho vijitendriyaḥyukta ityuchyate yogī sama-loṣhṭāśhma-kāñchanaḥ,"jñāna—knowledge;vijñāna—realized knowledge, wisdom from within;tṛipta ātmā—one fully satisfied;kūṭa-sthaḥ—undisturbed;vijita-indriyaḥ—one who has conquered the senses;yuktaḥ—one who is in constant communion with the Supreme;iti—thus;uchyate—is said;yogī—a yogi;sama—looks equally;loṣhṭra—pebbles;aśhma—stone;kāñchanaḥ—gold",jnana-vijnana-triptatma kuta-stho vijitendriyahyukta ityuchyate yogi sama-loshtashma-kanchanah,"BG 6.8:The yogi who are satisfied by knowledge and discrimination, and have conquered their senses, remain undisturbed in all circumstances. They see everything—dirt, stones, and gold—as the same.","Jñāna, or knowledge, is the theoretical understanding obtained by listening to the Guru and from the study of the scriptures.Vijñānais the realization of that knowledge as an internal awakening and wisdom from within. The intellect of the advanced yogibecomes illumined by bothjñānaandvijñāna. Equipped with wisdom, the yogi sees all material objects as modifications of the material energy. Such a yogi does not differentiate between objects based on their attractiveness to the self. The enlightened yogi sees all things in their relationship with God. Since the material energy belongs to God, all things are meant for his service.The wordkuṭastharefers to one who distances the mind from the fluctuating perceptions of senses in contact with the material energy, neither seeking pleasurable situations nor avoiding unpleasurable ones.Vijitendriyais one who has subjugated the senses. The wordyuktmeans one who is in constant communion with the Supreme. Such person begins tasting the divine bliss of God, and hence becomes atṛiptātmā, or one fully satisfied by virtue of realized knowledge."
8,6,Dhyān Yog,The Yog of Meditation,9,सुहृन्मित्रार्युदासीनमध्यस्थद्वेष्यबन्धुषु |साधुष्वपि च पापेषु समबुद्धिर्विशिष्यते || 9||,suhṛin-mitrāryudāsīna-madhyastha-dveṣhya-bandhuṣhusādhuṣhvapi cha pāpeṣhu sama-buddhir viśhiṣhyate,su-hṛit—toward the well-wishers;mitra—friends;ari—enemies;udāsīna—neutral persons;madhya-stha—mediators;dveṣhya—the envious;bandhuṣhu—relatives;sādhuṣhu—pious;api—as well as;cha—and;pāpeṣhu—the sinners;sama-buddhiḥ—of impartial intellect;viśhiṣhyate—is distinguished,suhrin-mitraryudasina-madhyastha-dveshya-bandhushusadhushvapi cha papeshu sama-buddhir vishishyate,"BG 6.9:The yogis look upon all—well-wishers, friends, foes, the pious, and the sinners—with an impartial intellect. The yogi who is of equal intellect toward friend, companion, and foe, neutral among enemies and relatives, and unbiased between the righteous and sinful, is considered to be distinguished among humans.","It is the nature of the human mind to respond differently to friends and foes. But an elevated yogi’s nature is different. Endowed with realized knowledge of God, the elevated yogi see the whole creation in its unity with God. Thus, they are able to see all living beings with equality of vision. This parity of vision is also of various levels:“All living beings are divine souls, and hence parts of God.” Thus, they are viewed as equal.ātmavat sarva bhūteṣhu yaḥ paśhyati sa paṇḍitaḥ“A true Pundit is one who sees everyone as the soul, and hence similar to oneself.”Higher is the vision: “God is seated in everyone, and hence all are equally respect worthy.”At the highest level, the yogi develops the vision: “Everyone is the form of God.” The Vedic scriptures repeatedly state that the whole world is a veritable form of God:īśhāvāsyam idam sarvaṁ yat kiñcha jagatyāṁ jagat(Īśhopaniṣhad 1)[v2] “The entire universe, with all its living and non-living beings is the manifestation of the Supreme Being, who dwells within it.”puruṣha evedaṁ sarvaṁ(Puruṣh Sūktam)[v3] “God is everywhere in this world, and everything is his energy.” Hence, the highest yogi sees everyone as the manifestation of God. Endowed with this level of vision, Hanuman says:sīyā rāma maya saba jaga jānī(Ramayan)[v4] “I see the face of Sita Ram in everyone.”These categories have been further detailed in the commentary to verse 6.31. Referring to all three of the above categories, Shree Krishna says that the yogi who can maintain an equal vision toward all persons is even more elevated than the yogi mentioned in the previous verse.Having described the state of Yog, starting with the next verse, Shree Krishna describes the practice by which we can achieve that state."
9,6,Dhyān Yog,The Yog of Meditation,10,योगी युञ्जीत सततमात्मानं रहसि स्थित: |एकाकी यतचित्तात्मा निराशीरपरिग्रह: || 10||,yogī yuñjīta satatam ātmānaṁ rahasi sthitaḥekākī yata-chittātmā nirāśhīr aparigrahaḥ,yogī—a yogi;yuñjīta—should remain engaged in meditation;satatam—constantly;ātmānam—self;rahasi—in seclusion;sthitaḥ—remaining;ekākī—alone;yata-chitta-ātmā—with a controlled mind and body;nirāśhīḥ—free from desires;aparigrahaḥ—free from desires for possessions,yogi yunjita satatam atmanam rahasi sthitahekaki yata-chittatma nirashir aparigrahah,"BG 6.10:Those who seek the state of Yog should reside in seclusion, constantly engaged in meditation with a controlled mind and body, getting rid of desires and possessions for enjoyment.","Having stated the characteristics of one who has attained the state of Yog, Shree Krishna now talks about the self-preparation required for it. Mastery in any field requires daily practice. An Olympic swimming champion is not one who goes to the local neighborhood swimming pool once a week on Saturday evenings. Only one who practices for several hours every day achieves the mastery required to win the Olympics. Practice is essential for spiritual mastery as well. Shree Krishna now explains the process of accomplishing spiritual mastery by recommending the daily practice of meditation. The first point he mentions is the need for a secluded place. All day long, we are usually surrounded by a worldly environment; these material activities, people, and conversations, all tend to make the mind more worldly. In order to elevate the mind toward God, we need to dedicate some time on a daily basis for secludedsādhanā.The analogy of milk and water can help elucidate this point. If milk is poured into water, it cannot retain its undiluted identity, for water naturally mixes with it. However, if the milk is kept separate from water and converted into yogurt, and then the yogurt is churned to extract butter, the butter becomes immiscible. It can now challenge the water, “I will sit on your head and float; you can do nothing to me because I have become butter now.” Our mind is like the milk and the world is like water. In contact with the world, the mind gets affected by it and becomes worldly. However, an environment of seclusion, which offers minimal contact with the objects of the senses, becomes conducive for elevating the mind and focusing it upon God. Once sufficient attachment for God has been achieved, one can challenge the world, “I will live amidst all the dualities of Maya, but remain untouched by them.”This instruction for seclusion has been repeated by Shree Krishna in verse 18.52:vivikt sevī laghvāśhī“Live in a secluded place; control your diet.” There is a beautiful way of practically applying this instruction without disturbing our professional and social works. In our daily schedule, we can allocate some time forsādhanā, or spiritual practice, where we isolate ourselves in a room that is free from worldly disturbances. Shutting ourselves out from the world, we should dosādhanāto purify the mind and solidify its focus upon God. If we practice in this manner for one to two hours every day, we will reap its benefits all through the day even while engaged in worldly activities. In this manner we will be able to retain the elevated state of consciousness that was gathered during the dailysādhanāin isolation from the world."
