,CHAPTER,CHAPTER NAME SANSKRIT,CHAPTER NAME ENGLISH,VERSE NUMBER,SANSKRIT VERSE,SANSKRIT TRANSLITERATION,WORD TRANSLATION,SANSKRIT ENGLISH,VERSE TRANSLATION,VERSE COMMENTARY
0,12,Bhakti Yog,The Yog of Devotion,1,अर्जुन उवाच |एवं सततयुक्ता ये भक्तास्त्वां पर्युपासते |ये चाप्यक्षरमव्यक्तं तेषां के योगवित्तमा: || 1||,arjuna uvāchaevaṁ satata-yuktā ye bhaktās tvāṁ paryupāsateye chāpy akṣharam avyaktaṁ teṣhāṁ ke yoga-vittamāḥ,arjunaḥ uvācha—Arjun said;evam—thus;satata—steadfastly;yuktāḥ—devoted;ye—those;bhaktāḥ—devotees;tvām—you;paryupāsate—worship;ye—those;cha—and;api—also;akṣharam—the imperishable;avyaktam—the formless Brahman;teṣhām—of them;ke—who;yoga-vit-tamāḥ—more perfect in Yog,arjuna uvachaevam satata-yukta ye bhaktas tvam paryupasateye chapy aksharam avyaktam tesham ke yoga-vittamah,"BG 12.1:Arjun inquired: Between those who are steadfastly devoted to Your personal form and those who worship the formless Brahman, whom do You consider to be more perfect in Yog?","In the last chapter, Arjun saw the cosmic form of the Lord, which encompasses the entire universe.  Having seen it, he preferred to behold God in His personal form, with Attributes, Qualities, and Pastimes.  So, he is now curious regarding who are more perfect—the devotees who worship the personal form of God or those who worship the impersonal Brahman.Arjun’s question once again confirms that God has both aspects—the all-pervading formless Brahman and the personal form.  Those who say that God cannot possess a personal form limit Him, and those who say that God only exists in a personal form also limit Him.  God is perfect and complete, and so He is both formless and possessing forms.  We individual souls too have both aspects to our personality.  The soul is formless, and yet it has taken on a body, not once, but innumerable times, in countless past lifetimes.  If we tiny souls have the ability to possess a form, can the all-powerful God not possess a form whenever He wishes?  Even the great proponent of the path ofjñāna-yog, Jagadguru Shankaracharya, stated:mūrtaṁ chaivāmūrtaṁ dwe eva brahmaṇo rūpe, ityupaniṣhat tayorvā dwaubhaktau bhagavadupadiṣhṭau, kleṣhādakleśhādwā muktisyāderatayormadhye“The Supreme entity is both personal and impersonal.  Practitioners of the spiritual path are also of two kinds—devotees of the formless Brahman, and devotees of the personal form.  But the path of worshipping the formless is very difficult.”"
1,12,Bhakti Yog,The Yog of Devotion,2,श्रीभगवानुवाच |मय्यावेश्य मनो ये मां नित्ययुक्ता उपासते |श्रद्धया परयोपेतास्ते मे युक्ततमा मता: || 2||,śhrī-bhagavān uvāchamayy āveśhya mano ye māṁ nitya-yuktā upāsateśhraddhayā parayopetās te me yuktatamā matāḥ,śhrī-bhagavān uvācha—the Lord said;mayi—on Me;āveśhya—fix;manaḥ—the mind;ye—those;mām—Me;nitya yuktāḥ—always engaged;upāsate—worship;śhraddhayā—with faith;parayā—best;upetāḥ—endowed;te—they;me—by Me;yukta-tamāḥ—situated highest in Yog;matāḥ—I consider,shri-bhagavan uvachamayy aveshya mano ye mam nitya-yukta upasateshraddhaya parayopetas te me yuktatama matah,"BG 12.2:The Lord said: Those who fix their minds on Me and always engage in My devotion with steadfast faith, I consider them to be the best yogis.","God can be realized in varying degrees of closeness.  Let us understand this through an example.  Suppose say you are standing by the railway tracks.  A train is coming from the distance, with its headlight shining.  It seems to you as if a light is approaching.  When the train comes closer, you can see a shimmering form along with the light.  Finally, when it comes and stands on the platform in front, you realize, “Oh!  It’s a train.  I can see all these people sitting inside their compartments, and peeping out of their windows.”  The same train seemed like a light from far.  As it came closer, it appeared to have a shimmering form along with the light.  When it drew even nearer, you realized that it was a train.  The train was the same, but on being closer to it, your understanding of its different attributes such as shape, color, passengers, compartments, doors, and windows grew.Similarly, God is perfect and complete, and is the possessor of unlimited energies.  His personality is replete with divine Names, Forms, Pastimes, Virtues, Associates, and Abodes.  However, He is realized in varying levels of closeness, as the Brahman (formless all-pervading manifestation of God), theParamātmā(the Supreme Soul seated in the heart of all living beings, distinct from the individual soul), andBhagavān(the personal manifestation of God that descends upon the earth).  The Bhagavatam states:vadanti tat tattva vidastattvaṁ yaj-jñānamadvayambrahmeti paramātmeti bhagavān iti śhabdyate(1.2.11)“The knowers of the Truth have stated that there is only one Supreme Entity that manifests in three ways in the world—Brahman,Paramātmā, andBhagavān.”  They are not three different Gods; rather, They are three manifestations of the one Almighty God.  However, Their qualities are different.  This is just as water, steam, and ice are all made from the same substance—H2Omolecules—but their physical qualities are different.  If a thirsty person asks for water, and we give ice, it will not quench the thirst.  Ice and water are both the same substance but their physical properties are different.  Similarly, Brahman,Paramātmā, andBhagavānare manifestations of the one Supreme Lord but Their qualities are different.Brahmanis the all-pervading form of God, which is everywhere.  The Śhwetāśhvatar Upaniṣhad states:eko devaḥ sarvabhūteṣhu gūḍhaḥsarvavyāpī sarvabhūtāntarātmā...(6.11)“There is only one Supreme Entity.  He is seated in everything and everyone.”  This all-pervading aspect of the Lord is called Brahman.  It is full of eternality, knowledge, and bliss.  However in this aspect, God does not manifest His infinite qualities, enchanting personal beauty, and sweet Pastimes.  He is like a divine light that isnirguṇa(without qualities),nirvivśeṣh(without attributes),nirākār(without form).Those who follow the path ofjñāna-yogworship this aspect of God.  This is a distant realization of God as a formless light, just as the train from far appeared like light.Paramātmāis the aspect of God that is seated in everyone’s hearts.  In verse 18.61, Shree Krishna states: “The Supreme Lord dwells in the hearts of all living beings, O Arjun. According to their karmas, He directs the wanderings of the souls, who are seated on a machine made of material energy.”  Residing within, God notes all our thoughts and actions, keeps an account of them, and gives the results at the appropriate time.  We may forget what we have done, but God does not.  He remembers our every thought, word, and deed, since we were born.  And not only in this life!  In endless lifetimes, wherever we went, God went along with us.  He is such a friend who never leaves us for even a moment.  This aspect of God dwelling within is theParamātmā.The path ofaṣhṭāṅg-yog, as revealed by Patanjali in the Yog Darśhan, strives to realize God seated inside, and leads to theParamātmārealization of God.  Just as the train, which appeared as light from far, was seen as a shimmering form when it came closer, similarly, the realization of the Supreme Entity asParamātmāis a closer realization than Brahman.Bhagavānis the aspect of God that manifests with a personal form.  The Shreemad Bhagavatam states:kṛiṣhṇam enam avehi tvam ātmānam akhilātmanāmjagad-dhitāya so ’pyatra dehīvābhāti māyayā(10.14.55)“The Supreme Lord Who is the Soul of all souls, has descended upon the earth in His personal form, as Shree Krishna, for the welfare of the world.”  In thisBhagavānaspect, God manifests all the sweetness of His Names, Forms, Qualities, Abodes, Pastimes, and Associates.  These attributes exist in Brahman andParamātmāas well, but they remain latent, just as fire is latent in a match-stick, and only manifests when it is struck against the igniting strip of the matchbox.  Similarly, asBhagavān, all the powers and aspects of God’s personality, which are latent in the other forms, get revealed.The path of bhakti, or devotion, leads to the realization of the Supreme Entity in HisBhagavānaspect.  This is the closest realization of God, just as the details of a train become visible when it comes and stops in front of the observer.  Hence, in verse 18.55, Shree Krishna states: “Only by loving devotion to Me does one come to know who I am in Truth.”  Thus, Shree Krishna answers Arjun’s question by clarifying that He considers the devotee of His personal form to be the highest yogi."
2,12,Bhakti Yog,The Yog of Devotion,3,ये त्वक्षरमनिर्देश्यमव्यक्तं पर्युपासते |सर्वत्रगमचिन्त्यञ्च कूटस्थमचलन्ध्रुवम् || 3||सन्नियम्येन्द्रियग्रामं सर्वत्र समबुद्धय: |ते प्राप्नुवन्ति मामेव सर्वभूतहिते रता: || 4||,ye tv akṣharam anirdeśhyam avyaktaṁ paryupāsatesarvatra-gam achintyañcha kūṭa-stham achalandhruvamsanniyamyendriya-grāmaṁ sarvatra sama-buddhayaḥte prāpnuvanti mām eva sarva-bhūta-hite ratāḥ,ye—who;tu—but;akṣharam—the imperishable;anirdeśhyam—the indefinable;avyaktam—the unmanifest;paryupāsate—worship;sarvatra-gam—the all-pervading;achintyam—the unthinkable;cha—and;kūṭa-stham—the unchanging;achalam—the immovable;dhruvam—the eternal;sanniyamya—restraining;indriya-grāmam—the senses;sarvatra—everywhere;sama-buddhayaḥ—even-minded;te—they;prāpnuvanti—attain;mām—Me;eva—also;sarva-bhūta-hite—in the welfare of all beings;ratāḥ—engaged,ye tv aksharam anirdeshyam avyaktam paryupasatesarvatra-gam achintyancha kuta-stham achalandhruvamsanniyamyendriya-gramam sarvatra sama-buddhayahte prapnuvanti mam eva sarva-bhuta-hite ratah,"BG 12.3-4:But those who worship the formless aspect of the Absolute Truth—the imperishable, the indefinable, the unmanifest, the all-pervading, the unthinkable, the unchanging, the eternal, and the immoveable—by restraining their senses and being even-minded everywhere, such persons, engaged in the welfare of all beings, also attain Me.","Having said that worship of the personal form is the best, Shree Krishna clarifies that in no way does He reject the worship of the formless.  Those who devote themselves to the all-pervading, indefinable, unmanifest, inconceivable, immovable, eternal Brahman, also attain God.Living beings are of an infinite variety of natures.  The Supreme Lord who has created this variety also possesses an infinite variety of aspects to His personality.  For the sake of our finite comprehension, we classify the infinite manifestations of God into categories.  Accordingly, Ved Vyas has classified God’s various manifestations into three types, Brahman,Paramātmā, andBhagavān, as mentioned in the commentary of the previous verse.  One may worship either of these categories, but one should never claim that one’s conception of God is the only correct one while those of the others are erroneous.In verse 4.11, Shree Krishna had stated: “In whatever way people surrender unto Me, I reciprocate accordingly. Everyone follows My path, knowingly or unknowingly, O son of Pritha.”  Here, Shree Krishna confirms that the worshippers of the formless also reach Him.  Since their choice is to unite with the attributeless manifestation of the Supreme Absolute Truth, God meets them as the unmanifest, all-pervading Brahman."
3,12,Bhakti Yog,The Yog of Devotion,4,ये त्वक्षरमनिर्देश्यमव्यक्तं पर्युपासते |सर्वत्रगमचिन्त्यञ्च कूटस्थमचलन्ध्रुवम् || 3||सन्नियम्येन्द्रियग्रामं सर्वत्र समबुद्धय: |ते प्राप्नुवन्ति मामेव सर्वभूतहिते रता: || 4||,ye tv akṣharam anirdeśhyam avyaktaṁ paryupāsatesarvatra-gam achintyañcha kūṭa-stham achalandhruvamsanniyamyendriya-grāmaṁ sarvatra sama-buddhayaḥte prāpnuvanti mām eva sarva-bhūta-hite ratāḥ,ye—who;tu—but;akṣharam—the imperishable;anirdeśhyam—the indefinable;avyaktam—the unmanifest;paryupāsate—worship;sarvatra-gam—the all-pervading;achintyam—the unthinkable;cha—and;kūṭa-stham—the unchanging;achalam—the immovable;dhruvam—the eternal;sanniyamya—restraining;indriya-grāmam—the senses;sarvatra—everywhere;sama-buddhayaḥ—even-minded;te—they;prāpnuvanti—attain;mām—Me;eva—also;sarva-bhūta-hite—in the welfare of all beings;ratāḥ—engaged,ye tv aksharam anirdeshyam avyaktam paryupasatesarvatra-gam achintyancha kuta-stham achalandhruvamsanniyamyendriya-gramam sarvatra sama-buddhayahte prapnuvanti mam eva sarva-bhuta-hite ratah,"BG 12.3-4:But those who worship the formless aspect of the Absolute Truth—the imperishable, the indefinable, the unmanifest, the all-pervading, the unthinkable, the unchanging, the eternal, and the immoveable—by restraining their senses and being even-minded everywhere, such persons, engaged in the welfare of all beings, also attain Me.","Having said that worship of the personal form is the best, Shree Krishna clarifies that in no way does He reject the worship of the formless.  Those who devote themselves to the all-pervading, indefinable, unmanifest, inconceivable, immovable, eternal Brahman, also attain God.Living beings are of an infinite variety of natures.  The Supreme Lord who has created this variety also possesses an infinite variety of aspects to His personality.  For the sake of our finite comprehension, we classify the infinite manifestations of God into categories.  Accordingly, Ved Vyas has classified God’s various manifestations into three types, Brahman,Paramātmā, andBhagavān, as mentioned in the commentary of the previous verse.  One may worship either of these categories, but one should never claim that one’s conception of God is the only correct one while those of the others are erroneous.In verse 4.11, Shree Krishna had stated: “In whatever way people surrender unto Me, I reciprocate accordingly. Everyone follows My path, knowingly or unknowingly, O son of Pritha.”  Here, Shree Krishna confirms that the worshippers of the formless also reach Him.  Since their choice is to unite with the attributeless manifestation of the Supreme Absolute Truth, God meets them as the unmanifest, all-pervading Brahman."
4,12,Bhakti Yog,The Yog of Devotion,5,क्लेशोऽधिकतरस्तेषामव्यक्तासक्तचेतसाम् ||अव्यक्ता हि गतिर्दु:खं देहवद्भिरवाप्यते || 5||,kleśho ’dhikataras teṣhām avyaktāsakta-chetasāmavyaktā hi gatir duḥkhaṁ dehavadbhir avāpyate,kleśhaḥ—tribulations;adhika-taraḥ—full of;teṣhām—of those;avyakta—to the unmanifest;āsakta—attached;chetasām—whose minds;avyaktā—the unmanifest;hi—indeed;gatiḥ—path;duḥkham—exceedingly difficult;deha-vadbhiḥ—for the embodied;avāpyate—is reached,klesho ’dhikataras tesham avyaktasakta-chetasamavyakta hi gatir duhkham dehavadbhir avapyate,"BG 12.5:For those whose minds are attached to the unmanifest, the path of realization is full of tribulations.  Worship of the unmanifest is exceedingly difficult for embodied beings.","Having embraced worshippers of all His various manifestations into the fold, Shree Krishna again reiterates His preference for the worship of the personal form.  He surmises the worship of the impersonal Brahman by saying that it is an exceedingly challenging path that is full of tribulations.Why is the worship of the formless Brahman so difficult?  The first and foremost reason for this is that we humans possess a form ourselves and we have been habituated to interacting with forms in endless lifetimes.  Thus, while striving to love God as well, if our mind has a wonderful enchanting form to meditate upon, it can easily focus upon it and increase its attachment to the Lord.  However, in the case of the formless, the intellect cannot conceive of it, and the mind and senses have no tangible object to relate to.  So both the endeavors of meditating on God and increasing the mind’s attachment to Him become difficult.Worship of Brahman is also difficult in comparison to that ofBhagavānfor another reason.  The difference in paths can be understood through themarkaṭ-kiśhore nyāya(the logic of the baby) monkey, andmārjār-kiśhore nyāya(the logic of the baby kitten).  The baby monkey is responsible for holding onto her mother’s stomach; it is not helped by its mother.  When the mother monkey jumps from one branch to another, the onus of clinging tightly onto the mother is upon the baby, and if it is unable to do so, it falls.  In contrast, a kitten is very small and delicate, but the mother takes the responsibility of transporting it from one place to another, by holding the kitten from behind the neck and lifting it up.  In the analogy, the devotees of the formless can be compared to the baby monkey and the devotees of the personal form can be compared to the baby kitten.  Those who worship the formless Brahman have the onus of progressing on the path by themselves, because Brahman does not bestow grace upon them.  Brahman is not only formless, It is also without attributes.  It has been described asnirguṇa(without qualities),nirviśheṣh(without attributes), andnirākār(without form).  From this, it follows that Brahman does not manifest the quality of grace.  Thejñānīswho worship God asnirguṇa,nirviśheṣh,andnirākār, have to rely entirely upon self-effort for progress.  On the other hand, the personal form of God is an ocean of compassion and mercy.  Hence, devotees of the personal form receive the help of divine support in theirsādhanā.  On the basis of the protection that God bestows upon His devotees, Shree Krishna stated in verse 9.31: “O son of Kunti, declare it boldly that no devotee of Mine is ever lost.”He confirms the same statement in the next two verses."
5,12,Bhakti Yog,The Yog of Devotion,6,ये तु सर्वाणि कर्माणि मयि संन्न्यस्य मत्परा: |अनन्येनैव योगेन मां ध्यायन्त उपासते || 6||तेषामहं समुद्धर्ता मृत्युसंसारसागरात् |भवामि नचिरात्पार्थ मय्यावेशितचेतसाम् || 7||,ye tu sarvāṇi karmāṇi mayi sannyasya mat-parāḥananyenaiva yogena māṁ dhyāyanta upāsateteṣhām ahaṁ samuddhartā mṛityu-saṁsāra-sāgarātbhavāmi na chirāt pārtha mayy āveśhita-chetasām,"ye—who;tu—but;sarvāṇi—all;karmāṇi—actions;mayi—to Me;sannyasya—dedicating;mat-parāḥ—regarding Me as the Supreme goal;ananyena—exclusively;eva—certainly;yogena—with devotion;mām—Me;dhyāyantaḥ—meditating;upāsate—worship;teṣhām—of those;aham—I;samuddhartā—the deliverer;mṛityu-saṁsāra-sāgarāt—from the ocean of birth and death;bhavāmi—(I) become;na—not;chirāt—after a long time;pārtha—Arjun, the son of Pritha;mayi—with Me;āveśhita chetasām—of those whose consciousness is united",ye tu sarvani karmani mayi sannyasya mat-parahananyenaiva yogena mam dhyayanta upasatetesham aham samuddharta mrityu-samsara-sagaratbhavami na chirat partha mayy aveshita-chetasam,"BG 12.6-7:But those who dedicate all their actions to Me, regarding Me as the Supreme goal, worshiping Me and meditating on Me with exclusive devotion, O Parth, I swiftly deliver them from the ocean of birth and death, for their consciousness is united with Me.","Shree Krishna reiterates that His devotees reach Him quickly.  Firstly, with the personal form of God as the object of their devotion, they easily focus their mind and senses upon Him.  They engage their tongue and ears in chanting and hearing the divine Names of God, their eyes in seeing the image of His divine form, their body in performing actions for His pleasure, their mind in thinking of His wonderful Pastimes and Virtues, and their intellect in contemplating upon His Glories.  In this way, they quickly unite their consciousness with God.Secondly, since such devotees continuously offer their hearts in uninterrupted bhakti, God quickly bestows His grace upon them and removes the obstacles on their path.  For those who are in communion with Him, He dispels their ignorance with the lamp of knowledge.  In this way, God Himself becomes the Savior of His devotees and delivers them frommṛityu saṁsāra sāgarāt(the cycle of life and death)."
6,12,Bhakti Yog,The Yog of Devotion,7,ये तु सर्वाणि कर्माणि मयि संन्न्यस्य मत्परा: |अनन्येनैव योगेन मां ध्यायन्त उपासते || 6||तेषामहं समुद्धर्ता मृत्युसंसारसागरात् |भवामि नचिरात्पार्थ मय्यावेशितचेतसाम् || 7||,ye tu sarvāṇi karmāṇi mayi sannyasya mat-parāḥananyenaiva yogena māṁ dhyāyanta upāsateteṣhām ahaṁ samuddhartā mṛityu-saṁsāra-sāgarātbhavāmi na chirāt pārtha mayy āveśhita-chetasām,"ye—who;tu—but;sarvāṇi—all;karmāṇi—actions;mayi—to Me;sannyasya—dedicating;mat-parāḥ—regarding Me as the Supreme goal;ananyena—exclusively;eva—certainly;yogena—with devotion;mām—Me;dhyāyantaḥ—meditating;upāsate—worship;teṣhām—of those;aham—I;samuddhartā—the deliverer;mṛityu-saṁsāra-sāgarāt—from the ocean of birth and death;bhavāmi—(I) become;na—not;chirāt—after a long time;pārtha—Arjun, the son of Pritha;mayi—with Me;āveśhita chetasām—of those whose consciousness is united",ye tu sarvani karmani mayi sannyasya mat-parahananyenaiva yogena mam dhyayanta upasatetesham aham samuddharta mrityu-samsara-sagaratbhavami na chirat partha mayy aveshita-chetasam,"BG 12.6-7:But those who dedicate all their actions to Me, regarding Me as the Supreme goal, worshiping Me and meditating on Me with exclusive devotion, O Parth, I swiftly deliver them from the ocean of birth and death, for their consciousness is united with Me.","Shree Krishna reiterates that His devotees reach Him quickly.  Firstly, with the personal form of God as the object of their devotion, they easily focus their mind and senses upon Him.  They engage their tongue and ears in chanting and hearing the divine Names of God, their eyes in seeing the image of His divine form, their body in performing actions for His pleasure, their mind in thinking of His wonderful Pastimes and Virtues, and their intellect in contemplating upon His Glories.  In this way, they quickly unite their consciousness with God.Secondly, since such devotees continuously offer their hearts in uninterrupted bhakti, God quickly bestows His grace upon them and removes the obstacles on their path.  For those who are in communion with Him, He dispels their ignorance with the lamp of knowledge.  In this way, God Himself becomes the Savior of His devotees and delivers them frommṛityu saṁsāra sāgarāt(the cycle of life and death)."
7,12,Bhakti Yog,The Yog of Devotion,8,मय्येव मन आधत्स्व मयि बुद्धिं निवेशय |निवसिष्यसि मय्येव अत ऊर्ध्वं न संशय: || 8||,mayy eva mana ādhatsva mayi buddhiṁ niveśhayanivasiṣhyasi mayy eva ata ūrdhvaṁ na sanśhayaḥ,mayi—on Me;eva—alone;manaḥ—mind;ādhatsva—fix;mayi—on Me;buddhim—intellect;niveśhaya—surrender;nivasiṣhyasi—you shall always live;mayi—in Me;eva—alone;ataḥ ūrdhvam—thereafter;na—not;sanśhayaḥ—doubt,mayy eva mana adhatsva mayi buddhim niveshayanivasishyasi mayy eva ata urdhvam na sanshayah,"BG 12.8:Fix your mind on Me alone and surrender your intellect to Me.  There upon, you will always live in Me.  Of this, there is no doubt.","Having explained that worship of the personal form is better, Shree Krishna now begins to explain how to worship Him.  He asks Arjun to do two things—fix the mind on God and also surrender the intellect to Him.  The function of the mind is to create desires, attractions, and aversions.  The function of the intellect is to think, analyze, and discriminate.The importance of the mind has been repeatedly stated in the Vedic scriptures:chetaḥ khalvasya bandhāya muktaye chātmano matamguṇeṣhu saktaṁ bandhāya rataṁ vā puṁsi muktaye(Bhagavatam 3.25.15)“Captivity in Maya and liberation from it is determined by the mind.  If it is attached to the world, one is in bondage, and if the mind is detached from the world, one gets liberated.”mana eva manuṣhyāṇāṁ kāraṇaṁ bandha mokṣhayoḥ(Pañchadaśhī)“Bondage and liberation are decided by the state of the mind.”  Mere physical devotion is not sufficient; we must absorb the mind in thinking of God.  The reason is that without the engagement of the mind, mere sensory activity is of no value.  For example, we hear a sermon with our ears, but if the mind wanders off, we will not know what was said.  The words will fall on the ears but they will not register.  This shows that without engaging the mind the work of the senses does not count.  On the other hand, the mind is such an instrument that in it all the senses reside in the subtle form.  Thus, even without the actual sensory activity the mind experiences the perceptions of sight, smell, taste, touch, and sound.  For example, at night when we sleep our senses are inactive.  Yet while dreaming, our mind experiences the objects of all the senses.  This proves that the mind has the capacity to experience all perceptions even without the gross senses.  Therefore, while noting our karmas, God gives importance to the mental works and not the physical works of the senses.Even beyond the mind is the intellect.  We can only fix the mind upon God when we surrender our intellect to Him.  In material pursuits as well, when we face situations beyond the capability of our intellect, we take guidance from a person with superior intellect.  For example, we visit a doctor when we are sick.  We have no knowledge of medical science ourselves, and so we follow the advice of a qualified medical doctor.  The doctor checks our symptoms, looks at our medical reports, makes a diagnosis, and then prescribes the medicines.  We surrender our intellect and take the medicines according to the doctor’s prescription.  Similarly, if we are involved in a legal case, we take the help of a lawyer.  The lawyer instructs us how to handle the interrogation by the opposing lawyer.  Having no knowledge of law ourselves, we surrender our intellect and simply do as the lawyer says.In the same way, at present our intellect is subject to many defects.  Akrur, who went to get Shree Krishna from Vrindavan to Mathura, described these imperfections of the intellect in the Bhagavatam (10.40.25):anityānātma duḥkheṣhu viparyaya matirhyahamAkrur said: “Our intellect is strapped with wrong knowledge.  Though we are eternal souls, we think of ourselves to be the perishable body.  Although all the objects of the world are perishable, we think they will always remain with us, and hence, we busily accumulate them day and night.  And though the pursuit of sensual pleasures only results in misery in the long run, we still chase them in the hope that we will find happiness.”  The above three defects of the intellect are calledviparyaya, or reversals of knowledge under material illusion.  The gravity of our problem is further aggravated because our intellect is habituated to this kind of defective thinking from innumerable previous lifetimes.  If we run our lives in accordance with the directions of our intellect, we will definitely not make much progress on the divine path.  Thus, if we wish to achieve spiritual success by attaching the mind to God, we must surrender our intellect to Him and follow His directions.  Surrendering the intellect means to think in accordance with the knowledge received from God via the medium of the scriptures and the bonafide Guru.  The characteristics of a surrendered intellect are described in verse 18.62."
8,12,Bhakti Yog,The Yog of Devotion,9,अथ चित्तं समाधातुं न शक्नोषि मयि स्थिरम् |अभ्यासयोगेन ततो मामिच्छाप्तुं धनञ्जय || 9||,atha chittaṁ samādhātuṁ na śhaknoṣhi mayi sthiramabhyāsa-yogena tato mām ichchhāptuṁ dhanañjaya,"atha—if;chittam—mind;samādhātum—to fix;na śhaknoṣhi—(you) are unable;mayi—on Me;sthiram—steadily;abhyāsa-yogena—by uniting with God through repeated practice;tataḥ—then;mām—me;ichchhā—desire;āptum—to attain;dhanañjaya—Arjun, the conqueror of wealth",atha chittam samadhatum na shaknoshi mayi sthiramabhyasa-yogena tato mam ichchhaptum dhananjaya,"BG 12.9:If you are unable to fix your mind steadily on Me, O Arjun, then practice remembering Me with devotion while constantly restraining the mind from worldly affairs.","Fixing the mind upon Shree Krishna is the perfection ofsādhanā(spiritual practice), but immediately on beginning the path, we cannot expect to become perfect.  So, what should those people do, who cannot perfectly fix their mind on God?  Shree Krishna states here that they should endeavor to remember Him with devotion.  As the saying goes, “Practice makes perfect.”  This is calledabhyāsa yog, or “union with God through repeated practice.”  Each time the mind wanders toward other objects and ideas, the devotee must strive to bring it back to God through remembrance of His Names, Forms, Virtues, Pastimes, Abodes, and Associates.Jagadguru Shree Kripaluji Maharaj emphasizes this repeated practice in his instructions forsādhaks:jagata te mana ko haṭā kara, lagā hari meñ pyāreisī kā abhyāsa puni puni, karu nirantara pyāre(Sādhanā Karu Pyāre)“O dear one, remove the mind from the world and fix it on God.  Practice this constantly, again and again!”"
9,12,Bhakti Yog,The Yog of Devotion,10,अभ्यासेऽप्यसमर्थोऽसि मत्कर्मपरमो भव |मदर्थमपि कर्माणि कुर्वन्सिद्धिमवाप्स्यसि || 10||,abhyāse ’py asamartho ’si mat-karma-paramo bhavamad-artham api karmāṇi kurvan siddhim avāpsyasi,abhyāse—in practice;api—if;asamarthaḥ—unable;asi—you;mat-karma paramaḥ—devotedly work for Me;bhava—be;mat-artham—for My sake;api—also;karmāṇi—work;kurvan—performing;siddhim—perfection;avāpsyasi—you shall achieve,abhyase ’py asamartho ’si mat-karma-paramo bhavamad-artham api karmani kurvan siddhim avapsyasi,"BG 12.10:If you cannot practice remembering Me with devotion, then just try to work for Me.  Thus performing devotional service to Me, you shall achieve the stage of perfection.","The instruction to practice to remember God is also often easier said than done.  The mind is made from the material energy Maya and it naturally runs toward the material objects of the world, while taking it toward God requires conscious and determined effort.  We may hear the instruction that we should think of God, and we may desire to implement it, but when we get absorbed in our work, God slips out of the mind.  So what should those people do who find it difficult to practice the remembrance of God at all times of the day?  Shree Krishna answers this question in the above verse.Those who cannot constantly remember God should practice to simply work for Him.  In whatever work they perform, they should cultivate the intention that they are doing it for the pleasure of the Lord, as stated previously in verses 9.27 and 9.28.  In household life, a major portion of one’s time goes in the maintenance of the family.  One should keep doing the same work, but change the internal consciousness.  Rather than doing it out of bodily attachment for them, one should develop the consciousness that the family members are all children of God, and one has a responsibility to take care of them for His pleasure.  One has to continue earning one’s living, but again, a modification can be done in the consciousness with which one works.  Rather than thinking that it is for the purpose of earning money for worldly enjoyment, one can think, “I wish to maintain my family and myself with the earnings to enable us all to engage in devotion.  And whatever I can save, I will donate in the service of God.”  Similarly, the bodily processes of eating, sleeping, bathing, etc. cannot be given up.  But here again, we can develop divine consciousness, “I need to keep my body healthy so that I can serve God with it.  That is why I will carefully do the tasks required for its maintenance.”When we practice working for the pleasure of God, we will naturally stop engaging in selfish activities and move toward those that are more in the nature of devotional service.  In this way, by performing all actions for the exclusive satisfaction of the Supreme Lord Krishna, our mind will become steady and we will soon be able to focus upon Him.  Then, gradually love for God will manifest within the heart, and we will gain success in constantly thinking of Him."
