,CHAPTER,CHAPTER NAME SANSKRIT,CHAPTER NAME ENGLISH,VERSE NUMBER,SANSKRIT VERSE,SANSKRIT TRANSLITERATION,WORD TRANSLATION,SANSKRIT ENGLISH,VERSE TRANSLATION,VERSE COMMENTARY
0,8,Akṣhar Brahma Yog,The Yog of the Eternal God,1,अर्जुन उवाच |किं तद्ब्रह्म किमध्यात्मं किं कर्म पुरुषोत्तम |अधिभूतं च किं प्रोक्तमधिदैवं किमुच्यते || 1||अधियज्ञ: कथं कोऽत्र देहेऽस्मिन्मधुसूदन |प्रयाणकाले च कथं ज्ञेयोऽसि नियतात्मभि: || 2||,arjuna uvāchakiṁ tad brahma kim adhyātmaṁ kiṁ karma puruṣhottamaadhibhūtaṁ cha kiṁ proktam adhidaivaṁ kim uchyateadhiyajñaḥ kathaṁ ko ’tra dehe ’smin madhusūdanaprayāṇa-kāle cha kathaṁ jñeyo ’si niyatātmabhiḥ,"arjunaḥ uvācha—Arjun said;kim—what;tat—that;brahma—Brahman;kim—what;adhyātmam—the individual soul;kim—what;karma—the principle of karma;puruṣha-uttama—Shree Krishna, the Supreme Divine Personality;adhibhūtam—the material manifestation;cha—and;kim—what;proktam—is called;adhidaivam—the Lord of the celestial gods;kim—what;uchyate—is called;adhiyajñaḥ—the Lord all sacrificial performances;katham—how;kaḥ—who;atra—here;dehe—in body;asmin—this;madhusūdana—Shree Krishna, the killer of the demon named Madhu;prayāṇa-kāle—at the time of death;cha—and;katham—how;jñeyaḥ—to be known;asi—are (You);niyata-ātmabhiḥ—by those of steadfast mind",arjuna uvachakim tad brahma kim adhyatmam kim karma purushottamaadhibhutam cha kim proktam adhidaivam kim uchyateadhiyajnah katham ko ’tra dehe ’smin madhusudanaprayana-kale cha katham jneyo ’si niyatatmabhih,"BG 8.1-2:Arjun said: O Supreme Lord, what is Brahman (Absolute Reality), what isadhyatma(the individual soul), and what is karma? What is said to beadhibhuta, and who is said to beAdhidaiva? Who isAdhiyajnain the body and how is He theAdhiyajna? O Krishna, how are You to be known at the time of death by those of steadfast mind?","Toward the end of the previous chapter, Shree Krishna had mentioned a few words like Brahman,adhibhuta, adhiyatma, adhidaiva,andadhiyajna. Also, that the enlightened souls are in full consciousness of Him even at the time of their death. Hearing this, Arjun is curious and wants to know more. In these two verses, he puts forth to Shree Krishna seven questions, out of which six are about these words, and the seventh question is regarding remembering God at the time of death. Since Shree Krishna had Himself introduced these subjects, Arjun wants Him to elaborate upon them."
1,8,Akṣhar Brahma Yog,The Yog of the Eternal God,2,अर्जुन उवाच |किं तद्ब्रह्म किमध्यात्मं किं कर्म पुरुषोत्तम |अधिभूतं च किं प्रोक्तमधिदैवं किमुच्यते || 1||अधियज्ञ: कथं कोऽत्र देहेऽस्मिन्मधुसूदन |प्रयाणकाले च कथं ज्ञेयोऽसि नियतात्मभि: || 2||,arjuna uvāchakiṁ tad brahma kim adhyātmaṁ kiṁ karma puruṣhottamaadhibhūtaṁ cha kiṁ proktam adhidaivaṁ kim uchyateadhiyajñaḥ kathaṁ ko ’tra dehe ’smin madhusūdanaprayāṇa-kāle cha kathaṁ jñeyo ’si niyatātmabhiḥ,"arjunaḥ uvācha—Arjun said;kim—what;tat—that;brahma—Brahman;kim—what;adhyātmam—the individual soul;kim—what;karma—the principle of karma;puruṣha-uttama—Shree Krishna, the Supreme Divine Personality;adhibhūtam—the material manifestation;cha—and;kim—what;proktam—is called;adhidaivam—the Lord of the celestial gods;kim—what;uchyate—is called;adhiyajñaḥ—the Lord all sacrificial performances;katham—how;kaḥ—who;atra—here;dehe—in body;asmin—this;madhusūdana—Shree Krishna, the killer of the demon named Madhu;prayāṇa-kāle—at the time of death;cha—and;katham—how;jñeyaḥ—to be known;asi—are (You);niyata-ātmabhiḥ—by those of steadfast mind",arjuna uvachakim tad brahma kim adhyatmam kim karma purushottamaadhibhutam cha kim proktam adhidaivam kim uchyateadhiyajnah katham ko ’tra dehe ’smin madhusudanaprayana-kale cha katham jneyo ’si niyatatmabhih,"BG 8.1-2:Arjun said: O Supreme Lord, what is Brahman (Absolute Reality), what isadhyatma(the individual soul), and what is karma? What is said to beadhibhuta, and who is said to beAdhidaiva? Who isAdhiyajnain the body and how is He theAdhiyajna? O Krishna, how are You to be known at the time of death by those of steadfast mind?","Toward the end of the previous chapter, Shree Krishna had mentioned a few words like Brahman,adhibhuta, adhiyatma, adhidaiva,andadhiyajna. Also, that the enlightened souls are in full consciousness of Him even at the time of their death. Hearing this, Arjun is curious and wants to know more. In these two verses, he puts forth to Shree Krishna seven questions, out of which six are about these words, and the seventh question is regarding remembering God at the time of death. Since Shree Krishna had Himself introduced these subjects, Arjun wants Him to elaborate upon them."
2,8,Akṣhar Brahma Yog,The Yog of the Eternal God,3,श्रीभगवानुवाच |अक्षरं ब्रह्म परमं स्वभावोऽध्यात्ममुच्यते |भूतभावोद्भवकरो विसर्ग: कर्मसञ्ज्ञित: || 3||,śhrī bhagavān uvāchaakṣharaṁ brahma paramaṁ svabhāvo ’dhyātmam uchyatebhūta-bhāvodbhava-karo visargaḥ karma-sanjñitaḥ,"śhrī-bhagavān uvācha—the Lord said;akṣharam—indestructible;brahma—Brahman;paramam—the Supreme;svabhāvaḥ—nature;adhyātmam—one’s own self;uchyate—is called;bhūta-bhāva-udbhava-karaḥ—actions pertaining to the material personality of living beings, and its development;visargaḥ—creation;karma—fruitive activities;sanjñitaḥ—are called",shri bhagavan uvachaaksharam brahma paramam svabhavo ’dhyatmam uchyatebhuta-bhavodbhava-karo visargah karma-sanjnitah,"BG 8.3:The Lord said: The Supreme Indestructible Entity is called Brahman; one’s own self is calledadhyatma.  Actions pertaining to the material personality of living beings, and its development are called karma, or fruitive activities.","The Vedas address God by several names; Brahman is one of them. In this verse, Shree Krishna says to Arjun that the Supreme Entity is called the Brahman. Time, space, the chain of cause and effect, etc., are all characteristics of the material realm. However, the Brahman is beyond these, as He is transcendental to the material plane. He is described asaksharamor indestructible because He is unaffected by the changes in the universe.The Brihadaranyak Upanishad 3.8.8 states, “Learned people speak of Brahman asakshar(indestructible).  It is also designated asParam(Supreme) because It possesses qualities beyond those possessed by maya and the souls.”The wordadhyatmahas two meanings in Sanskrit. One is the science of the soul, and the second is the path to spirituality. However, here Shree Krishna has used it for one’s own self that includes the body, mind, and intellect.Karmas are fruitive activities performed by a person. It is these karmas that forge every individual’s distinct conditions of existence in various lifetimes. They keep the soul circling in samsara or the cycle of material existence."
3,8,Akṣhar Brahma Yog,The Yog of the Eternal God,4,अधिभूतं क्षरो भाव: पुरुषश्चाधिदैवतम् |अधियज्ञोऽहमेवात्र देहे देहभृतां वर || 4||,adhibhūtaṁ kṣharo bhāvaḥ puruṣhaśh chādhidaivatamadhiyajño ’ham evātra dehe deha-bhṛitāṁ vara,"adhibhūtam—the ever changing physical manifestation;kṣharaḥ—perishable;bhāvaḥ—nature;puruṣhaḥ—the cosmic personality of God, encompassing the material creation;cha—and;adhidaivatam—the Lord of the celestial gods;adhiyajñaḥ—the Lord of all sacrifices;aham—I;eva—certainly;atra—here;dehe—in the body;deha-bhṛitām—of the embodied;vara—O best",adhibhutam ksharo bhavah purushash chadhidaivatamadhiyajno ’ham evatra dehe deha-bhritam vara,"BG 8.4:O best of the embodied souls, the physical manifestation that is constantly changing is calledadhibhūta; the universal form of God, which presides over the celestial gods in this creation, is calledAdhidaiva; I, who dwell in the heart of every living being, am calledAdhiyajna, or the Lord of all sacrifices.","The universe is a kaleidoscope of all the physical manifestations of the five elements of nature: earth, water, fire, air, and space. This ever-changing universe is calledadhibhuta.Although thedevatasor the celestial gods administer the different departments of the universe, God has sovereignty, even over thedevatas. He isVirāṭPurusha,the complete cosmic personality who encompasses the entire material creation. Hence, God is calledAdhidaiva.Shree Krishna says that as the Supreme Soul orParamatma,He dwells in the hearts of all living beings of the universe. He is the one who bestows rewards for all our actions and the presiding divinity for all the yajna (sacrifices). Thus, He is also calledAdhiyajna,or the Lord of all sacrifices. Therefore, all yajna should be performed; for the satisfaction of this Supreme Divine Personality.So far, Shree Krishna has answered six out of the seven questions concerning the meanings of the various terms Arjun had asked at the beginning of this chapter. In the next few verses, Shree Krishna will answer Arjun’s seventh question regarding the moment of death."
4,8,Akṣhar Brahma Yog,The Yog of the Eternal God,5,अन्तकाले च मामेव स्मरन्मुक्त्वा कलेवरम् |य: प्रयाति स मद्भावं याति नास्त्यत्र संशय: || 5||,anta-kāle cha mām eva smaran muktvā kalevaramyaḥ prayāti sa mad-bhāvaṁ yāti nāstyatra sanśhayaḥ,anta-kāle—at the time of death;cha—and;mām—Me;eva—alone;smaran—remembering;muktvā—relinquish;kalevaram—the body;yaḥ—who;prayāti—goes;saḥ—he;mat-bhāvam—godlike nature;yāti—achieves;na—no;asti—there is;atra—here;sanśhayaḥ—doubt,anta-kale cha mam eva smaran muktva kalevaramyah prayati sa mad-bhavam yati nastyatra sanshayah,BG 8.5:Those who relinquish the body while remembering Me at the moment of death will come to Me. There is certainly no doubt about this.,"Shree Krishna declares in this verse that, whoever remembers Him at the time of death, attains Him and becomes God-like in character. He uses the wordsmad bhāvaṁ, which means “godlike nature.”  Therefore, one can achieve the cherished goal of God-realization by consciously absorbing one’s mind in the transcendental Names, Forms, Virtues, Pastimes, and Abodes of God, even at the time of death.It is one’s state of consciousness and the object of their absorption at the time of death; that determines their next birth. Shree Krishna will explain this principle in the next verse."
5,8,Akṣhar Brahma Yog,The Yog of the Eternal God,6,यं यं वापि स्मरन्भावं त्यजत्यन्ते कलेवरम् |तं तमेवैति कौन्तेय सदा तद्भावभावित: || 6||,yaṁ yaṁ vāpi smaran bhāvaṁ tyajatyante kalevaramtaṁ tam evaiti kaunteya sadā tad-bhāva-bhāvitaḥ,"yam yam—whatever;vā—or;api—even;smaran—remembering;bhāvam—remembrance;tyajati—gives up;ante—in the end;kalevaram—the body;tam—to that;tam—to that;eva—certainly;eti—gets;kaunteya—Arjun, the son of Kunti;sadā—always;tat—that;bhāva-bhāvitaḥ—absorbed in contemplation",yam yam vapi smaran bhavam tyajatyante kalevaramtam tam evaiti kaunteya sada tad-bhava-bhavitah,"BG 8.6:Whatever one remembers upon giving up the body at the time of death, O son of Kunti, one attains that state, being always absorbed in such contemplation.","Shree Krishna states in this verse, whatever thoughts prominently dominate a person’s mind at the moment of death determine his or her next birth. However, one should not conclude that God-realization can be attained merely by meditating upon God at the time of death. When we plan our travel, it requires careful planning and execution beforehand; we cannot make our plans after we pack our baggage.For example, with a lot of effort, one may teach their pet parrot to say “Hello” or “Have a good day.” However, if someone attacks the parrot, it forgets all that it has learnt, and screeches in its natural sound of “Te-Te.” Likewise, the channels of thoughts that we create through lifelong habit, at the time of death, the same thoughts will naturally flow into our mind. What we constantly contemplate and meditate upon throughout our life are influenced by our daily habits and associations. Therefore, it is natural that these would continue to determine our final thoughts.The Puranas tell a story of an illustrious King Bharat. He renounced his kingdom to pursue God-realization and was living an ascetics life in the forest. Once, he was meditating and saw a deer jump into a nearby river. She was pregnant and escaping an attacking tiger. Out of fear, she delivered the baby in the flowing water. She had no chance to rescue her new-born and crossed over to the other side of the river. Witnessing this entire episode, Bharat felt pity for the baby deer that was floating in the river. He rescued the fawn and took it to his hut. He started raising it with great affection. Collecting green grass and feeding it, keeping it warm by hugging it, and watching its frolicking, gave Bharat a lot of pleasure.Slowly, Bharat spent his entire day taking care of the fawn. His mind became totally absorbed in its thoughts and away from God. Thus, even when he was about to die, he was only concerned about the fawn and called out to it in fond remembrance. As a result, King Bharat was born as a deer in his next life. Nevertheless, because of his spiritual sadhana from his previous lives, even in a deer’s body, he was aware of the mistakes he had committed in his past life. Hence even as a deer, Bharat spent his entire life near pious ashrams of saints in the forest. And when he died, he was granted human birth again. This time, Bharat did not waste his chance and completed his sadhana. Eventually, he attained God-realization and came to be known as the great sage Jadabharat.Death is a very painful experience. Therefore, it is natural that the mind gravitates toward those thoughts that are part of one’s inherent nature. According to the Skand Puran, thinking of God at the moment of death is exceedingly difficult. Hence, for the mind to always think of God requires our inner nature to be one with Him. The consciousness that abides within our mind and intellect is our inner nature. And whatever thoughts we contemplate continuously manifest as part of our inner nature. Therefore, we must practice remembering God at every moment of our life. Only then will we develop a God-conscious inner nature. In the next verse, Lord Krishna advises the same to Arjun."
6,8,Akṣhar Brahma Yog,The Yog of the Eternal God,7,तस्मात्सर्वेषु कालेषु मामनुस्मर युध्य च |मय्यर्पितमनोबुद्धिर्मामेवैष्यस्यसंशयम् || 7||,tasmāt sarveṣhu kāleṣhu mām anusmara yudhya chamayyarpita-mano-buddhir mām evaiṣhyasyasanśhayam,tasmāt—therefore;sarveṣhu—in all;kāleṣhu—times;mām—Me;anusmara—remember;yudhya—fight;cha—and;mayi—to Me;arpita—surrender;manaḥ—mind;buddhiḥ—intellect;mām—to Me;eva—surely;eṣhyasi—you shall attain;asanśhayaḥ—without a doubt,tasmat sarveshu kaleshu mam anusmara yudhya chamayyarpita-mano-buddhir mam evaishyasyasanshayam,"BG 8.7:Therefore, always remember Me and also do your duty of fighting the war.  With mind and intellect surrendered to Me, you will definitely attain Me; of this, there is no doubt.","The essence of the teachings of the Bhagavad Gita is in the first line of this verse. It has the power to make your life divine. It reiterates the definition ofkarma yogaand applies to people from all walks of life. Shree Krishna says to Arjun, “Do your duty with your body, and keep your mind attached to Me.” As a warrior, Arjun must fight; that is his duty. However, the Lord says to Arjun that even in the middle of a battle, one should remember God. The same message is for everyone—be it farmers, engineers, doctors, students, homemakers, or any other professional.People often disregard their worldly duties and responsibilities with the pretext of leading a spiritual life. On the other hand, some give an excuse of their worldly engagements for not practicing spirituality. They perceive that both material and spiritual goals; cannot be pursued concurrently. But Shree Krishna’s message in this verse defies all these myths and can sanctify our entire life.In the practice of karma yoga, the body is engaged in worldly work, but the mind is attached to God. Hence, while we work to fulfil our worldly duties, these works are not bound by the Law of Karma. Works; that are performed with attachment result in karmic reactions. In the absence of attachment, one is not considered guilty even in the worldly laws.Let us take an example of a man apprehended for killing a pedestrian in a road accident. In the court, when the judge questioned him if he killed the pedestrian, the man agreed. The judge said, “Then you are guilty of murder and will get punished accordingly.” To this, the man said, “Sir, I agree I killed the pedestrian, but I had no intention to kill, it was an accident.” He further explained, “Your honour, I was driving on the appropriate side of the road, the lights were green, and my car was within the speed limits. I was alert, and my car was also in perfect condition. However, this man came suddenly in front of my car, although I applied the brakes, my car hit him, and he died immediately.” On hearing this, the judge let him off without any punishment, as it was established that the incident was an accident and this man had no intention to kill.The above example illustrates that even in the material world, one is not held liable for actions taken without attachment to results. Similarly, in the spiritual world, the Law of Karma holds the same principle.In the Mahabharat war, Arjun fulfiled his duties as a warrior. He fought valiantly without any attachments to worldly gain. He followed Shree Krishna’s instructions and kept his mind constantly attached to God. Therefore, at the end of the war, Shree Krishna declared that Arjun had not accrued any bad karma. As per the Law of Karma: when someone performs their duties without any selfish attachment to the world, with their mind always in God, such actions get multiplied by zero. When you multiply even a million with zero, the result will always be a zero.This verse clearly defines the condition for karma yoga: Do your worldly duties, but your mind should always be thinking of God. The very instant we forget God, our mind is taken over by the mighty commanders of maya’s army—desire, envy, greed, lust, anger, hatred, etc. Therefore, it is necessary that we keep our mind always attached to God.Some people claim to be karma yogisbecause they practice both karmaand yoga.Every day they do their worldly duties, which they call their karma,and a few minutes of yoga,by meditating on God. However, this is not the definition of karma yogagiven by Lord Krishna in the Bhagavad Gita. He says that in karma yoga, there are only two conditions:1) While doing any work, the mind should always be thinking of God.2) The remembrance of God should be constant throughout the day and not intermittent.This famous couplet by Saint Kabir beautifully expresses this concept:sumiran kī sudhi yoṅ karo, jyauṅ gāgar panihārabolat dolat surati meṅ, kahe kabīra vichār“Remember God just as the village woman remembers the water pot on her head. She speaks with others and walks on the path, but her hand keeps holding onto the pot.”In the next verse, Shree Krishna explains the benefits of practicing karma yoga."
7,8,Akṣhar Brahma Yog,The Yog of the Eternal God,8,अभ्यासयोगयुक्तेन चेतसा नान्यगामिना |परमं पुरुषं दिव्यं याति पार्थानुचिन्तयन् || 8||,abhyāsa-yoga-yuktena chetasā nānya-gāmināparamaṁ puruṣhaṁ divyaṁ yāti pārthānuchintayan,"abhyāsa-yoga—by practice of yog;yuktena—being constantly engaged in remembrance;chetasā—by the mind;na anya-gāminā—without deviating;paramam puruṣham—the Supreme Divine Personality;divyam—divine;yāti—one attains;pārtha—Arjun, the son of Pritha;anuchintayan—constant remembrance",abhyasa-yoga-yuktena chetasa nanya-gaminaparamam purusham divyam yati parthanuchintayan,"BG 8.8:With practice, O Parth, when you constantly engage the mind in remembering Me, the Supreme Divine Personality, without deviating, you will certainly attain Me.","Lord Krishna has reiterated this instruction to always engage the mind in meditating upon God several times in the Bhagavad Gita itself. Verses 8.14, 10.10, 12.8, etc., emphasize the same concept.In this verse, Shree Krishna uses the wordabhyāsa,which means to practice. He says that we must train our mind and form a habit of always meditating upon God. This practice is not to be done at fixed times or regular intervals but continuously as part of our daily life alongside our worldly activities throughout the day.We must remember that it is not the actions that we are performing with our body but where we are placing our mind that will shape our future. While performing our worldly duties, if we attach our mind to God, who is all pure, our mind will also get purified.When one is continuously engaging in devotion, with complete surrender to God, their purified mind will gradually get fully absorbed in God-consciousness. Such souls receive the divine grace of God that liberates them from the bondage of maya. Then God bestows upon these souls His unlimited divine bliss, divine knowledge, and divine love. They become God-realized while they are still alive and live a complete life. Eventually, when they die, their soul ascends to the Divine Abode of God."
8,8,Akṣhar Brahma Yog,The Yog of the Eternal God,9,कविं पुराणमनुशासितारमणोरणीयांसमनुस्मरेद्य: |सर्वस्य धातारमचिन्त्यरूपमादित्यवर्णं तमस: परस्तात् || 9||प्रयाणकाले मनसाचलेनभक्त्या युक्तो योगबलेन चैव |भ्रुवोर्मध्ये प्राणमावेश्य सम्यक्स तं परं पुरुषमुपैति दिव्यम् || 10||,kaviṁ purāṇam anuśhāsitāramaṇor aṇīyānsam anusmared yaḥsarvasya dhātāram achintya-rūpamāditya-varṇaṁ tamasaḥ parastātprayāṇa-kāle manasāchalenabhaktyā yukto yoga-balena chaivabhruvor madhye prāṇam āveśhya samyaksa taṁ paraṁ puruṣham upaiti divyam,kavim—poet;purāṇam—ancient;anuśhāsitāram—the Controller;aṇoḥ—than the atom;aṇīyānsam—smaller;anusmaret—always remembers;yaḥ—who;sarvasya—of everything;dhātāram—the support;achintya—inconceivable;rūpam—divine form;āditya-varṇam—effulgent like the sun;tamasaḥ—to the darkness of ignorance;parastāt—beyond;prayāṇa-kāle—at the time of death;manasā—mind;achalena—steadily;bhaktyā—remembering with great devotion;yuktaḥ—united;yoga-balena—through the power of yog;cha—and;eva—certainly;bhruvoḥ—the two eyebrows;madhye—between;prāṇam—life-airs;āveśhya—fixing;samyak—completely;saḥ—he;tam—him;param puruṣham—the Supreme Divine Lord;upaiti—attains;divyam—divine,kavim puranam anushasitaramanor aniyansam anusmared yahsarvasya dhataram achintya-rupamaditya-varnam tamasah parastatprayana-kale manasachalenabhaktya yukto yoga-balena chaivabhruvor madhye pranam aveshya samyaksa tam param purusham upaiti divyam,"BG 8.9-10:God is Omniscient, the most ancient One, the Controller, subtler than the subtlest, the Support of all, and the possessor of an inconceivable divine form; He is brighter than the sun, and beyond all darkness of ignorance.  One who at the time of death, with unmoving mind attained by the practice of Yog, fixes theprāṇ(life-airs) between the eyebrows, and steadily remembers the Divine Lord with great devotion, certainly attains Him.","We can meditate upon God in several ways. The Names, Forms,Leelas(Pastimes), Associates, and Abodes of God. There is no difference among all these aspects of God. Therefore, one can meditate on any one or all of them. Such meditation, where we attach our mind to the Supreme Divinity, takes our mind to the divine realm, and as a result, it purifies.In this verse, Shree Krishna has mentioned eight such divine aspects of God:1.Kavi:Like a poet who knows the entirety of his creation, God is omniscient. He is the seer who knows the past, present, and future, as mentioned in verse 7.26.2.Purāṇam:God is the most ancient, and nothing predates Him. He is the origin of the entire material and spiritual world, but He has not originated from anything. God is without a beginning or an end.3.Anuśhāsitāram:God is the governor or the ruler. He administers His regime through the celestial gods that He has appointed or sometimes directly. He is the creator, and everything in this universe is under His control and run by His law.4.Aṇoraṇīyān:Here God is said to exist in the subtlest or subatomic form. The soul is subtler than matter, but God is even subtler than the soul, as He is seated within every soul.5.Sarvasya Dhātā:God is the source of sustenance. Similar to an ocean that sustains the waves and its vast marine ecology. God is the support for His entire creation.6.Achintya rūpa:God exists in inconceivable forms. Our mind and intellect are material in nature, and God is divine, thus, beyond our understanding. It is only through His grace one can understand Him. He bestows His divine grace and makes our mind divine by HisYogmayapower; only then can we know Him.7.Āditya varṇa:Ādityaisone of the names of the sun god. Here, God is said to be dazzling like the sun.8.Tamasaḥ Parastāt:Similar to the sun that eradicates darkness, God with His effulgence eliminates ignorance. On a cloudy day, the sun is not visible, but it is an optical illusion for us. The sun is where it is, unaffected by the clouds in the earth’s atmosphere. Similarly, during HisLeelas orpastimes, God may seem to be covered by His material energy, Maya. However, He is unaffected by it.He is beyond darkness and ignorance.One may ask, why so much variety. Western scholars often get confused by the various philosophies, paths, and instructions given in the Vedic scriptures. Therefore, it is stressed in the Hindu scriptures to study them under the guidance of an able Guru.We all have different choices and natures according to oursanskārs(tendencies) from endless lifetimes. Consider this example of two people going into a cloth shop. The chances of both of them buying the same type, color, or style of clothes is very rare. Therefore, the shops keep a variety of clothes and cater to the choices and preferences of people. Similarly, the Vedic scriptures also offer various spiritual paths so that based on the level of sadhana that we may have performed in our past lives, we may choose a suitable path. However, they simultaneously stress on bhakti or devotion to God that ties together all these paths in one common thread.The Bhagavad Gita beautifully embraces varieties of sadhanas to cater to a large populace belonging to diverse backgrounds, upbringing, and natures. Bhakti involves focusing the mind upon God, in His various divine Forms, Qualities, Pastimes, etc. In its pure form, bhakti is calledśhuddhabhakti.However, when undertaken along with ashtanga yoga, it is termedyog-miśhrabhakti or a fusion of devotion and ashtanga yoga sadhana.Shree Krishna has describedyog-miśhrabhakti from verse ten to thirteen. In the practice of ashtanga yoga, the life force orprān shaktiis channelized throughsuṣhumṇā nādi ofthe spinal column and then raised toward the third eye region between the eyebrows. In this verse, He says that at the time of death, one who performs this with great devotion and complete focus on the Divine Lord will definitely achieve Him."
9,8,Akṣhar Brahma Yog,The Yog of the Eternal God,10,कविं पुराणमनुशासितारमणोरणीयांसमनुस्मरेद्य: |सर्वस्य धातारमचिन्त्यरूपमादित्यवर्णं तमस: परस्तात् || 9||प्रयाणकाले मनसाचलेनभक्त्या युक्तो योगबलेन चैव |भ्रुवोर्मध्ये प्राणमावेश्य सम्यक्स तं परं पुरुषमुपैति दिव्यम् || 10||,kaviṁ purāṇam anuśhāsitāramaṇor aṇīyānsam anusmared yaḥsarvasya dhātāram achintya-rūpamāditya-varṇaṁ tamasaḥ parastātprayāṇa-kāle manasāchalenabhaktyā yukto yoga-balena chaivabhruvor madhye prāṇam āveśhya samyaksa taṁ paraṁ puruṣham upaiti divyam,kavim—poet;purāṇam—ancient;anuśhāsitāram—the Controller;aṇoḥ—than the atom;aṇīyānsam—smaller;anusmaret—always remembers;yaḥ—who;sarvasya—of everything;dhātāram—the support;achintya—inconceivable;rūpam—divine form;āditya-varṇam—effulgent like the sun;tamasaḥ—to the darkness of ignorance;parastāt—beyond;prayāṇa-kāle—at the time of death;manasā—mind;achalena—steadily;bhaktyā—remembering with great devotion;yuktaḥ—united;yoga-balena—through the power of yog;cha—and;eva—certainly;bhruvoḥ—the two eyebrows;madhye—between;prāṇam—life-airs;āveśhya—fixing;samyak—completely;saḥ—he;tam—him;param puruṣham—the Supreme Divine Lord;upaiti—attains;divyam—divine,kavim puranam anushasitaramanor aniyansam anusmared yahsarvasya dhataram achintya-rupamaditya-varnam tamasah parastatprayana-kale manasachalenabhaktya yukto yoga-balena chaivabhruvor madhye pranam aveshya samyaksa tam param purusham upaiti divyam,"BG 8.9-10:God is Omniscient, the most ancient One, the Controller, subtler than the subtlest, the Support of all, and the possessor of an inconceivable divine form; He is brighter than the sun, and beyond all darkness of ignorance.  One who at the time of death, with unmoving mind attained by the practice of Yog, fixes theprāṇ(life-airs) between the eyebrows, and steadily remembers the Divine Lord with great devotion, certainly attains Him.","We can meditate upon God in several ways. The Names, Forms,Leelas(Pastimes), Associates, and Abodes of God. There is no difference among all these aspects of God. Therefore, one can meditate on any one or all of them. Such meditation, where we attach our mind to the Supreme Divinity, takes our mind to the divine realm, and as a result, it purifies.In this verse, Shree Krishna has mentioned eight such divine aspects of God:1.Kavi:Like a poet who knows the entirety of his creation, God is omniscient. He is the seer who knows the past, present, and future, as mentioned in verse 7.26.2.Purāṇam:God is the most ancient, and nothing predates Him. He is the origin of the entire material and spiritual world, but He has not originated from anything. God is without a beginning or an end.3.Anuśhāsitāram:God is the governor or the ruler. He administers His regime through the celestial gods that He has appointed or sometimes directly. He is the creator, and everything in this universe is under His control and run by His law.4.Aṇoraṇīyān:Here God is said to exist in the subtlest or subatomic form. The soul is subtler than matter, but God is even subtler than the soul, as He is seated within every soul.5.Sarvasya Dhātā:God is the source of sustenance. Similar to an ocean that sustains the waves and its vast marine ecology. God is the support for His entire creation.6.Achintya rūpa:God exists in inconceivable forms. Our mind and intellect are material in nature, and God is divine, thus, beyond our understanding. It is only through His grace one can understand Him. He bestows His divine grace and makes our mind divine by HisYogmayapower; only then can we know Him.7.Āditya varṇa:Ādityaisone of the names of the sun god. Here, God is said to be dazzling like the sun.8.Tamasaḥ Parastāt:Similar to the sun that eradicates darkness, God with His effulgence eliminates ignorance. On a cloudy day, the sun is not visible, but it is an optical illusion for us. The sun is where it is, unaffected by the clouds in the earth’s atmosphere. Similarly, during HisLeelas orpastimes, God may seem to be covered by His material energy, Maya. However, He is unaffected by it.He is beyond darkness and ignorance.One may ask, why so much variety. Western scholars often get confused by the various philosophies, paths, and instructions given in the Vedic scriptures. Therefore, it is stressed in the Hindu scriptures to study them under the guidance of an able Guru.We all have different choices and natures according to oursanskārs(tendencies) from endless lifetimes. Consider this example of two people going into a cloth shop. The chances of both of them buying the same type, color, or style of clothes is very rare. Therefore, the shops keep a variety of clothes and cater to the choices and preferences of people. Similarly, the Vedic scriptures also offer various spiritual paths so that based on the level of sadhana that we may have performed in our past lives, we may choose a suitable path. However, they simultaneously stress on bhakti or devotion to God that ties together all these paths in one common thread.The Bhagavad Gita beautifully embraces varieties of sadhanas to cater to a large populace belonging to diverse backgrounds, upbringing, and natures. Bhakti involves focusing the mind upon God, in His various divine Forms, Qualities, Pastimes, etc. In its pure form, bhakti is calledśhuddhabhakti.However, when undertaken along with ashtanga yoga, it is termedyog-miśhrabhakti or a fusion of devotion and ashtanga yoga sadhana.Shree Krishna has describedyog-miśhrabhakti from verse ten to thirteen. In the practice of ashtanga yoga, the life force orprān shaktiis channelized throughsuṣhumṇā nādi ofthe spinal column and then raised toward the third eye region between the eyebrows. In this verse, He says that at the time of death, one who performs this with great devotion and complete focus on the Divine Lord will definitely achieve Him."
