,CHAPTER,CHAPTER NAME SANSKRIT,CHAPTER NAME ENGLISH,VERSE NUMBER,SANSKRIT VERSE,SANSKRIT TRANSLITERATION,WORD TRANSLATION,SANSKRIT ENGLISH,VERSE TRANSLATION,VERSE COMMENTARY
0,17,Śhraddhā Traya Vibhāg Yog,Yog through Discerning the Three Divisions of Faith,1,अर्जुन उवाच |ये शास्त्रविधिमुत्सृज्य यजन्ते श्रद्धयान्विता: |तेषां निष्ठा तु का कृष्ण सत्त्वमाहो रजस्तम: || 1||,arjuna uvāchaye śhāstra-vidhim utsṛijya yajante śhraddhayānvitāḥteṣhāṁ niṣhṭhā tu kā kṛiṣhṇa sattvam āho rajas tamaḥ,arjunaḥ uvācha—Arjun said;ye—who;śhāstra-vidhim—scriptural injunctions;utsṛijya—disregard;yajante—worship;śhraddhayā-anvitāḥ—with faith;teṣhām—their;niṣhṭhā—faith;tu—indeed;kā—what;kṛiṣhṇa—Krishna;sattvam—mode of goodness;āho—or;rajaḥ—mode of passion;tamaḥ—mode of ignorance,arjuna uvachaye shastra-vidhim utsrijya yajante shraddhayanvitahtesham nishtha tu ka krishna sattvam aho rajas tamah,"BG 17.1:Arjun said: O Krishna, where do they stand who disregard the injunctions of the scriptures, but still worship with faith? Is their faith in the mode of goodness, passion, or ignorance?","In the preceding chapter, Shree Krishna spoke of the differences between the divine and demoniac natures, to help Arjun understand the virtues that should be cultivated and personality traits that should be eradicated. At the end of the chapter, he stated that one who disregards the injunctions of the scriptures, and instead foolishly follows the impulses of the body and the whims of the mind, will not achieve perfection, happiness, or freedom from the cycle of life and death. He thus recommended that people follow the guidance of the scriptures and act accordingly. This instruction led to the present question. Arjun desires to know the nature of the faith of those who worship without reference to the Vedic scriptures. In particular, he wishes to understand the answer in terms of the three modes of material nature."
1,17,Śhraddhā Traya Vibhāg Yog,Yog through Discerning the Three Divisions of Faith,2,श्रीभगवानुवाच |त्रिविधा भवति श्रद्धा देहिनां सा स्वभावजा |सात्त्विकी राजसी चैव तामसी चेति तां शृणु || 2||,śhrī-bhagavān uvāchatri-vidhā bhavati śhraddhā dehināṁ sā svabhāva-jāsāttvikī rājasī chaiva tāmasī cheti tāṁ śhṛiṇu,śhrī-bhagavān uvācha—the Supreme Personality said;tri-vidhā—of three kinds;bhavati—is;śhraddhā—faith;dehinām—embodied beings;sā—which;sva-bhāva-jā—born of one’s innate nature;sāttvikī—of the mode of goodness;rājasī—of the mode of passion;cha—and;eva—certainly;tāmasī—of the mode of ignorance;cha—and;iti—thus;tām—about this;śhṛiṇu—hear,shri-bhagavan uvachatri-vidha bhavati shraddha dehinam sa svabhava-jasattviki rajasi chaiva tamasi cheti tam shrinu,"BG 17.2:The Supreme Divine Personality said: Every human being is born with innate faith, which can be of three kinds—sāttvic, rājasic,ortāmasic. Now hear about this from Me.","Nobody can be without faith, for it is an inseparable aspect of the human personality. Those who do not believe in the scriptures are also not bereft of faith. Their faith is reposed elsewhere. It could be on the logical ability of their intellect, or the perceptions of their senses, or the theories they have decided to believe in. For example, when people say, “I do not believe in God because I cannot see him,” they do not have faith in God but they have faith in their eyes. Hence, they assume that if their eyes cannot see something, it probably does not exist. This is also a kind of faith. Others say, “I do not believe in the authenticity of the ancient scriptures. Instead I accept the theories of modern science.” This is also a kind of faith, for we have seen in the last few centuries how theories of science keep getting amended and overthrown. It is possible that the present scientific theories we believe to be true may also be proved incorrect in the future. Accepting them as truths is also a leap of faith. Prof. Charles H. Townes, Nobel Prize winner in Physics, expressed this very nicely: “Science itself requires faith. We don’t know if our logic is correct. I don’t know if you are there. You don’t know if I am here. We may just be imagining all this. I have a faith that the world is what it seems like, and thus I believe you are there. I can’t prove it from any fundamental point of view… Yet I have to accept a certain framework in which to operate. The idea that ‘religion is faith’ and ‘science is knowledge,’ I think, is quite wrong. We scientists believe in the existence of the external world and the validity of our own logic. We feel quite comfortable about it. Nevertheless these are acts of faith. We can’t prove them.” Whether one is a material scientist, a social scientist, or a spiritual scientist, one cannot avoid the leap of faith required in the acceptance of knowledge.Shree Krishna now explains the reason why different people choose to place their faith in different places."
2,17,Śhraddhā Traya Vibhāg Yog,Yog through Discerning the Three Divisions of Faith,3,सत्त्वानुरूपा सर्वस्य श्रद्धा भवति भारत |श्रद्धामयोऽयं पुरुषो यो यच्छ्रद्ध: स एव स: || 3||,sattvānurūpā sarvasya śhraddhā bhavati bhārataśhraddhā-mayo ‘yaṁ puruṣho yo yach-chhraddhaḥ sa eva saḥ,"sattva-anurūpā—conforming to the nature of one’s mind;sarvasya—all;śhraddhā—faith;bhavati—is;bhārata—Arjun, the scion of Bharat;śhraddhāmayaḥ—possessing faith;ayam—that;puruṣhaḥ—human being;yaḥ—who;yat-śhraddhaḥ—whatever the nature of their faith;saḥ—their;eva—verily;saḥ—they",sattvanurupa sarvasya shraddha bhavati bharatashraddha-mayo ‘yam purusho yo yach-chhraddhah sa eva sah,"BG 17.3:The faith of all humans conforms to the nature of their mind. All people possess faith, and whatever the nature of their faith, that is verily what they are.","In the previous verse, it was explained that we all repose our faith somewhere or the other. Where we decide to place our faith and what we choose to believe in practically shapes the direction of our life. Those who develop the conviction that money is of paramount importance in the world spend their entire life accumulating it. Those who believe that fame counts more than anything else dedicate their time and energy in chasing political posts and social designations. Those who believe in noble values sacrifice everything to uphold them. Mahatma Gandhi had faith in the incomparable importance ofsatya(truth) andahinsā(non-violence), and by the strength of his convictions he launched a non-violent movement that succeeded in evicting from India the most powerful empire in the world. Those who develop deep faith in the overriding importance of God-realization renounce their material life in search of him. Thus, Shree Krishna states that the quality of our faith decides the direction of our life. In turn, the quality of our faith is decided by the nature of our mind.And so, in response to Arjun’s question, Shree Krishna begins expounding on the kinds of faith that exist."
3,17,Śhraddhā Traya Vibhāg Yog,Yog through Discerning the Three Divisions of Faith,4,यजन्ते सात्त्विका देवान्यक्षरक्षांसि राजसा: |प्रेतान्भूतगणांश्चान्ये यजन्ते तामसा जना: || 4||,yajante sāttvikā devān yakṣha-rakṣhānsi rājasāḥpretān bhūta-gaṇānśh chānye yajante tāmasā janāḥ,"yajante—worship;sāttvikāḥ—those in the mode of goodness;devān—celestial gods;yakṣha—semi-celestial beings who exude power and wealth;rakṣhānsi—powerful beings who embody sensual enjoyment, revenge, and wrath;rājasāḥ—those in the mode of passion;pretān-bhūta-gaṇān—ghosts and spirits;cha—and;anye—others;yajante—worship;tāmasāḥ—those in the mode of ignorance;janāḥ—persons",yajante sattvika devan yaksha-rakshansi rajasahpretan bhuta-ganansh chanye yajante tamasa janah,BG 17.4:Those in the mode of goodness worship the celestial gods; those in the mode of passion worship theyakṣhasandrākṣhasas; those in the mode of ignorance worship ghosts and spirits.,"It is said that the good are drawn to the good and the bad to the bad. Those intamo guṇaare drawn toward ghosts and spirits, despite the evil and cruel nature of such beings. Those who arerājasicget drawn to theyakṣhas(semi-celestial beings who exude power and wealth) andrākṣhasas(powerful beings who embody sensual enjoyment, revenge, and wrath). They even offer the blood of animals to appease these lower beings, with faith in the propriety of such lowly worship. Those who are imbued withsattva guṇabecome attracted to the worship of celestial gods in whom they perceive the qualities of goodness. However, worship is perfectly directed when it is offered to God."
4,17,Śhraddhā Traya Vibhāg Yog,Yog through Discerning the Three Divisions of Faith,5,अशास्त्रविहितं घोरं तप्यन्ते ये तपो जना: |दम्भाहङ्कारसंयुक्ता: कामरागबलान्विता: || 5||कर्षयन्त: शरीरस्थं भूतग्राममचेतस: |मां चैवान्त:शरीरस्थं तान्विद्ध्यासुरनिश्चयान् || 6||,aśhāstra-vihitaṁ ghoraṁ tapyante ye tapo janāḥdambhāhankāra-sanyuktāḥ kāma-rāga-balānvitāḥkarṣhayantaḥ śharīra-sthaṁ bhūta-grāmam achetasaḥmāṁ chaivāntaḥ śharīra-sthaṁ tān viddhy āsura-niśhchayān,aśhāstra-vihitam—not enjoined by the scriptures;ghoram—stern;tapyante—perform;ye—who;tapaḥ—austerities;janāḥ—people;dambha—hypocrisy;ahankāra—egotism;sanyuktāḥ—possessed of;kāma—desire;rāga—attachment;bala—force;anvitāḥ—impelled by;karṣhayantaḥ—torment;śharīra-stham—within the body;bhūta-grāmam—elements of the body;achetasaḥ—senseless;mām—me;cha—and;eva—even;antaḥ—within;śharīra-stham—dwelling in the body;tān—them;viddhi—know;āsura-niśhchayān—of demoniacal resolves,ashastra-vihitam ghoram tapyante ye tapo janahdambhahankara-sanyuktah kama-raga-balanvitahkarshayantah sharira-stham bhuta-gramam achetasahmam chaivantah sharira-stham tan viddhy asura-nishchayan,"BG 17.5-6:Some people perform stern austerities that are not enjoined by the scriptures, but rather motivated by hypocrisy and egotism. Impelled by desire and attachment, they torment not only the elements of their body, but also I who dwell within them as the Supreme Soul. Know these senseless people to be of demoniacal resolves.","In the name of spirituality, people perform senseless austerities. Some lie on beds of thorns or drive spikes through their bodies as a part of macabre rituals for dominion over material existence. Others keep one hand raised for years, as a procedure they believe will help them gain mystic abilities. Some gaze constantly at the sun, unmindful of the harm it does to their eyes. Others undertake long fasts, withering their body away for imagined material gains. Shree Krishna says: “O Arjun, you asked me about the status of those who disregard the injunctions of the scriptures and yet worship with faith. I am telling you that faith is visible even in people who perform severe austerities, but it is bereft of a proper basis of knowledge. Such people do possess deep conviction in the efficacy of their practices, but their faith is in the mode of ignorance. Those who abuse and torture their own physical body disrespect the Supreme Soul who resides within. All these are contrary to the recommended path of the scriptures.”Having described the three categories of faith, Shree Krishna now explains, corresponding to each of these, the categories of food, activities, sacrifice, charity, and so forth."
5,17,Śhraddhā Traya Vibhāg Yog,Yog through Discerning the Three Divisions of Faith,6,अशास्त्रविहितं घोरं तप्यन्ते ये तपो जना: |दम्भाहङ्कारसंयुक्ता: कामरागबलान्विता: || 5||कर्षयन्त: शरीरस्थं भूतग्राममचेतस: |मां चैवान्त:शरीरस्थं तान्विद्ध्यासुरनिश्चयान् || 6||,aśhāstra-vihitaṁ ghoraṁ tapyante ye tapo janāḥdambhāhankāra-sanyuktāḥ kāma-rāga-balānvitāḥkarṣhayantaḥ śharīra-sthaṁ bhūta-grāmam achetasaḥmāṁ chaivāntaḥ śharīra-sthaṁ tān viddhy āsura-niśhchayān,aśhāstra-vihitam—not enjoined by the scriptures;ghoram—stern;tapyante—perform;ye—who;tapaḥ—austerities;janāḥ—people;dambha—hypocrisy;ahankāra—egotism;sanyuktāḥ—possessed of;kāma—desire;rāga—attachment;bala—force;anvitāḥ—impelled by;karṣhayantaḥ—torment;śharīra-stham—within the body;bhūta-grāmam—elements of the body;achetasaḥ—senseless;mām—me;cha—and;eva—even;antaḥ—within;śharīra-stham—dwelling in the body;tān—them;viddhi—know;āsura-niśhchayān—of demoniacal resolves,ashastra-vihitam ghoram tapyante ye tapo janahdambhahankara-sanyuktah kama-raga-balanvitahkarshayantah sharira-stham bhuta-gramam achetasahmam chaivantah sharira-stham tan viddhy asura-nishchayan,"BG 17.5-6:Some people perform stern austerities that are not enjoined by the scriptures, but rather motivated by hypocrisy and egotism. Impelled by desire and attachment, they torment not only the elements of their body, but also I who dwell within them as the Supreme Soul. Know these senseless people to be of demoniacal resolves.","In the name of spirituality, people perform senseless austerities. Some lie on beds of thorns or drive spikes through their bodies as a part of macabre rituals for dominion over material existence. Others keep one hand raised for years, as a procedure they believe will help them gain mystic abilities. Some gaze constantly at the sun, unmindful of the harm it does to their eyes. Others undertake long fasts, withering their body away for imagined material gains. Shree Krishna says: “O Arjun, you asked me about the status of those who disregard the injunctions of the scriptures and yet worship with faith. I am telling you that faith is visible even in people who perform severe austerities, but it is bereft of a proper basis of knowledge. Such people do possess deep conviction in the efficacy of their practices, but their faith is in the mode of ignorance. Those who abuse and torture their own physical body disrespect the Supreme Soul who resides within. All these are contrary to the recommended path of the scriptures.”Having described the three categories of faith, Shree Krishna now explains, corresponding to each of these, the categories of food, activities, sacrifice, charity, and so forth."
6,17,Śhraddhā Traya Vibhāg Yog,Yog through Discerning the Three Divisions of Faith,7,आहारस्त्वपि सर्वस्य त्रिविधो भवति प्रिय: |यज्ञस्तपस्तथा दानं तेषां भेदमिमं शृणु || 7||,āhāras tv api sarvasya tri-vidho bhavati priyaḥyajñas tapas tathā dānaṁ teṣhāṁ bhedam imaṁ śhṛiṇu,āhāraḥ—food;tu—indeed;api—even;sarvasya—of all;tri-vidhaḥ—of three kinds;bhavati—is;priyaḥ—dear;yajñaḥ—sacrifice;tapaḥ—austerity;tathā—and;dānam—charity;teṣhām—of them;bhedam—distinctions;imam—this;śhṛiṇu—hear,aharas tv api sarvasya tri-vidho bhavati priyahyajnas tapas tatha danam tesham bhedam imam shrinu,"BG 17.7:The food that people prefer is according to their dispositions. The same is true for the sacrifice, austerity, and charity they are inclined (or predisposed) toward. Now hear of the distinctions from Me.","The mind and body impact each other. Thus, the food people eat influences their nature and vice versa. The Chhāndogya Upaniṣhad explains that the coarsest part of the food we eat passes out as feces; the subtler part becomes flesh; and the subtlest part becomes the mind (6.5.1). Again, it states:āhāra śhuddhau sattva śhuddhiḥ(7.26.2)[v1] “By eating pure food, the mind becomes pure.”The reverse is also true—people with pure minds prefer pure foods."
7,17,Śhraddhā Traya Vibhāg Yog,Yog through Discerning the Three Divisions of Faith,8,आयु:सत्त्वबलारोग्यसुखप्रीतिविवर्धना: |रस्या: स्निग्धा: स्थिरा हृद्या आहारा: सात्त्विकप्रिया: || 8||,āyuḥ-sattva-balārogya-sukha-prīti-vivardhanāḥrasyāḥ snigdhāḥ sthirā hṛidyā āhārāḥ sāttvika-priyāḥ,āyuḥ sattva—which promote longevity;bala—strength;ārogya—health;sukha—happiness;prīti—satisfaction;vivardhanāḥ—increase;rasyāḥ—juicy;snigdhāḥ—succulent;sthirāḥ—nourishing;hṛidyāḥ—pleasing to the heart;āhārāḥ—food;sāttvika-priyāḥ—dear to those in the mode of goodness,ayuh-sattva-balarogya-sukha-priti-vivardhanahrasyah snigdhah sthira hridya aharah sattvika-priyah,"BG 17.8:Persons in the mode of goodness prefer foods that promote life span, and increase virtue, strength, health, happiness, and satisfaction. Such foods are juicy, succulent, nourishing, and naturally tasteful.","In Chapter 14, verse 6, Shree Krishna had explained that the mode of goodness is pure, illuminating, and serene, and creates a sense of happiness and satisfaction. Foods in the mode of goodness have the same effect. In the above verse, these foods are described with the wordsāyuḥ sattva, meaning “which promote longevity.” They bestow good health, virtue, happiness, and satisfaction. Such foods are juicy, naturally tasteful, mild, and beneficial. These include grains, pulses, beans, fruits, vegetables, milk, and other vegetarian foods.Hence, a vegetarian diet is beneficial for cultivating the qualities of the mode of goodness that are conducive for spiritual life. Numeroussāttvic(influenced by the mode of goodness) thinkers and philosophers in history have echoed this sentiment:“Vegetarianism is a greater progress. From the greater clearness of head and quicker apprehension motivated him to become a vegetarian. Flesh-eating is an unprovoked murder.”Benjamin Franklin“Is it not a reproach that man is a carnivorous animal? True, he can and does live, in a great measure, by preying on other animals; but this is a miserable way. I have no doubt that it is a part of the destiny of the human race, in its gradual improvement, to leave off eating animals, as surely as the savage tribes have left off eating each other when they came in contact with the more civilized.”Henry David Thoreau in “Walden”“It is necessary to correct the error that vegetarianism has made us weak in mind, or passive or inert in action. I do not regard flesh-food as necessary at any stage.”Mahatma Gandhi.“O my fellow men, do not defile your bodies with sinful foods. We have corn and we have apples bending down the branches with their weight. There are vegetables that can be cooked and softened over the fire. The earth affords a lavish supply of riches, of innocent foods, and offers you banquets that involve no bloodshed or slaughter; only beasts satisfy their hunger with flesh, and not even all of those, because horses, cattle, and sheep live on grass.”Pythagoras“I do not want to make my stomach a graveyard of dead animals.”George Bernard ShawEven amongst violence against animals, killing of the cow is particularly heinous. The cow provides milk for human consumption, and so it is like a mother to human beings. To kill the mother cow when it is no longer capable of giving milk is an insensitive, uncultured, and ungrateful act."
8,17,Śhraddhā Traya Vibhāg Yog,Yog through Discerning the Three Divisions of Faith,9,कट्वम्ललवणात्युष्णतीक्ष्णरूक्षविदाहिन: |आहारा राजसस्येष्टा दु:खशोकामयप्रदा: || 9||,kaṭv-amla-lavaṇāty-uṣhṇa- tīkṣhṇa-rūkṣha-vidāhinaḥāhārā rājasasyeṣhṭā duḥkha-śhokāmaya-pradāḥ,kaṭu—bitter;amla—sour;lavaṇa—salty;ati-uṣhṇa—very hot;tīkṣhṇa—pungent;rūkṣha—dry;vidāhinaḥ—full of chillies;āhārāḥ—food;rājasasya—to persons in the mode of passion;iṣhṭāḥ—dear;duḥkha—pain;śhoka—grief;āmaya—disease;pradāḥ—produce,katv-amla-lavanaty-ushna- tikshna-ruksha-vidahinahahara rajasasyeshta duhkha-shokamaya-pradah,"BG 17.9:Foods that are too bitter, too sour, salty, very hot, pungent, dry, and full of chillies, are dear to persons in the mode of passion. Such foods produce pain, grief, and disease.","When vegetarian foods are cooked with excessive chilies, sugar, salt, etc. they becomerājasic. While describing them, the word “very” can be added to all the adjectives used. Thus,rājasicfoods are very bitter, very sour, very salty, very hot, very pungent, very dry, full of chillies, etc. They produce ill-health, agitation, and despair. Persons in the mode of passion find such foods attractive, but those in the mode of goodness find them disgusting. The purpose of eating is not to relish bliss through the palate, but to keep the body healthy and strong. As the old adage states: “Eat to live; do not live to eat.” Thus, the wise partake of foods that are conducive to good health, and have a peaceable impact upon the mind i.e.,sāttvicfoods."
9,17,Śhraddhā Traya Vibhāg Yog,Yog through Discerning the Three Divisions of Faith,10,यातयामं गतरसं पूति पर्युषितं च यत् |उच्छिष्टमपि चामेध्यं भोजनं तामसप्रियम् || 10||,yāta-yāmaṁ gata-rasaṁ pūti paryuṣhitaṁ cha yatuchchhiṣhṭam api chāmedhyaṁ bhojanaṁ tāmasa-priyam,yāta-yāmam—stale foods;gata-rasam—tasteless;pūti—putrid;paryuṣhitam—polluted;cha—and;yat—which;uchchhiṣhṭam—left over;api—also;cha—and;amedhyam—impure;bhojanam—foods;tāmasa—to persons in the mode of ignorance;priyam—dear,yata-yamam gata-rasam puti paryushitam cha yatuchchhishtam api chamedhyam bhojanam tamasa-priyam,"BG 17.10:Foods that are overcooked, stale, putrid, polluted, and impure are dear to persons in the mode of ignorance.","Cooked foods that have remained for more than oneyām(three hours) are classified in the mode of ignorance. Foods that are impure, have bad taste, or possess foul smells come in the same category. Impure foods also include all kinds of meat products. Nature has designed the human body to be vegetarian. Human beings do not have long canine teeth as carnivorous animals do, or a wide jaw suitable for tearing flesh. Carnivores have short bowels to allow minimal transit time for the unstable and dead animal food, which putrefies and decays faster. On the contrary, humans have a longer digestive tract for the slow and better absorption of plant food. The stomach of carnivores is more acidic than human beings, which enables them to digest raw meat. Interestingly, the carnivorous animals do not sweat through their pores. Rather, they regulate body temperature through their tongue. On the other hand, herbivorous animals and humans control bodily temperature by sweating through their skin. While drinking, carnivores lap up water rather than suck it. In contrast, herbivores do not lap up water; they suck it. Humans too suck water while drinking; they do not lap it up. All these physical characteristics of the human body reveal that God has not created us as carnivorous creatures, and consequently, meat is considered impure food for humans.Meat-eating also creates bad karma. The Manu Smṛiti states:māṁ sa bhakṣhayitā 'mutra yasya māṁsam ihādmy ahametan māṁsasya māṁsatvaṁ pravadanti manīṣhiṇaḥ(5.55)[v2]“The wordmānsa(meat) means “that whom I am eating here will eat me in my next life.” For this reason, the learned say that meat is calledmānsa(a repeated act: I eat him, he eats me).”"
